  .000000E+00  .000000E+00  .000000E+00  .000000E+00
  .500000E-01  .138004E-20 -.111699E-20 -.798152E-21
  .100000E+00  .179031E-19 -.144882E-19 -.103565E-19
  .150000E+00  .118160E-18 -.956026E-19 -.683700E-19
  .200000E+00  .534477E-18 -.432342E-18 -.309357E-18
  .250000E+00  .187923E-17 -.151972E-17 -.108811E-17
  .300000E+00  .550971E-17 -.445428E-17 -.319162E-17
  .350000E+00  .140814E-16 -.113801E-16 -.816103E-17
  .400000E+00  .323285E-16 -.261167E-16 -.187469E-16
  .450000E+00  .681084E-16 -.549986E-16 -.395202E-16
  .500000E+00  .133748E-15 -.107954E-15 -.776618E-16
  .550000E+00  .247722E-15 -.199848E-15 -.143951E-15
  .600000E+00  .436708E-15 -.352117E-15 -.253978E-15
  .650000E+00  .738033E-15 -.594718E-15 -.429593E-15
  .700000E+00  .120256E-14 -.968407E-15 -.700626E-15
  .750000E+00  .189804E-14 -.152738E-14 -.110688E-14
  .800000E+00  .291294E-14 -.234227E-14 -.170045E-14
  .850000E+00  .436080E-14 -.350357E-14 -.254832E-14
  .900000E+00  .638514E-14 -.512540E-14 -.373534E-14
  .950000E+00  .916495E-14 -.734972E-14 -.536755E-14
  .100000E+01  .129207E-13 -.103510E-13 -.757591E-14
  .105000E+01  .179209E-13 -.143413E-13 -.105204E-13
  .110000E+01  .244898E-13 -.195757E-13 -.143945E-13
  .115000E+01  .330146E-13 -.263586E-13 -.194303E-13
  .120000E+01  .439548E-13 -.350498E-13 -.259041E-13
  .125000E+01  .578506E-13 -.460718E-13 -.341421E-13
  .130000E+01  .753337E-13 -.599169E-13 -.445270E-13
  .135000E+01  .971371E-13 -.771552E-13 -.575051E-13
  .140000E+01  .124107E-12 -.984431E-13 -.735937E-13
  .145000E+01  .157215E-12 -.124532E-12 -.933891E-13
  .150000E+01  .197570E-12 -.156277E-12 -.117576E-12
  .155000E+01  .246431E-12 -.194647E-12 -.146934E-12
  .160000E+01  .305225E-12 -.240735E-12 -.182352E-12
  .165000E+01  .375558E-12 -.295768E-12 -.224835E-12
  .170000E+01  .459233E-12 -.361118E-12 -.275515E-12
  .175000E+01  .558263E-12 -.438314E-12 -.335665E-12
  .180000E+01  .674895E-12 -.529050E-12 -.406707E-12
  .185000E+01  .811621E-12 -.635200E-12 -.490231E-12
  .190000E+01  .971199E-12 -.758831E-12 -.588002E-12
  .195000E+01  .115668E-11 -.902212E-12 -.701979E-12
  .200000E+01  .137140E-11 -.106783E-11 -.834328E-12
  .205000E+01  .161905E-11 -.125840E-11 -.987441E-12
  .210000E+01  .190364E-11 -.147688E-11 -.116395E-11
  .215000E+01  .222957E-11 -.172648E-11 -.136674E-11
