  .000000E+00  .000000E+00  .000000E+00  .000000E+00
  .500000E-01  .422860E-20 -.222985E-20 -.228002E-20
  .100000E+00  .548644E-19 -.289265E-19 -.295831E-19
  .150000E+00  .362162E-18 -.190906E-18 -.195285E-18
  .200000E+00  .163850E-17 -.863488E-18 -.883542E-18
  .250000E+00  .576233E-17 -.303585E-17 -.310738E-17
  .300000E+00  .168991E-16 -.890018E-17 -.911336E-17
  .350000E+00  .432031E-16 -.227448E-16 -.232997E-16
  .400000E+00  .992213E-16 -.522138E-16 -.535132E-16
  .450000E+00  .209117E-15 -.109993E-15 -.112789E-15
  .500000E+00  .410829E-15 -.215977E-15 -.221596E-15
  .550000E+00  .761278E-15 -.399985E-15 -.410647E-15
  .600000E+00  .134273E-14 -.705055E-15 -.724333E-15
  .650000E+00  .227044E-14 -.119140E-14 -.122485E-14
  .700000E+00  .370161E-14 -.194102E-14 -.199704E-14
  .750000E+00  .584591E-14 -.306313E-14 -.315408E-14
  .800000E+00  .897750E-14 -.470027E-14 -.484398E-14
  .850000E+00  .134487E-13 -.703530E-14 -.725698E-14
  .900000E+00  .197056E-13 -.102993E-13 -.106339E-13
  .950000E+00  .283052E-13 -.147801E-13 -.152757E-13
  .100000E+01  .399348E-13 -.208323E-13 -.215536E-13
  .105000E+01  .554335E-13 -.288875E-13 -.299209E-13
  .110000E+01  .758153E-13 -.394664E-13 -.409256E-13
  .115000E+01  .102295E-12 -.531907E-13 -.552242E-13
  .120000E+01  .136317E-12 -.707976E-13 -.735972E-13
  .125000E+01  .179584E-12 -.931541E-13 -.969650E-13
  .130000E+01  .234091E-12 -.121273E-12 -.126406E-12
  .135000E+01  .302161E-12 -.156329E-12 -.163177E-12
  .140000E+01  .386482E-12 -.199678E-12 -.208732E-12
  .145000E+01  .490150E-12 -.252877E-12 -.264744E-12
  .150000E+01  .616709E-12 -.317701E-12 -.333131E-12
  .155000E+01  .770200E-12 -.396168E-12 -.416080E-12
  .160000E+01  .955210E-12 -.490559E-12 -.516072E-12
  .165000E+01  .117692E-11 -.603447E-12 -.635916E-12
  .170000E+01  .144117E-11 -.737713E-12 -.778771E-12
  .175000E+01  .175451E-11 -.896583E-12 -.948186E-12
  .180000E+01  .212425E-11 -.108365E-11 -.114813E-11
  .185000E+01  .255854E-11 -.130289E-11 -.138302E-11
  .190000E+01  .306644E-11 -.155872E-11 -.165778E-11
  .195000E+01  .365798E-11 -.185600E-11 -.197784E-11
