  .000000E+00  .000000E+00  .000000E+00  .000000E+00
  .500000E-01 -.833939E-21 -.173035E-20 -.733446E-23
  .100000E+00 -.108159E-19 -.224458E-19 -.965493E-22
  .150000E+00 -.713617E-19 -.148128E-18 -.647643E-21
  .200000E+00 -.322663E-18 -.669959E-18 -.298294E-20
  .250000E+00 -.113392E-17 -.235530E-17 -.106995E-19
  .300000E+00 -.332253E-17 -.690454E-17 -.320581E-19
  .350000E+00 -.848559E-17 -.176436E-16 -.838536E-19
  .400000E+00 -.194658E-16 -.405000E-16 -.197276E-18
  .450000E+00 -.409726E-16 -.853089E-16 -.426388E-18
  .500000E+00 -.803775E-16 -.167493E-15 -.859908E-18
  .550000E+00 -.148701E-15 -.310160E-15 -.163700E-17
  .600000E+00 -.261806E-15 -.546653E-15 -.296802E-17
  .650000E+00 -.441817E-15 -.923602E-15 -.516139E-17
  .700000E+00 -.718766E-15 -.150450E-14 -.865800E-17
  .750000E+00 -.113249E-14 -.237384E-14 -.140743E-16
  .800000E+00 -.173480E-14 -.364188E-14 -.222560E-16
  .850000E+00 -.259184E-14 -.544995E-14 -.343434E-16
  .900000E+00 -.378682E-14 -.797652E-14 -.518503E-16
  .950000E+00 -.542292E-14 -.114439E-13 -.767595E-16
  .100000E+01 -.762653E-14 -.161254E-13 -.111637E-15
  .105000E+01 -.105507E-13 -.223539E-13 -.159766E-15
  .110000E+01 -.143790E-13 -.305303E-13 -.225303E-15
  .115000E+01 -.193292E-13 -.411328E-13 -.313455E-15
  .120000E+01 -.256579E-13 -.547281E-13 -.430687E-15
  .125000E+01 -.336648E-13 -.719817E-13 -.584969E-15
  .130000E+01 -.436973E-13 -.936699E-13 -.786063E-15
  .135000E+01 -.561556E-13 -.120693E-12 -.104585E-14
  .140000E+01 -.714975E-13 -.154087E-12 -.137869E-14
  .145000E+01 -.902439E-13 -.195040E-12 -.180186E-14
  .150000E+01 -.112984E-12 -.244907E-12 -.233597E-14
  .155000E+01 -.140381E-12 -.305222E-12 -.300557E-14
  .160000E+01 -.173177E-12 -.377720E-12 -.383971E-14
  .165000E+01 -.212201E-12 -.464349E-12 -.487264E-14
  .170000E+01 -.258371E-12 -.567291E-12 -.614455E-14
  .175000E+01 -.312704E-12 -.688978E-12 -.770243E-14
  .180000E+01 -.376319E-12 -.832112E-12 -.960097E-14
  .185000E+01 -.450444E-12 -.999684E-12 -.119037E-13
  .190000E+01 -.536424E-12 -.119500E-11 -.146841E-13
  .195000E+01 -.635724E-12 -.142167E-11 -.180269E-13
  .200000E+01 -.749935E-12 -.168370E-11 -.220297E-13
  .205000E+01 -.880786E-12 -.198542E-11 -.268040E-13
  .210000E+01 -.103014E-11 -.233158E-11 -.324779E-13
  .215000E+01 -.120002E-11 -.272733E-11 -.391971E-13
  .220000E+01 -.139258E-11 -.317826E-11 -.471276E-13
  .225000E+01 -.161015E-11 -.369041E-11 -.564576E-13
  .230000E+01 -.185522E-11 -.427030E-11 -.674000E-13
  .235000E+01 -.213045E-11 -.492497E-11 -.801952E-13
  .240000E+01 -.243867E-11 -.566195E-11 -.951135E-13
  .245000E+01 -.278290E-11 -.648934E-11 -.112458E-12
  .250000E+01 -.316635E-11 -.741579E-11 -.132570E-12
  .255000E+01 -.359241E-11 -.845055E-11 -.155826E-12
  .260000E+01 -.406469E-11 -.960347E-11 -.182650E-12
  .265000E+01 -.458698E-11 -.108850E-10 -.213509E-12
  .270000E+01 -.516331E-11 -.123064E-10 -.248922E-12
  .275000E+01 -.579789E-11 -.138792E-10 -.289460E-12
  .280000E+01 -.649518E-11 -.156161E-10 -.335757E-12
  .285000E+01 -.725986E-11 -.175302E-10 -.388506E-12
  .290000E+01 -.809685E-11 -.196354E-10 -.448471E-12
  .295000E+01 -.901132E-11 -.219463E-10 -.516491E-12
  .300000E+01 -.100087E-10 -.244782E-10 -.593482E-12
  .305000E+01 -.110946E-10 -.272472E-10 -.680447E-12
  .310000E+01 -.122751E-10 -.302702E-10 -.778483E-12
  .315000E+01 -.135563E-10 -.335648E-10 -.888783E-12
  .320000E+01 -.149449E-10 -.371495E-10 -.101265E-11
  .325000E+01 -.164477E-10 -.410433E-10 -.115149E-11
  .330000E+01 -.180718E-10 -.452663E-10 -.130685E-11
  .335000E+01 -.198248E-10 -.498392E-10 -.148040E-11
