  .410000E+01  .340992E-10 -.361442E-08  .552463E-10
  .415000E+01  .375467E-10 -.393207E-08  .599186E-10
  .420000E+01  .412979E-10 -.427349E-08  .649209E-10
  .425000E+01  .453752E-10 -.464015E-08  .702719E-10
  .430000E+01  .498029E-10 -.503360E-08  .759914E-10
  .435000E+01  .546064E-10 -.545548E-08  .820997E-10
  .440000E+01  .598127E-10 -.590749E-08  .886183E-10
  .445000E+01  .654502E-10 -.639144E-08  .955693E-10
  .450000E+01  .715493E-10 -.690921E-08  .102976E-09
  .455000E+01  .781418E-10 -.746276E-08  .110862E-09
  .460000E+01  .852614E-10 -.805416E-08  .119254E-09
  .465000E+01  .929435E-10 -.868557E-08  .128176E-09
  .470000E+01  .101226E-09 -.935926E-08  .137657E-09
  .475000E+01  .110148E-09 -.100776E-07  .147725E-09
  .480000E+01  .119751E-09 -.108430E-07  .158408E-09
  .485000E+01  .130079E-09 -.116581E-07  .169739E-09
  .490000E+01  .141177E-09 -.125257E-07  .181748E-09
  .495000E+01  .153096E-09 -.134484E-07  .194468E-09
  .500000E+01  .165885E-09 -.144293E-07  .207934E-09
  .505000E+01  .179597E-09 -.154714E-07  .222182E-09
  .510000E+01  .194290E-09 -.165780E-07  .237248E-09
  .515000E+01  .210021E-09 -.177523E-07  .253171E-09
  .520000E+01  .226853E-09 -.189978E-07  .269990E-09
  .525000E+01  .244849E-09 -.203182E-07  .287747E-09
  .530000E+01  .264079E-09 -.217173E-07  .306485E-09
  .535000E+01  .284612E-09 -.231989E-07  .326247E-09
  .540000E+01  .306523E-09 -.247672E-07  .347080E-09
  .545000E+01  .329890E-09 -.264265E-07  .369030E-09
  .550000E+01  .354792E-09 -.281810E-07  .392148E-09
  .555000E+01  .381316E-09 -.300356E-07  .416483E-09
  .560000E+01  .409550E-09 -.319948E-07  .442089E-09
  .565000E+01  .439585E-09 -.340637E-07  .469019E-09
  .570000E+01  .471517E-09 -.362476E-07  .497330E-09
  .575000E+01  .505448E-09 -.385516E-07  .527079E-09
  .580000E+01  .541481E-09 -.409814E-07  .558327E-09
  .585000E+01  .579726E-09 -.435428E-07  .591135E-09
  .590000E+01  .620296E-09 -.462418E-07  .625567E-09
  .595000E+01  .663308E-09 -.490845E-07  .661689E-09
  .600000E+01  .708885E-09 -.520775E-07  .699569E-09
  .605000E+01  .757156E-09 -.552273E-07  .739276E-09
  .610000E+01  .808252E-09 -.585410E-07  .780882E-09
  .615000E+01  .862311E-09 -.620256E-07  .824463E-09
  .620000E+01  .919477E-09 -.656887E-07  .870093E-09
  .625000E+01  .979898E-09 -.695379E-07  .917853E-09
  .630000E+01  .104373E-08 -.735812E-07  .967822E-09
  .635000E+01  .111113E-08 -.778268E-07  .102008E-08
  .640000E+01  .118226E-08 -.822833E-07  .107472E-08
  .645000E+01  .125731E-08 -.869594E-07  .113183E-08
  .650000E+01  .133644E-08 -.918643E-07  .119149E-08
  .655000E+01  .141984E-08 -.970074E-07  .125380E-08
  .660000E+01  .150771E-08 -.102398E-06  .131886E-08
  .665000E+01  .160024E-08 -.108048E-06  .138675E-08
  .670000E+01  .169763E-08 -.113965E-06  .145759E-08
  .675000E+01  .180012E-08 -.120162E-06  .153146E-08
  .680000E+01  .190790E-08 -.126649E-06  .160849E-08
  .685000E+01  .202122E-08 -.133437E-06  .168876E-08
  .690000E+01  .214030E-08 -.140540E-06  .177240E-08
  .695000E+01  .226540E-08 -.147967E-06  .185951E-08
  .700000E+01  .239676E-08 -.155734E-06  .195020E-08
  .705000E+01  .253466E-08 -.163851E-06  .204460E-08
  .710000E+01  .267935E-08 -.172333E-06  .214283E-08
  .715000E+01  .283112E-08 -.181194E-06  .224499E-08
  .720000E+01  .299026E-08 -.190448E-06  .235123E-08
  .725000E+01  .315706E-08 -.200108E-06  .246165E-08
  .730000E+01  .333183E-08 -.210191E-06  .257641E-08
  .735000E+01  .351489E-08 -.220712E-06  .269561E-08
  .740000E+01  .370657E-08 -.231688E-06  .281941E-08
  .745000E+01  .390720E-08 -.243133E-06  .294794E-08
  .750000E+01  .411714E-08 -.255066E-06  .308133E-08
  .755000E+01  .433673E-08 -.267504E-06  .321973E-08
  .760000E+01  .456636E-08 -.280465E-06  .336329E-08
  .765000E+01  .480639E-08 -.293967E-06  .351215E-08
  .770000E+01  .505723E-08 -.308029E-06  .366647E-08
  .775000E+01  .531928E-08 -.322672E-06  .382641E-08
  .780000E+01  .559294E-08 -.337914E-06  .399211E-08
  .785000E+01  .587866E-08 -.353777E-06  .416374E-08
  .790000E+01  .617687E-08 -.370282E-06  .434146E-08
  .795000E+01  .648802E-08 -.387451E-06  .452545E-08
  .800000E+01  .681257E-08 -.405305E-06  .471587E-08
  .805000E+01  .715102E-08 -.423869E-06  .491289E-08
  .810000E+01  .750384E-08 -.443166E-06  .511669E-08
  .815000E+01  .787155E-08 -.463220E-06  .532746E-08
  .820000E+01  .825465E-08 -.484056E-06  .554537E-08
  .825000E+01  .865370E-08 -.505700E-06  .577060E-08
  .830000E+01  .906924E-08 -.528177E-06  .600336E-08
  .835000E+01  .950182E-08 -.551515E-06  .624383E-08
  .840000E+01  .995203E-08 -.575742E-06  .649220E-08
  .845000E+01  .104205E-07 -.600885E-06  .674869E-08
  .850000E+01  .109077E-07 -.626974E-06  .701349E-08
  .855000E+01  .114144E-07 -.654039E-06  .728680E-08
  .860000E+01  .119413E-07 -.682110E-06  .756885E-08
  .865000E+01  .124888E-07 -.711218E-06  .785983E-08
  .870000E+01  .130578E-07 -.741396E-06  .815998E-08
  .875000E+01  .136489E-07 -.772677E-06  .846951E-08
  .880000E+01  .142629E-07 -.805093E-06  .878865E-08
  .885000E+01  .149004E-07 -.838680E-06  .911763E-08
  .890000E+01  .155622E-07 -.873474E-06  .945668E-08
  .895000E+01  .162491E-07 -.909509E-06  .980604E-08
  .900000E+01  .169618E-07 -.946824E-06  .101660E-07
  .905000E+01  .177012E-07 -.985455E-06  .105367E-07
  .910000E+01  .184680E-07 -.102544E-05  .109184E-07
  .915000E+01  .192631E-07 -.106683E-05  .113115E-07
  .920000E+01  .200875E-07 -.110965E-05  .117161E-07
  .925000E+01  .209418E-07 -.115394E-05  .121326E-07
  .930000E+01  .218271E-07 -.119976E-05  .125611E-07
  .935000E+01  .227442E-07 -.124714E-05  .130021E-07
  .940000E+01  .236942E-07 -.129613E-05  .134556E-07
  .945000E+01  .246779E-07 -.134677E-05  .139221E-07
  .950000E+01  .256963E-07 -.139912E-05  .144019E-07
  .955000E+01  .267505E-07 -.145321E-05  .148951E-07
  .960000E+01  .278414E-07 -.150910E-05  .154022E-07
  .965000E+01  .289701E-07 -.156683E-05  .159233E-07
  .970000E+01  .301378E-07 -.162646E-05  .164589E-07
  .975000E+01  .313453E-07 -.168803E-05  .170092E-07
  .980000E+01  .325940E-07 -.175161E-05  .175746E-07
  .985000E+01  .338848E-07 -.181724E-05  .181553E-07
  .990000E+01  .352191E-07 -.188498E-05  .187517E-07
  .995000E+01  .365978E-07 -.195489E-05  .193642E-07
  .100000E+02  .380224E-07 -.202702E-05  .199930E-07
  .100500E+02  .394938E-07 -.210144E-05  .206385E-07
  .101000E+02  .410136E-07 -.217819E-05  .213010E-07
  .101500E+02  .425828E-07 -.225735E-05  .219810E-07
  .102000E+02  .442028E-07 -.233897E-05  .226787E-07
  .102500E+02  .458749E-07 -.242312E-05  .233945E-07
  .103000E+02  .476004E-07 -.250986E-05  .241289E-07
  .103500E+02  .493808E-07 -.259926E-05  .248820E-07
  .104000E+02  .512174E-07 -.269138E-05  .256544E-07
  .104500E+02  .531116E-07 -.278630E-05  .264465E-07
  .105000E+02  .550649E-07 -.288409E-05  .272585E-07
  .105500E+02  .570788E-07 -.298481E-05  .280909E-07
  .106000E+02  .591546E-07 -.308853E-05  .289442E-07
  .106500E+02  .612940E-07 -.319534E-05  .298186E-07
  .107000E+02  .634985E-07 -.330530E-05  .307146E-07
  .107500E+02  .657695E-07 -.341850E-05  .316326E-07
  .108000E+02  .681088E-07 -.353501E-05  .325730E-07
  .108500E+02  .705180E-07 -.365490E-05  .335363E-07
  .109000E+02  .729985E-07 -.377827E-05  .345229E-07
  .109500E+02  .755522E-07 -.390519E-05  .355332E-07
  .110000E+02  .781807E-07 -.403575E-05  .365676E-07
  .110500E+02  .808856E-07 -.417004E-05  .376265E-07
  .111000E+02  .836688E-07 -.430813E-05  .387105E-07
  .111500E+02  .865320E-07 -.445011E-05  .398200E-07
  .112000E+02  .894769E-07 -.459609E-05  .409554E-07
  .112500E+02  .925054E-07 -.474614E-05  .421171E-07
  .113000E+02  .956192E-07 -.490037E-05  .433057E-07
  .113500E+02  .988203E-07 -.505886E-05  .445217E-07
  .114000E+02  .102110E-06 -.522171E-05  .457653E-07
  .114500E+02  .105492E-06 -.538902E-05  .470373E-07
  .115000E+02  .108966E-06 -.556089E-05  .483379E-07
  .115500E+02  .112535E-06 -.573741E-05  .496678E-07
  .116000E+02  .116200E-06 -.591870E-05  .510274E-07
  .116500E+02  .119965E-06 -.610485E-05  .524172E-07
  .117000E+02  .123830E-06 -.629598E-05  .538377E-07
  .117500E+02  .127798E-06 -.649218E-05  .552894E-07
  .118000E+02  .131871E-06 -.669357E-05  .567728E-07
  .118500E+02  .136051E-06 -.690025E-05  .582885E-07
  .119000E+02  .140340E-06 -.711235E-05  .598368E-07
  .119500E+02  .144740E-06 -.732997E-05  .614185E-07
  .120000E+02  .149254E-06 -.755323E-05  .630339E-07
  .120500E+02  .153883E-06 -.778225E-05  .646836E-07
  .121000E+02  .158630E-06 -.801715E-05  .663681E-07
  .121500E+02  .163496E-06 -.825804E-05  .680880E-07
  .122000E+02  .168485E-06 -.850506E-05  .698438E-07
  .122500E+02  .173598E-06 -.875832E-05  .716361E-07
  .123000E+02  .178838E-06 -.901795E-05  .734654E-07
  .123500E+02  .184206E-06 -.928408E-05  .753322E-07
  .124000E+02  .189706E-06 -.955684E-05  .772371E-07
  .124500E+02  .195339E-06 -.983636E-05  .791806E-07
  .125000E+02  .201109E-06 -.101228E-04  .811634E-07
  .125500E+02  .207016E-06 -.104162E-04  .831859E-07
  .126000E+02  .213064E-06 -.107168E-04  .852487E-07
  .126500E+02  .219256E-06 -.110248E-04  .873524E-07
  .127000E+02  .225592E-06 -.113401E-04  .894975E-07
  .127500E+02  .232077E-06 -.116631E-04  .916847E-07
  .128000E+02  .238712E-06 -.119938E-04  .939144E-07
  .128500E+02  .245500E-06 -.123324E-04  .961873E-07
  .129000E+02  .252443E-06 -.126790E-04  .985039E-07
  .129500E+02  .259544E-06 -.130338E-04  .100865E-06
  .130000E+02  .266805E-06 -.133969E-04  .103270E-06
  .130500E+02  .274229E-06 -.137685E-04  .105722E-06
  .131000E+02  .281818E-06 -.141487E-04  .108219E-06
  .131500E+02  .289575E-06 -.145378E-04  .110762E-06
  .132000E+02  .297503E-06 -.149358E-04  .113353E-06
  .132500E+02  .305604E-06 -.153429E-04  .115991E-06
  .133000E+02  .313880E-06 -.157594E-04  .118678E-06
  .133500E+02  .322335E-06 -.161852E-04  .121414E-06
  .134000E+02  .330970E-06 -.166207E-04  .124199E-06
  .134500E+02  .339789E-06 -.170660E-04  .127033E-06
  .135000E+02  .348794E-06 -.175212E-04  .129919E-06
  .135500E+02  .357988E-06 -.179866E-04  .132855E-06
  .136000E+02  .367373E-06 -.184623E-04  .135843E-06
  .136500E+02  .376952E-06 -.189484E-04  .138883E-06
  .137000E+02  .386728E-06 -.194453E-04  .141976E-06
  .137500E+02  .396704E-06 -.199529E-04  .145123E-06
  .138000E+02  .406881E-06 -.204716E-04  .148323E-06
  .138500E+02  .417263E-06 -.210015E-04  .151577E-06
  .139000E+02  .427853E-06 -.215428E-04  .154887E-06
  .139500E+02  .438652E-06 -.220957E-04  .158252E-06
  .140000E+02  .449665E-06 -.226604E-04  .161672E-06
  .140500E+02  .460893E-06 -.232370E-04  .165150E-06
  .141000E+02  .472339E-06 -.238258E-04  .168684E-06
  .141500E+02  .484007E-06 -.244269E-04  .172276E-06
  .142000E+02  .495898E-06 -.250407E-04  .175926E-06
  .142500E+02  .508016E-06 -.256671E-04  .179634E-06
  .143000E+02  .520362E-06 -.263065E-04  .183402E-06
  .143500E+02  .532941E-06 -.269591E-04  .187229E-06
  .144000E+02  .545755E-06 -.276251E-04  .191116E-06
  .144500E+02  .558806E-06 -.283046E-04  .195064E-06
  .145000E+02  .572097E-06 -.289979E-04  .199072E-06
  .145500E+02  .585631E-06 -.297052E-04  .203142E-06
  .146000E+02  .599411E-06 -.304267E-04  .207274E-06
  .146500E+02  .613440E-06 -.311626E-04  .211469E-06
  .147000E+02  .627719E-06 -.319132E-04  .215727E-06
  .147500E+02  .642253E-06 -.326786E-04  .220047E-06
  .148000E+02  .657044E-06 -.334591E-04  .224432E-06
  .148500E+02  .672094E-06 -.342549E-04  .228881E-06
  .149000E+02  .687406E-06 -.350662E-04  .233395E-06
  .149500E+02  .702983E-06 -.358932E-04  .237973E-06
  .150000E+02  .718829E-06 -.367362E-04  .242618E-06
  .150500E+02  .734944E-06 -.375954E-04  .247328E-06
  .151000E+02  .751333E-06 -.384711E-04  .252105E-06
  .151500E+02  .767998E-06 -.393634E-04  .256949E-06
  .152000E+02  .784942E-06 -.402725E-04  .261860E-06
  .152500E+02  .802168E-06 -.411989E-04  .266839E-06
  .153000E+02  .819677E-06 -.421425E-04  .271886E-06
  .153500E+02  .837474E-06 -.431038E-04  .277001E-06
  .154000E+02  .855561E-06 -.440829E-04  .282186E-06
  .154500E+02  .873939E-06 -.450801E-04  .287440E-06
  .155000E+02  .892613E-06 -.460956E-04  .292763E-06
  .155500E+02  .911585E-06 -.471297E-04  .298157E-06
  .156000E+02  .930857E-06 -.481826E-04  .303622E-06
  .156500E+02  .950432E-06 -.492546E-04  .309158E-06
  .157000E+02  .970314E-06 -.503458E-04  .314765E-06
  .157500E+02  .990503E-06 -.514566E-04  .320444E-06
  .158000E+02  .101100E-05 -.525873E-04  .326195E-06
  .158500E+02  .103182E-05 -.537380E-04  .332019E-06
  .159000E+02  .105295E-05 -.549089E-04  .337916E-06
  .159500E+02  .107440E-05 -.561005E-04  .343887E-06
  .160000E+02  .109617E-05 -.573129E-04  .349931E-06
  .160500E+02  .111826E-05 -.585464E-04  .356050E-06
  .161000E+02  .114068E-05 -.598012E-04  .362243E-06
  .161500E+02  .116343E-05 -.610776E-04  .368512E-06
  .162000E+02  .118652E-05 -.623759E-04  .374857E-06
  .162500E+02  .120993E-05 -.636963E-04  .381277E-06
  .163000E+02  .123368E-05 -.650390E-04  .387774E-06
  .163500E+02  .125777E-05 -.664044E-04  .394347E-06
  .164000E+02  .128220E-05 -.677928E-04  .400998E-06
  .164500E+02  .130697E-05 -.692043E-04  .407727E-06
  .165000E+02  .133209E-05 -.706392E-04  .414533E-06
  .165500E+02  .135756E-05 -.720979E-04  .421418E-06
  .166000E+02  .138338E-05 -.735806E-04  .428383E-06
  .166500E+02  .140954E-05 -.750875E-04  .435426E-06
  .167000E+02  .143607E-05 -.766189E-04  .442550E-06
  .167500E+02  .146294E-05 -.781751E-04  .449754E-06
  .168000E+02  .149018E-05 -.797563E-04  .457038E-06
  .168500E+02  .151778E-05 -.813629E-04  .464404E-06
  .169000E+02  .154573E-05 -.829952E-04  .471851E-06
  .169500E+02  .157405E-05 -.846532E-04  .479381E-06
  .170000E+02  .160274E-05 -.863375E-04  .486992E-06
  .170500E+02  .163180E-05 -.880481E-04  .494687E-06
  .171000E+02  .166122E-05 -.897855E-04  .502466E-06
  .171500E+02  .169101E-05 -.915498E-04  .510328E-06
  .172000E+02  .172118E-05 -.933414E-04  .518275E-06
  .172500E+02  .175172E-05 -.951605E-04  .526306E-06
  .173000E+02  .178264E-05 -.970075E-04  .534422E-06
  .173500E+02  .181393E-05 -.988825E-04  .542624E-06
  .174000E+02  .184560E-05 -.100786E-03  .550913E-06
  .174500E+02  .187765E-05 -.102718E-03  .559288E-06
  .175000E+02  .191008E-05 -.104679E-03  .567749E-06
  .175500E+02  .194289E-05 -.106669E-03  .576298E-06
  .176000E+02  .197609E-05 -.108688E-03  .584935E-06
  .176500E+02  .200967E-05 -.110737E-03  .593660E-06
  .177000E+02  .204364E-05 -.112817E-03  .602474E-06
  .177500E+02  .207799E-05 -.114926E-03  .611376E-06
  .178000E+02  .211273E-05 -.117066E-03  .620368E-06
  .178500E+02  .214785E-05 -.119237E-03  .629450E-06
  .179000E+02  .218337E-05 -.121439E-03  .638621E-06
  .179500E+02  .221927E-05 -.123673E-03  .647883E-06
  .180000E+02  .225556E-05 -.125938E-03  .657236E-06
  .180500E+02  .229224E-05 -.128235E-03  .666679E-06
  .181000E+02  .232932E-05 -.130564E-03  .676214E-06
  .181500E+02  .236678E-05 -.132926E-03  .685840E-06
  .182000E+02  .240464E-05 -.135320E-03  .695559E-06
  .182500E+02  .244288E-05 -.137747E-03  .705369E-06
  .183000E+02  .248152E-05 -.140208E-03  .715271E-06
  .183500E+02  .252055E-05 -.142702E-03  .725266E-06
  .184000E+02  .255997E-05 -.145230E-03  .735354E-06
  .184500E+02  .259979E-05 -.147793E-03  .745535E-06
  .185000E+02  .263999E-05 -.150389E-03  .755808E-06
  .185500E+02  .268058E-05 -.153020E-03  .766175E-06
  .186000E+02  .272157E-05 -.155686E-03  .776634E-06
  .186500E+02  .276294E-05 -.158387E-03  .787187E-06
  .187000E+02  .280471E-05 -.161124E-03  .797834E-06
  .187500E+02  .284686E-05 -.163896E-03  .808574E-06
  .188000E+02  .288940E-05 -.166704E-03  .819407E-06
  .188500E+02  .293232E-05 -.169548E-03  .830333E-06
  .189000E+02  .297564E-05 -.172429E-03  .841353E-06
  .189500E+02  .301933E-05 -.175346E-03  .852467E-06
  .190000E+02  .306342E-05 -.178300E-03  .863673E-06
  .190500E+02  .310788E-05 -.181291E-03  .874973E-06
  .191000E+02  .315272E-05 -.184320E-03  .886366E-06
  .191500E+02  .319795E-05 -.187387E-03  .897851E-06
  .192000E+02  .324355E-05 -.190491E-03  .909429E-06
  .192500E+02  .328953E-05 -.193633E-03  .921100E-06
  .193000E+02  .333589E-05 -.196814E-03  .932863E-06
  .193500E+02  .338262E-05 -.200034E-03  .944718E-06
  .194000E+02  .342971E-05 -.203292E-03  .956665E-06
  .194500E+02  .347718E-05 -.206589E-03  .968702E-06
  .195000E+02  .352502E-05 -.209926E-03  .980831E-06
  .195500E+02  .357322E-05 -.213302E-03  .993051E-06
  .196000E+02  .362178E-05 -.216718E-03  .100536E-05
  .196500E+02  .367070E-05 -.220174E-03  .101776E-05
  .197000E+02  .371998E-05 -.223670E-03  .103025E-05
  .197500E+02  .376961E-05 -.227206E-03  .104283E-05
  .198000E+02  .381960E-05 -.230784E-03  .105549E-05
  .198500E+02  .386993E-05 -.234401E-03  .106825E-05
  .199000E+02  .392061E-05 -.238060E-03  .108109E-05
  .199500E+02  .397164E-05 -.241760E-03  .109402E-05
  .200000E+02  .402300E-05 -.245502E-03  .110703E-05
  .200500E+02  .407470E-05 -.249285E-03  .112014E-05
  .201000E+02  .412673E-05 -.253110E-03  .113332E-05
  .201500E+02  .417909E-05 -.256977E-03  .114659E-05
  .202000E+02  .423178E-05 -.260886E-03  .115994E-05
  .202500E+02  .428479E-05 -.264838E-03  .117338E-05
  .203000E+02  .433811E-05 -.268832E-03  .118690E-05
  .203500E+02  .439175E-05 -.272869E-03  .120050E-05
  .204000E+02  .444570E-05 -.276948E-03  .121418E-05
  .204500E+02  .449996E-05 -.281071E-03  .122794E-05
  .205000E+02  .455451E-05 -.285237E-03  .124178E-05
  .205500E+02  .460937E-05 -.289446E-03  .125570E-05
  .206000E+02  .466451E-05 -.293699E-03  .126970E-05
  .206500E+02  .471994E-05 -.297995E-03  .128377E-05
  .207000E+02  .477566E-05 -.302336E-03  .129792E-05
  .207500E+02  .483165E-05 -.306720E-03  .131214E-05
  .208000E+02  .488792E-05 -.311148E-03  .132644E-05
  .208500E+02  .494445E-05 -.315621E-03  .134081E-05
  .209000E+02  .500124E-05 -.320138E-03  .135525E-05
  .209500E+02  .505830E-05 -.324699E-03  .136977E-05
  .210000E+02  .511560E-05 -.329305E-03  .138435E-05
  .210500E+02  .517315E-05 -.333956E-03  .139900E-05
  .211000E+02  .523094E-05 -.338651E-03  .141373E-05
  .211500E+02  .528896E-05 -.343392E-03  .142851E-05
  .212000E+02  .534721E-05 -.348177E-03  .144337E-05
  .212500E+02  .540569E-05 -.353007E-03  .145829E-05
  .213000E+02  .546437E-05 -.357883E-03  .147327E-05
  .213500E+02  .552327E-05 -.362804E-03  .148832E-05
  .214000E+02  .558238E-05 -.367770E-03  .150343E-05
  .214500E+02  .564167E-05 -.372782E-03  .151860E-05
  .215000E+02  .570116E-05 -.377839E-03  .153383E-05
  .215500E+02  .576083E-05 -.382942E-03  .154912E-05
  .216000E+02  .582068E-05 -.388090E-03  .156447E-05
  .216500E+02  .588070E-05 -.393284E-03  .157987E-05
  .217000E+02  .594088E-05 -.398524E-03  .159533E-05
  .217500E+02  .600121E-05 -.403809E-03  .161084E-05
  .218000E+02  .606169E-05 -.409140E-03  .162641E-05
  .218500E+02  .612231E-05 -.414517E-03  .164203E-05
  .219000E+02  .618307E-05 -.419940E-03  .165769E-05
  .219500E+02  .624395E-05 -.425408E-03  .167341E-05
  .220000E+02  .630494E-05 -.430923E-03  .168918E-05
  .220500E+02  .636605E-05 -.436483E-03  .170500E-05
  .221000E+02  .642725E-05 -.442089E-03  .172086E-05
  .221500E+02  .648855E-05 -.447741E-03  .173676E-05
  .222000E+02  .654994E-05 -.453438E-03  .175271E-05
  .222500E+02  .661140E-05 -.459181E-03  .176871E-05
  .223000E+02  .667293E-05 -.464971E-03  .178474E-05
  .223500E+02  .673451E-05 -.470805E-03  .180082E-05
  .224000E+02  .679615E-05 -.476686E-03  .181693E-05
  .224500E+02  .685783E-05 -.482612E-03  .183309E-05
  .225000E+02  .691955E-05 -.488583E-03  .184928E-05
  .225500E+02  .698129E-05 -.494600E-03  .186550E-05
  .226000E+02  .704304E-05 -.500662E-03  .188176E-05
  .226500E+02  .710480E-05 -.506770E-03  .189806E-05
  .227000E+02  .716656E-05 -.512923E-03  .191438E-05
  .227500E+02  .722830E-05 -.519121E-03  .193074E-05
  .228000E+02  .729003E-05 -.525364E-03  .194713E-05
  .228500E+02  .735172E-05 -.531652E-03  .196354E-05
  .229000E+02  .741337E-05 -.537985E-03  .197998E-05
  .229500E+02  .747497E-05 -.544363E-03  .199645E-05
  .230000E+02  .753650E-05 -.550785E-03  .201294E-05
  .230500E+02  .759797E-05 -.557251E-03  .202945E-05
  .231000E+02  .765936E-05 -.563762E-03  .204599E-05
  .231500E+02  .772066E-05 -.570317E-03  .206255E-05
  .232000E+02  .778185E-05 -.576916E-03  .207912E-05
  .232500E+02  .784293E-05 -.583559E-03  .209572E-05
