  .000000E+00  .000000E+00  .000000E+00  .000000E+00
  .500000E-01  .422874E-20 -.223008E-20 -.227935E-20
  .100000E+00  .548662E-19 -.289295E-19 -.295744E-19
  .150000E+00  .362174E-18 -.190926E-18 -.195228E-18
  .200000E+00  .163855E-17 -.863578E-18 -.883283E-18
  .250000E+00  .576251E-17 -.303617E-17 -.310648E-17
  .300000E+00  .168996E-16 -.890111E-17 -.911070E-17
  .350000E+00  .432045E-16 -.227472E-16 -.232929E-16
  .400000E+00  .992244E-16 -.522192E-16 -.534977E-16
  .450000E+00  .209123E-15 -.110004E-15 -.112757E-15
  .500000E+00  .410841E-15 -.215999E-15 -.221532E-15
  .550000E+00  .761301E-15 -.400025E-15 -.410529E-15
  .600000E+00  .134277E-14 -.705125E-15 -.724125E-15
  .650000E+00  .227050E-14 -.119151E-14 -.122450E-14
  .700000E+00  .370172E-14 -.194121E-14 -.199647E-14
  .750000E+00  .584608E-14 -.306342E-14 -.315319E-14
  .800000E+00  .897777E-14 -.470072E-14 -.484261E-14
  .850000E+00  .134491E-13 -.703597E-14 -.725493E-14
  .900000E+00  .197062E-13 -.103002E-13 -.106309E-13
  .950000E+00  .283061E-13 -.147815E-13 -.152714E-13
  .100000E+01  .399361E-13 -.208342E-13 -.215475E-13
  .105000E+01  .554353E-13 -.288903E-13 -.299125E-13
  .110000E+01  .758178E-13 -.394702E-13 -.409141E-13
  .115000E+01  .102299E-12 -.531959E-13 -.552087E-13
  .120000E+01  .136321E-12 -.708046E-13 -.735765E-13
  .125000E+01  .179590E-12 -.931634E-13 -.969379E-13
  .130000E+01  .234098E-12 -.121285E-12 -.126371E-12
  .135000E+01  .302170E-12 -.156345E-12 -.163132E-12
  .140000E+01  .386493E-12 -.199698E-12 -.208673E-12
  .145000E+01  .490164E-12 -.252902E-12 -.264670E-12
  .150000E+01  .616726E-12 -.317732E-12 -.333038E-12
  .155000E+01  .770221E-12 -.396207E-12 -.415963E-12
  .160000E+01  .955236E-12 -.490607E-12 -.515928E-12
  .165000E+01  .117695E-11 -.603504E-12 -.635738E-12
