  .000000E+00  .000000E+00  .000000E+00  .000000E+00
  .500000E-01  .595583E-20  .291271E-19  .229423E-21
  .100000E+00  .772891E-19  .377965E-18  .297697E-20
  .150000E+00  .510305E-18  .249538E-17  .196534E-19
  .200000E+00  .230936E-17  .112918E-16  .889286E-19
  .250000E+00  .812423E-17  .397206E-16  .312796E-18
  .300000E+00  .238346E-16  .116518E-15  .917492E-18
  .350000E+00  .609597E-16  .297972E-15  .234606E-17
  .400000E+00  .140067E-15  .684555E-15  .538916E-17
  .450000E+00  .295358E-15  .144328E-14  .113607E-16
  .500000E+00  .580589E-15  .283659E-14  .223246E-16
  .550000E+00  .107652E-14  .525857E-14  .413791E-16
  .600000E+00  .190003E-14  .927935E-14  .730042E-16
  .650000E+00  .321510E-14  .156984E-13  .123479E-15
  .700000E+00  .524580E-14  .256077E-13  .201377E-15
  .750000E+00  .829147E-14  .404651E-13  .318135E-15
  .800000E+00  .127443E-13  .621797E-13  .488721E-15
  .850000E+00  .191092E-13  .932084E-13  .732384E-15
  .900000E+00  .280270E-13  .136666E-12  .107351E-14
  .950000E+00  .402994E-13  .196448E-12  .154257E-14
  .100000E+01  .569184E-13  .277372E-12  .217721E-14
  .105000E+01  .790976E-13  .385324E-12  .302340E-14
  .110000E+01  .108308E-12  .527436E-12  .413675E-14
  .115000E+01  .146315E-12  .712266E-12  .558395E-14
  .120000E+01  .195225E-12  .950005E-12  .744431E-14
  .125000E+01  .257528E-12  .125270E-11  .981147E-14
  .130000E+01  .336150E-12  .163449E-11  .127952E-13
  .135000E+01  .434508E-12  .211187E-11  .165236E-13
  .140000E+01  .556567E-12  .270398E-11  .211449E-13
  .145000E+01  .706910E-12  .343291E-11  .268299E-13
  .150000E+01  .890802E-12  .432401E-11  .337747E-13
  .155000E+01  .111426E-11  .540626E-11  .422031E-13
  .160000E+01  .138415E-11  .671264E-11  .523693E-13
  .165000E+01  .170826E-11  .828053E-11  .645615E-13
  .170000E+01  .209537E-11  .101521E-10  .791043E-13
  .175000E+01  .255538E-11  .123749E-10  .963627E-13
  .180000E+01  .309943E-11  .150021E-10  .116746E-12
  .185000E+01  .373994E-11  .180933E-10  .140710E-12
  .190000E+01  .449079E-11  .217148E-10  .168763E-12
  .195000E+01  .536741E-11  .259404E-10  .201469E-12
  .200000E+01  .638694E-11  .308517E-10  .239453E-12
  .205000E+01  .756833E-11  .365391E-10  .283405E-12
  .210000E+01  .893250E-11  .431024E-10  .334084E-12
  .215000E+01  .105025E-10  .506511E-10  .392326E-12
  .220000E+01  .123037E-10  .593058E-10  .459046E-12
  .225000E+01  .143638E-10  .691985E-10  .535247E-12
  .230000E+01  .167134E-10  .804735E-10  .622024E-12
  .235000E+01  .193855E-10  .932884E-10  .720571E-12
  .240000E+01  .224166E-10  .107815E-09  .832188E-12
  .245000E+01  .258460E-10  .124240E-09  .958287E-12
  .250000E+01  .297167E-10  .142766E-09  .110040E-11
  .255000E+01  .340753E-10  .163614E-09  .126019E-11
  .260000E+01  .389722E-10  .187021E-09  .143944E-11
  .265000E+01  .444621E-10  .213246E-09  .164010E-11
  .270000E+01  .506038E-10  .242565E-09  .186427E-11
  .275000E+01  .574612E-10  .275278E-09  .211418E-11
  .280000E+01  .651028E-10  .311709E-09  .239227E-11
  .285000E+01  .736024E-10  .352205E-09  .270114E-11
  .290000E+01  .830395E-10  .397137E-09  .304360E-11
  .295000E+01  .934991E-10  .446905E-09  .342263E-11
  .300000E+01  .105073E-09  .501939E-09  .384146E-11
  .305000E+01  .117859E-09  .562697E-09  .430351E-11
  .310000E+01  .131961E-09  .629669E-09  .481248E-11
  .315000E+01  .147492E-09  .703379E-09  .537228E-11
  .320000E+01  .164571E-09  .784386E-09  .598710E-11
  .325000E+01  .183327E-09  .873287E-09  .666141E-11
  .330000E+01  .203894E-09  .970716E-09  .739995E-11
  .335000E+01  .226419E-09  .107735E-08  .820780E-11
  .340000E+01  .251054E-09  .119391E-08  .909032E-11
  .345000E+01  .277964E-09  .132115E-08  .100532E-10
  .350000E+01  .307324E-09  .145989E-08  .111026E-10
  .355000E+01  .339317E-09  .161098E-08  .122448E-10
  .360000E+01  .374139E-09  .177535E-08  .134867E-10
  .365000E+01  .412000E-09  .195395E-08  .148354E-10
  .370000E+01  .453117E-09  .214780E-08  .162987E-10
  .375000E+01  .497724E-09  .235798E-08  .178845E-10
  .380000E+01  .546067E-09  .258565E-08  .196013E-10
  .385000E+01  .598405E-09  .283200E-08  .214581E-10
  .390000E+01  .655014E-09  .309830E-08  .234644E-10
  .395000E+01  .716182E-09  .338590E-08  .256301E-10
  .400000E+01  .782216E-09  .369622E-08  .279658E-10
  .405000E+01  .853436E-09  .403074E-08  .304824E-10
  .410000E+01  .930182E-09  .439103E-08  .331916E-10
  .415000E+01  .101281E-08  .477875E-08  .361056E-10
  .420000E+01  .110170E-08  .519564E-08  .392373E-10
  .425000E+01  .119723E-08  .564352E-08  .426001E-10
  .430000E+01  .129984E-08  .612431E-08  .462082E-10
  .435000E+01  .140995E-08  .664002E-08  .500765E-10
  .440000E+01  .152801E-08  .719277E-08  .542206E-10
  .445000E+01  .165452E-08  .778477E-08  .586567E-10
  .450000E+01  .178996E-08  .841835E-08  .634020E-10
  .455000E+01  .193487E-08  .909595E-08  .684745E-10
  .460000E+01  .208980E-08  .982012E-08  .738929E-10
  .465000E+01  .225532E-08  .105935E-07  .796769E-10
  .470000E+01  .243205E-08  .114190E-07  .858470E-10
  .475000E+01  .262060E-08  .122993E-07  .924248E-10
  .480000E+01  .282164E-08  .132377E-07  .994329E-10
  .485000E+01  .303587E-08  .142373E-07  .106895E-09
  .490000E+01  .326399E-08  .153015E-07  .114835E-09
  .495000E+01  .350677E-08  .164336E-07  .123279E-09
  .500000E+01  .376498E-08  .176375E-07  .132253E-09
  .505000E+01  .403945E-08  .189167E-07  .141787E-09
  .510000E+01  .433102E-08  .202754E-07  .151908E-09
  .515000E+01  .464059E-08  .217176E-07  .162648E-09
  .520000E+01  .496908E-08  .232476E-07  .174037E-09
  .525000E+01  .531746E-08  .248699E-07  .186110E-09
  .530000E+01  .568672E-08  .265891E-07  .198900E-09
  .535000E+01  .607792E-08  .284102E-07  .212444E-09
  .540000E+01  .649213E-08  .303381E-07  .226778E-09
  .545000E+01  .693049E-08  .323781E-07  .241941E-09
  .550000E+01  .739416E-08  .345356E-07  .257974E-09
  .555000E+01  .788437E-08  .368164E-07  .274919E-09
  .560000E+01  .840237E-08  .392263E-07  .292819E-09
  .565000E+01  .894949E-08  .417714E-07  .311719E-09
  .570000E+01  .952708E-08  .444581E-07  .331666E-09
  .575000E+01  .101365E-07  .472930E-07  .352709E-09
  .580000E+01  .107794E-07  .502830E-07  .374898E-09
  .585000E+01  .114571E-07  .534350E-07  .398286E-09
  .590000E+01  .121712E-07  .567566E-07  .422927E-09
  .595000E+01  .129234E-07  .602553E-07  .448877E-09
  .600000E+01  .137153E-07  .639391E-07  .476194E-09
  .605000E+01  .145488E-07  .678161E-07  .504939E-09
  .610000E+01  .154256E-07  .718948E-07  .535173E-09
  .615000E+01  .163475E-07  .761841E-07  .566961E-09
  .620000E+01  .173166E-07  .806930E-07  .600371E-09
  .625000E+01  .183347E-07  .854310E-07  .635470E-09
  .630000E+01  .194041E-07  .904077E-07  .672330E-09
  .635000E+01  .205267E-07  .956333E-07  .711025E-09
  .640000E+01  .217049E-07  .101118E-06  .751630E-09
  .645000E+01  .229409E-07  .106873E-06  .794226E-09
  .650000E+01  .242370E-07  .112909E-06  .838891E-09
  .655000E+01  .255957E-07  .119238E-06  .885711E-09
  .660000E+01  .270195E-07  .125872E-06  .934772E-09
  .665000E+01  .285109E-07  .132822E-06  .986163E-09
  .670000E+01  .300727E-07  .140102E-06  .103998E-08
  .675000E+01  .317075E-07  .147724E-06  .109631E-08
  .680000E+01  .334182E-07  .155703E-06  .115525E-08
  .685000E+01  .352077E-07  .164051E-06  .121692E-08
  .690000E+01  .370791E-07  .172784E-06  .128140E-08
  .695000E+01  .390353E-07  .181916E-06  .134882E-08
  .700000E+01  .410797E-07  .191462E-06  .141927E-08
  .705000E+01  .432154E-07  .201439E-06  .149288E-08
  .710000E+01  .454459E-07  .211862E-06  .156976E-08
  .715000E+01  .477745E-07  .222747E-06  .165003E-08
  .720000E+01  .502050E-07  .234113E-06  .173382E-08
  .725000E+01  .527409E-07  .245977E-06  .182125E-08
  .730000E+01  .553860E-07  .258356E-06  .191246E-08
  .735000E+01  .581442E-07  .271270E-06  .200759E-08
  .740000E+01  .610194E-07  .284739E-06  .210676E-08
  .745000E+01  .640158E-07  .298781E-06  .221014E-08
  .750000E+01  .671376E-07  .313418E-06  .231785E-08
  .755000E+01  .703890E-07  .328669E-06  .243006E-08
  .760000E+01  .737745E-07  .344558E-06  .254692E-08
  .765000E+01  .772987E-07  .361105E-06  .266858E-08
  .770000E+01  .809661E-07  .378334E-06  .279522E-08
  .775000E+01  .847815E-07  .396269E-06  .292699E-08
  .780000E+01  .887500E-07  .414932E-06  .306407E-08
  .785000E+01  .928763E-07  .434349E-06  .320663E-08
  .790000E+01  .971658E-07  .454545E-06  .335485E-08
  .795000E+01  .101624E-06  .475546E-06  .350893E-08
  .800000E+01  .106255E-06  .497379E-06  .366904E-08
  .805000E+01  .111066E-06  .520071E-06  .383537E-08
  .810000E+01  .116062E-06  .543650E-06  .400814E-08
  .815000E+01  .121249E-06  .568145E-06  .418753E-08
  .820000E+01  .126632E-06  .593586E-06  .437376E-08
  .825000E+01  .132219E-06  .620002E-06  .456703E-08
  .830000E+01  .138014E-06  .647425E-06  .476757E-08
  .835000E+01  .144024E-06  .675887E-06  .497560E-08
  .840000E+01  .150256E-06  .705421E-06  .519134E-08
  .845000E+01  .156717E-06  .736059E-06  .541502E-08
  .850000E+01  .163413E-06  .767835E-06  .564689E-08
  .855000E+01  .170351E-06  .800786E-06  .588719E-08
  .860000E+01  .177539E-06  .834947E-06  .613616E-08
  .865000E+01  .184983E-06  .870354E-06  .639406E-08
  .870000E+01  .192691E-06  .907045E-06  .666115E-08
  .875000E+01  .200670E-06  .945059E-06  .693770E-08
  .880000E+01  .208928E-06  .984434E-06  .722398E-08
  .885000E+01  .217474E-06  .102521E-05  .752027E-08
  .890000E+01  .226314E-06  .106743E-05  .782685E-08
  .895000E+01  .235458E-06  .111114E-05  .814402E-08
  .900000E+01  .244913E-06  .115638E-05  .847208E-08
  .905000E+01  .254688E-06  .120318E-05  .881132E-08
  .910000E+01  .264793E-06  .125161E-05  .916208E-08
  .915000E+01  .275234E-06  .130170E-05  .952465E-08
  .920000E+01  .286022E-06  .135350E-05  .989938E-08
  .925000E+01  .297166E-06  .140706E-05  .102866E-07
  .930000E+01  .308676E-06  .146242E-05  .106866E-07
  .935000E+01  .320559E-06  .151965E-05  .110999E-07
  .940000E+01  .332828E-06  .157878E-05  .115266E-07
  .945000E+01  .345490E-06  .163987E-05  .119673E-07
  .950000E+01  .358557E-06  .170298E-05  .124222E-07
  .955000E+01  .372039E-06  .176816E-05  .128919E-07
  .960000E+01  .385945E-06  .183546E-05  .133765E-07
  .965000E+01  .400287E-06  .190494E-05  .138766E-07
  .970000E+01  .415076E-06  .197666E-05  .143926E-07
  .975000E+01  .430322E-06  .205068E-05  .149249E-07
  .980000E+01  .446036E-06  .212705E-05  .154739E-07
  .985000E+01  .462230E-06  .220585E-05  .160400E-07
  .990000E+01  .478916E-06  .228712E-05  .166238E-07
  .995000E+01  .496105E-06  .237094E-05  .172255E-07
  .100000E+02  .513809E-06  .245737E-05  .178459E-07
  .100500E+02  .532040E-06  .254647E-05  .184852E-07
  .101000E+02  .550810E-06  .263832E-05  .191440E-07
  .101500E+02  .570132E-06  .273298E-05  .198228E-07
  .102000E+02  .590019E-06  .283052E-05  .205221E-07
  .102500E+02  .610483E-06  .293102E-05  .212424E-07
  .103000E+02  .631537E-06  .303453E-05  .219842E-07
  .103500E+02  .653195E-06  .314115E-05  .227481E-07
  .104000E+02  .675471E-06  .325094E-05  .235347E-07
  .104500E+02  .698376E-06  .336398E-05  .243445E-07
  .105000E+02  .721927E-06  .348035E-05  .251781E-07
  .105500E+02  .746136E-06  .360013E-05  .260360E-07
  .106000E+02  .771018E-06  .372339E-05  .269189E-07
  .106500E+02  .796587E-06  .385022E-05  .278274E-07
  .107000E+02  .822857E-06  .398071E-05  .287620E-07
  .107500E+02  .849845E-06  .411493E-05  .297236E-07
  .108000E+02  .877563E-06  .425297E-05  .307126E-07
  .108500E+02  .906029E-06  .439492E-05  .317297E-07
  .109000E+02  .935256E-06  .454087E-05  .327757E-07
  .109500E+02  .965261E-06  .469091E-05  .338511E-07
  .110000E+02  .996060E-06  .484514E-05  .349568E-07
  .110500E+02  .102767E-05  .500363E-05  .360934E-07
  .111000E+02  .106010E-05  .516650E-05  .372617E-07
  .111500E+02  .109338E-05  .533382E-05  .384623E-07
  .112000E+02  .112751E-05  .550571E-05  .396961E-07
  .112500E+02  .116252E-05  .568227E-05  .409638E-07
  .113000E+02  .119842E-05  .586358E-05  .422661E-07
  .113500E+02  .123523E-05  .604976E-05  .436040E-07
  .114000E+02  .127296E-05  .624091E-05  .449782E-07
  .114500E+02  .131164E-05  .643713E-05  .463894E-07
  .115000E+02  .135128E-05  .663853E-05  .478387E-07
  .115500E+02  .139190E-05  .684521E-05  .493267E-07
  .116000E+02  .143351E-05  .705730E-05  .508545E-07
  .116500E+02  .147615E-05  .727489E-05  .524228E-07
  .117000E+02  .151981E-05  .749810E-05  .540325E-07
  .117500E+02  .156453E-05  .772706E-05  .556846E-07
  .118000E+02  .161031E-05  .796186E-05  .573800E-07
  .118500E+02  .165719E-05  .820263E-05  .591197E-07
  .119000E+02  .170517E-05  .844949E-05  .609045E-07
  .119500E+02  .175429E-05  .870257E-05  .627355E-07
  .120000E+02  .180455E-05  .896197E-05  .646136E-07
  .120500E+02  .185597E-05  .922783E-05  .665398E-07
  .121000E+02  .190859E-05  .950028E-05  .685152E-07
  .121500E+02  .196240E-05  .977943E-05  .705407E-07
  .122000E+02  .201745E-05  .100654E-04  .726175E-07
