  .000000E+00  .000000E+00  .000000E+00  .000000E+00
  .500000E-01  .200153E-20  .162235E-20  .661615E-21
  .100000E+00  .259671E-19  .210490E-19  .858589E-20
  .150000E+00  .171395E-18  .138943E-18  .566886E-19
  .200000E+00  .775345E-18  .628590E-18  .256540E-18
  .250000E+00  .272639E-17  .221057E-17  .902492E-18
  .300000E+00  .799436E-17  .648265E-17  .264771E-17
  .350000E+00  .204341E-16  .165724E-16  .677193E-17
  .400000E+00  .469199E-16  .380592E-16  .155603E-16
  .450000E+00  .988658E-16  .802102E-16  .328124E-16
  .500000E+00  .194186E-15  .157576E-15  .644997E-16
  .550000E+00  .359748E-15  .291986E-15  .119590E-15
  .600000E+00  .634368E-15  .514993E-15  .211056E-15
  .650000E+00  .107240E-14  .870800E-15  .357085E-15
  .700000E+00  .174799E-14  .141971E-14  .582509E-15
  .750000E+00  .275996E-14  .224215E-14  .920468E-15
  .800000E+00  .423752E-14  .344329E-14  .141432E-14
  .850000E+00  .634672E-14  .515830E-14  .211981E-14
  .900000E+00  .929770E-14  .755830E-14  .310757E-14
  .950000E+00  .133529E-13  .108570E-13  .446584E-14
  .100000E+01  .188360E-13  .153181E-13  .630362E-14
  .105000E+01  .261424E-13  .212634E-13  .875404E-14
  .110000E+01  .357496E-13  .290819E-13  .119782E-13
  .115000E+01  .482301E-13  .392393E-13  .161695E-13
  .120000E+01  .642643E-13  .522890E-13  .215578E-13
  .125000E+01  .846549E-13  .688839E-13  .284149E-13
  .130000E+01  .110343E-12  .897883E-13  .370596E-13
  .135000E+01  .142424E-12  .115892E-12  .478635E-13
  .140000E+01  .182168E-12  .148226E-12  .612576E-13
  .145000E+01  .231038E-12  .187975E-12  .777385E-13
  .150000E+01  .290710E-12  .236497E-12  .978756E-13
  .155000E+01  .363101E-12  .295342E-12  .122319E-12
  .160000E+01  .450386E-12  .366266E-12  .151805E-12
  .165000E+01  .555031E-12  .451257E-12  .187170E-12
  .170000E+01  .679817E-12  .552552E-12  .229352E-12
  .175000E+01  .827873E-12  .672661E-12  .279405E-12
  .180000E+01  .100270E-11  .814391E-12  .338505E-12
  .185000E+01  .120823E-11  .980869E-12  .407967E-12
  .190000E+01  .144881E-11  .117557E-11  .489247E-12
  .195000E+01  .172929E-11  .140235E-11  .583964E-12
  .200000E+01  .205506E-11  .166546E-11  .693902E-12
  .205000E+01  .243205E-11  .196959E-11  .821034E-12
  .210000E+01  .286681E-11  .231990E-11  .967525E-12
  .215000E+01  .336655E-11  .272204E-11  .113575E-11
  .220000E+01  .393920E-11  .318220E-11  .132833E-11
  .225000E+01  .459343E-11  .370714E-11  .154809E-11
  .230000E+01  .533873E-11  .430421E-11  .179814E-11
  .235000E+01  .618545E-11  .498144E-11  .208188E-11
  .240000E+01  .714489E-11  .574753E-11  .240298E-11
  .245000E+01  .822930E-11  .661190E-11  .276545E-11
  .250000E+01  .945202E-11  .758477E-11  .317360E-11
  .255000E+01  .108275E-10  .867718E-11  .363215E-11
  .260000E+01  .123713E-10  .990105E-11  .414614E-11
  .265000E+01  .141003E-10  .112692E-10  .472106E-11
  .270000E+01  .160327E-10  .127955E-10  .536278E-11
  .275000E+01  .181883E-10  .144948E-10  .607763E-11
  .280000E+01  .205879E-10  .163830E-10  .687240E-11
  .285000E+01  .232545E-10  .184773E-10  .775434E-11
  .290000E+01  .262123E-10  .207958E-10  .873123E-11
  .295000E+01  .294874E-10  .233582E-10  .981132E-11
  .300000E+01  .331080E-10  .261853E-10  .110034E-10
  .305000E+01  .371039E-10  .292993E-10  .123169E-10
  .310000E+01  .415073E-10  .327238E-10  .137616E-10
  .315000E+01  .463526E-10  .364838E-10  .153480E-10
  .320000E+01  .516763E-10  .406059E-10  .170871E-10
  .325000E+01  .575177E-10  .451183E-10  .189904E-10
  .330000E+01  .639185E-10  .500508E-10  .210702E-10
  .335000E+01  .709234E-10  .554347E-10  .233392E-10
  .340000E+01  .785798E-10  .613033E-10  .258106E-10
  .345000E+01  .869387E-10  .676915E-10  .284984E-10
  .350000E+01  .960539E-10  .746361E-10  .314172E-10
  .355000E+01  .105983E-09  .821758E-10  .345820E-10
  .360000E+01  .116788E-09  .903512E-10  .380088E-10
  .365000E+01  .128533E-09  .992050E-10  .417138E-10
  .370000E+01  .141289E-09  .108782E-09  .457141E-10
  .375000E+01  .155130E-09  .119128E-09  .500276E-10
  .380000E+01  .170133E-09  .130294E-09  .546727E-10
  .385000E+01  .186383E-09  .142329E-09  .596683E-10
  .390000E+01  .203969E-09  .155287E-09  .650344E-10
  .395000E+01  .222985E-09  .169223E-09  .707912E-10
  .400000E+01  .243530E-09  .184196E-09  .769601E-10
  .405000E+01  .265712E-09  .200266E-09  .835626E-10
  .410000E+01  .289643E-09  .217494E-09  .906213E-10
  .415000E+01  .315441E-09  .235945E-09  .981591E-10
  .420000E+01  .343232E-09  .255687E-09  .106200E-09
  .425000E+01  .373149E-09  .276787E-09  .114768E-09
  .430000E+01  .405332E-09  .299317E-09  .123888E-09
  .435000E+01  .439931E-09  .323351E-09  .133586E-09
  .440000E+01  .477101E-09  .348963E-09  .143887E-09
  .445000E+01  .517006E-09  .376232E-09  .154819E-09
  .450000E+01  .559821E-09  .405235E-09  .166408E-09
  .455000E+01  .605729E-09  .436054E-09  .178683E-09
  .460000E+01  .654921E-09  .468773E-09  .191670E-09
  .465000E+01  .707600E-09  .503475E-09  .205399E-09
  .470000E+01  .763978E-09  .540248E-09  .219899E-09
  .475000E+01  .824279E-09  .579180E-09  .235199E-09
  .480000E+01  .888738E-09  .620360E-09  .251328E-09
  .485000E+01  .957599E-09  .663880E-09  .268318E-09
  .490000E+01  .103112E-08  .709833E-09  .286198E-09
  .495000E+01  .110958E-08  .758313E-09  .304999E-09
  .500000E+01  .119325E-08  .809415E-09  .324752E-09
  .505000E+01  .128243E-08  .863236E-09  .345488E-09
  .510000E+01  .137743E-08  .919875E-09  .367237E-09
  .515000E+01  .147858E-08  .979428E-09  .390031E-09
  .520000E+01  .158622E-08  .104200E-08  .413899E-09
  .525000E+01  .170070E-08  .110768E-08  .438874E-09
  .530000E+01  .182239E-08  .117658E-08  .464985E-09
  .535000E+01  .195169E-08  .124879E-08  .492263E-09
  .540000E+01  .208899E-08  .132442E-08  .520738E-09
  .545000E+01  .223472E-08  .140356E-08  .550440E-09
  .550000E+01  .238933E-08  .148632E-08  .581398E-09
  .555000E+01  .255327E-08  .157279E-08  .613642E-09
  .560000E+01  .272703E-08  .166308E-08  .647199E-09
  .565000E+01  .291110E-08  .175728E-08  .682096E-09
  .570000E+01  .310600E-08  .185550E-08  .718361E-09
  .575000E+01  .331229E-08  .195782E-08  .756018E-09
  .580000E+01  .353052E-08  .206435E-08  .795093E-09
  .585000E+01  .376129E-08  .217520E-08  .835610E-09
  .590000E+01  .400520E-08  .229045E-08  .877590E-09
  .595000E+01  .426289E-08  .241020E-08  .921055E-09
  .600000E+01  .453503E-08  .253455E-08  .966025E-09
  .605000E+01  .482228E-08  .266361E-08  .101252E-08
  .610000E+01  .512538E-08  .279746E-08  .106055E-08
  .615000E+01  .544504E-08  .293621E-08  .111014E-08
  .620000E+01  .578204E-08  .307995E-08  .116130E-08
  .625000E+01  .613717E-08  .322879E-08  .121404E-08
  .630000E+01  .651124E-08  .338282E-08  .126837E-08
  .635000E+01  .690509E-08  .354214E-08  .132429E-08
  .640000E+01  .731960E-08  .370685E-08  .138182E-08
  .645000E+01  .775567E-08  .387704E-08  .144095E-08
  .650000E+01  .821423E-08  .405282E-08  .150168E-08
  .655000E+01  .869624E-08  .423429E-08  .156402E-08
  .660000E+01  .920268E-08  .442153E-08  .162796E-08
  .665000E+01  .973457E-08  .461466E-08  .169348E-08
  .670000E+01  .102930E-07  .481377E-08  .176058E-08
  .675000E+01  .108789E-07  .501895E-08  .182924E-08
  .680000E+01  .114936E-07  .523029E-08  .189945E-08
  .685000E+01  .121380E-07  .544791E-08  .197119E-08
  .690000E+01  .128135E-07  .567188E-08  .204441E-08
  .695000E+01  .135211E-07  .590231E-08  .211911E-08
  .700000E+01  .142621E-07  .613928E-08  .219524E-08
  .705000E+01  .150377E-07  .638289E-08  .227276E-08
  .710000E+01  .158493E-07  .663324E-08  .235163E-08
  .715000E+01  .166982E-07  .689041E-08  .243181E-08
  .720000E+01  .175856E-07  .715450E-08  .251323E-08
  .725000E+01  .185130E-07  .742560E-08  .259586E-08
  .730000E+01  .194818E-07  .770381E-08  .267961E-08
  .735000E+01  .204934E-07  .798921E-08  .276443E-08
  .740000E+01  .215492E-07  .828190E-08  .285025E-08
  .745000E+01  .226508E-07  .858199E-08  .293699E-08
  .750000E+01  .237997E-07  .888956E-08  .302457E-08
  .755000E+01  .249974E-07  .920472E-08  .311290E-08
  .760000E+01  .262455E-07  .952758E-08  .320188E-08
  .765000E+01  .275456E-07  .985823E-08  .329143E-08
  .770000E+01  .288993E-07  .101968E-07  .338143E-08
  .775000E+01  .303084E-07  .105434E-07  .347177E-08
  .780000E+01  .317744E-07  .108981E-07  .356233E-08
  .785000E+01  .332991E-07  .112611E-07  .365299E-08
  .790000E+01  .348842E-07  .116325E-07  .374361E-08
  .795000E+01  .365315E-07  .120124E-07  .383404E-08
  .800000E+01  .382429E-07  .124010E-07  .392414E-08
  .805000E+01  .400200E-07  .127985E-07  .401373E-08
  .810000E+01  .418648E-07  .132049E-07  .410265E-08
  .815000E+01  .437791E-07  .136206E-07  .419070E-08
  .820000E+01  .457649E-07  .140456E-07  .427770E-08
  .825000E+01  .478239E-07  .144802E-07  .436343E-08
  .830000E+01  .499583E-07  .149246E-07  .444766E-08
  .835000E+01  .521698E-07  .153790E-07  .453016E-08
  .840000E+01  .544606E-07  .158437E-07  .461069E-08
  .845000E+01  .568327E-07  .163189E-07  .468896E-08
  .850000E+01  .592880E-07  .168049E-07  .476469E-08
  .855000E+01  .618286E-07  .173021E-07  .483759E-08
  .860000E+01  .644566E-07  .178107E-07  .490733E-08
  .865000E+01  .671742E-07  .183310E-07  .497357E-08
  .870000E+01  .699834E-07  .188635E-07  .503594E-08
  .875000E+01  .728863E-07  .194085E-07  .509406E-08
  .880000E+01  .758852E-07  .199663E-07  .514753E-08
  .885000E+01  .789822E-07  .205375E-07  .519591E-08
  .890000E+01  .821796E-07  .211225E-07  .523874E-08
  .895000E+01  .854796E-07  .217218E-07  .527555E-08
  .900000E+01  .888844E-07  .223358E-07  .530582E-08
  .905000E+01  .923963E-07  .229652E-07  .532901E-08
  .910000E+01  .960176E-07  .236104E-07  .534455E-08
  .915000E+01  .997507E-07  .242721E-07  .535184E-08
  .920000E+01  .103598E-06  .249509E-07  .535024E-08
  .925000E+01  .107561E-06  .256475E-07  .533908E-08
  .930000E+01  .111644E-06  .263625E-07  .531765E-08
  .935000E+01  .115847E-06  .270969E-07  .528521E-08
  .940000E+01  .120175E-06  .278512E-07  .524098E-08
  .945000E+01  .124628E-06  .286264E-07  .518412E-08
  .950000E+01  .129210E-06  .294233E-07  .511379E-08
  .955000E+01  .133923E-06  .302429E-07  .502907E-08
  .960000E+01  .138769E-06  .310860E-07  .492902E-08
  .965000E+01  .143752E-06  .319538E-07  .481265E-08
  .970000E+01  .148873E-06  .328473E-07  .467893E-08
  .975000E+01  .154136E-06  .337675E-07  .452679E-08
  .980000E+01  .159542E-06  .347158E-07  .435510E-08
  .985000E+01  .165094E-06  .356932E-07  .416270E-08
  .990000E+01  .170796E-06  .367011E-07  .394839E-08
  .995000E+01  .176649E-06  .377409E-07  .371091E-08
  .100000E+02  .182657E-06  .388139E-07  .344895E-08
  .100500E+02  .188822E-06  .399217E-07  .316118E-08
  .101000E+02  .195147E-06  .410657E-07  .284619E-08
  .101500E+02  .201634E-06  .422476E-07  .250254E-08
  .102000E+02  .208287E-06  .434690E-07  .212873E-08
  .102500E+02  .215108E-06  .447318E-07  .172323E-08
  .103000E+02  .222101E-06  .460376E-07  .128443E-08
  .103500E+02  .229267E-06  .473886E-07  .810681E-09
  .104000E+02  .236611E-06  .487865E-07  .300285E-09
  .104500E+02  .244134E-06  .502335E-07 -.248522E-09
  .105000E+02  .251840E-06  .517317E-07 -.837558E-09
  .105500E+02  .259733E-06  .532833E-07 -.146870E-08
  .106000E+02  .267814E-06  .548906E-07 -.214389E-08
  .106500E+02  .276087E-06  .565561E-07 -.286511E-08
  .107000E+02  .284555E-06  .582822E-07 -.363445E-08
  .107500E+02  .293221E-06  .600714E-07 -.445401E-08
  .108000E+02  .302089E-06  .619265E-07 -.532599E-08
  .108500E+02  .311161E-06  .638502E-07 -.625265E-08
  .109000E+02  .320441E-06  .658453E-07 -.723631E-08
  .109500E+02  .329931E-06  .679147E-07 -.827937E-08
  .110000E+02  .339636E-06  .700616E-07 -.938428E-08
  .110500E+02  .349558E-06  .722890E-07 -.105536E-07
  .111000E+02  .359700E-06  .746001E-07 -.117899E-07
  .111500E+02  .370067E-06  .769983E-07 -.130958E-07
  .112000E+02  .380660E-06  .794869E-07 -.144741E-07
  .112500E+02  .391484E-06  .820696E-07 -.159276E-07
  .113000E+02  .402542E-06  .847498E-07 -.174591E-07
  .113500E+02  .413837E-06  .875313E-07 -.190717E-07
  .114000E+02  .425372E-06  .904180E-07 -.207682E-07
  .114500E+02  .437152E-06  .934137E-07 -.225519E-07
  .115000E+02  .449178E-06  .965225E-07 -.244257E-07
  .115500E+02  .461455E-06  .997485E-07 -.263930E-07
  .116000E+02  .473985E-06  .103096E-06 -.284570E-07
  .116500E+02  .486773E-06  .106569E-06 -.306211E-07
  .117000E+02  .499822E-06  .110173E-06 -.328887E-07
  .117500E+02  .513134E-06  .113911E-06 -.352633E-07
  .118000E+02  .526714E-06  .117789E-06 -.377485E-07
  .118500E+02  .540564E-06  .121811E-06 -.403478E-07
  .119000E+02  .554688E-06  .125983E-06 -.430651E-07
  .119500E+02  .569090E-06  .130308E-06 -.459041E-07
  .120000E+02  .583773E-06  .134794E-06 -.488686E-07
  .120500E+02  .598739E-06  .139444E-06 -.519627E-07
  .121000E+02  .613993E-06  .144264E-06 -.551902E-07
  .121500E+02  .629537E-06  .149260E-06 -.585554E-07
  .122000E+02  .645375E-06  .154437E-06 -.620622E-07
  .122500E+02  .661510E-06  .159802E-06 -.657151E-07
  .123000E+02  .677945E-06  .165360E-06 -.695182E-07
  .123500E+02  .694684E-06  .171116E-06 -.734759E-07
  .124000E+02  .711729E-06  .177078E-06 -.775927E-07
  .124500E+02  .729085E-06  .183252E-06 -.818731E-07
  .125000E+02  .746753E-06  .189644E-06 -.863216E-07
  .125500E+02  .764737E-06  .196260E-06 -.909430E-07
  .126000E+02  .783039E-06  .203108E-06 -.957419E-07
  .126500E+02  .801664E-06  .210194E-06 -.100723E-06
  .127000E+02  .820614E-06  .217525E-06 -.105892E-06
  .127500E+02  .839892E-06  .225108E-06 -.111252E-06
  .128000E+02  .859500E-06  .232951E-06 -.116810E-06
  .128500E+02  .879442E-06  .241061E-06 -.122569E-06
  .129000E+02  .899721E-06  .249446E-06 -.128536E-06
  .129500E+02  .920340E-06  .258114E-06 -.134715E-06
  .130000E+02  .941300E-06  .267072E-06 -.141112E-06
  .130500E+02  .962606E-06  .276328E-06 -.147731E-06
  .131000E+02  .984259E-06  .285892E-06 -.154579E-06
  .131500E+02  .100626E-05  .295770E-06 -.161660E-06
  .132000E+02  .102862E-05  .305973E-06 -.168980E-06
  .132500E+02  .105133E-05  .316509E-06 -.176543E-06
  .133000E+02  .107441E-05  .327386E-06 -.184357E-06
  .133500E+02  .109784E-05  .338614E-06 -.192425E-06
  .134000E+02  .112164E-05  .350203E-06 -.200753E-06
  .134500E+02  .114581E-05  .362161E-06 -.209348E-06
  .135000E+02  .117035E-05  .374499E-06 -.218214E-06
  .135500E+02  .119526E-05  .387227E-06 -.227356E-06
  .136000E+02  .122054E-05  .400354E-06 -.236780E-06
  .136500E+02  .124621E-05  .413890E-06 -.246492E-06
  .137000E+02  .127226E-05  .427847E-06 -.256497E-06
  .137500E+02  .129869E-05  .442236E-06 -.266800E-06
  .138000E+02  .132551E-05  .457066E-06 -.277406E-06
  .138500E+02  .135272E-05  .472348E-06 -.288320E-06
  .139000E+02  .138033E-05  .488096E-06 -.299548E-06
  .139500E+02  .140833E-05  .504318E-06 -.311094E-06
  .140000E+02  .143674E-05  .521028E-06 -.322963E-06
  .140500E+02  .146555E-05  .538237E-06 -.335160E-06
  .141000E+02  .149477E-05  .555957E-06 -.347690E-06
  .141500E+02  .152440E-05  .574201E-06 -.360557E-06
  .142000E+02  .155444E-05  .592980E-06 -.373765E-06
  .142500E+02  .158491E-05  .612307E-06 -.387319E-06
  .143000E+02  .161579E-05  .632195E-06 -.401222E-06
  .143500E+02  .164711E-05  .652658E-06 -.415478E-06
  .144000E+02  .167885E-05  .673707E-06 -.430091E-06
  .144500E+02  .171103E-05  .695357E-06 -.445064E-06
  .145000E+02  .174365E-05  .717621E-06 -.460401E-06
  .145500E+02  .177672E-05  .740513E-06 -.476104E-06
  .146000E+02  .181023E-05  .764046E-06 -.492176E-06
  .146500E+02  .184419E-05  .788235E-06 -.508620E-06
  .147000E+02  .187862E-05  .813094E-06 -.525438E-06
  .147500E+02  .191350E-05  .838637E-06 -.542631E-06
  .148000E+02  .194886E-05  .864879E-06 -.560202E-06
  .148500E+02  .198469E-05  .891834E-06 -.578153E-06
  .149000E+02  .202099E-05  .919518E-06 -.596483E-06
  .149500E+02  .205779E-05  .947945E-06 -.615196E-06
  .150000E+02  .209507E-05  .977132E-06 -.634290E-06
  .150500E+02  .213284E-05  .100709E-05 -.653766E-06
  .151000E+02  .217112E-05  .103784E-05 -.673626E-06
  .151500E+02  .220991E-05  .106940E-05 -.693867E-06
  .152000E+02  .224921E-05  .110178E-05 -.714491E-06
  .152500E+02  .228904E-05  .113499E-05 -.735497E-06
  .153000E+02  .232939E-05  .116906E-05 -.756883E-06
  .153500E+02  .237027E-05  .120400E-05 -.778649E-06
  .154000E+02  .241170E-05  .123982E-05 -.800792E-06
  .154500E+02  .245367E-05  .127655E-05 -.823312E-06
  .155000E+02  .249620E-05  .131420E-05 -.846207E-06
  .155500E+02  .253930E-05  .135278E-05 -.869473E-06
  .156000E+02  .258296E-05  .139232E-05 -.893110E-06
  .156500E+02  .262721E-05  .143283E-05 -.917115E-06
  .157000E+02  .267205E-05  .147433E-05 -.941483E-06
  .157500E+02  .271748E-05  .151684E-05 -.966214E-06
  .158000E+02  .276351E-05  .156037E-05 -.991302E-06
  .158500E+02  .281016E-05  .160494E-05 -.101675E-05
  .159000E+02  .285743E-05  .165057E-05 -.104254E-05
  .159500E+02  .290534E-05  .169727E-05 -.106868E-05
  .160000E+02  .295388E-05  .174508E-05 -.109517E-05
  .160500E+02  .300308E-05  .179399E-05 -.112199E-05
  .161000E+02  .305294E-05  .184404E-05 -.114915E-05
  .161500E+02  .310347E-05  .189524E-05 -.117663E-05
  .162000E+02  .315468E-05  .194760E-05 -.120444E-05
  .162500E+02  .320658E-05  .200115E-05 -.123258E-05
  .163000E+02  .325919E-05  .205591E-05 -.126102E-05
  .163500E+02  .331251E-05  .211189E-05 -.128978E-05
  .164000E+02  .336656E-05  .216912E-05 -.131884E-05
  .164500E+02  .342135E-05  .222761E-05 -.134820E-05
  .165000E+02  .347688E-05  .228738E-05 -.137785E-05
  .165500E+02  .353318E-05  .234845E-05 -.140779E-05
  .166000E+02  .359025E-05  .241085E-05 -.143801E-05
  .166500E+02  .364811E-05  .247458E-05 -.146850E-05
  .167000E+02  .370677E-05  .253967E-05 -.149927E-05
  .167500E+02  .376625E-05  .260615E-05 -.153030E-05
  .168000E+02  .382655E-05  .267402E-05 -.156159E-05
  .168500E+02  .388770E-05  .274331E-05 -.159314E-05
  .169000E+02  .394970E-05  .281404E-05 -.162493E-05
  .169500E+02  .401257E-05  .288622E-05 -.165696E-05
  .170000E+02  .407633E-05  .295989E-05 -.168923E-05
  .170500E+02  .414099E-05  .303506E-05 -.172173E-05
  .171000E+02  .420657E-05  .311175E-05 -.175445E-05
  .171500E+02  .427308E-05  .318998E-05 -.178739E-05
  .172000E+02  .434055E-05  .326977E-05 -.182054E-05
  .172500E+02  .440898E-05  .335114E-05 -.185391E-05
  .173000E+02  .447839E-05  .343412E-05 -.188747E-05
  .173500E+02  .454881E-05  .351872E-05 -.192124E-05
  .174000E+02  .462025E-05  .360497E-05 -.195520E-05
  .174500E+02  .469273E-05  .369288E-05 -.198936E-05
  .175000E+02  .476626E-05  .378249E-05 -.202369E-05
  .175500E+02  .484088E-05  .387380E-05 -.205822E-05
  .176000E+02  .491659E-05  .396685E-05 -.209292E-05
  .176500E+02  .499341E-05  .406166E-05 -.212780E-05
  .177000E+02  .507138E-05  .415824E-05 -.216285E-05
  .177500E+02  .515050E-05  .425662E-05 -.219807E-05
  .178000E+02  .523080E-05  .435682E-05 -.223346E-05
  .178500E+02  .531230E-05  .445886E-05 -.226902E-05
  .179000E+02  .539502E-05  .456278E-05 -.230475E-05
  .179500E+02  .547899E-05  .466858E-05 -.234065E-05
  .180000E+02  .556422E-05  .477629E-05 -.237671E-05
  .180500E+02  .565075E-05  .488595E-05 -.241294E-05
  .181000E+02  .573858E-05  .499756E-05 -.244934E-05
  .181500E+02  .582776E-05  .511115E-05 -.248592E-05
  .182000E+02  .591829E-05  .522676E-05 -.252266E-05
  .182500E+02  .601021E-05  .534439E-05 -.255958E-05
  .183000E+02  .610354E-05  .546408E-05 -.259669E-05
  .183500E+02  .619830E-05  .558586E-05 -.263398E-05
  .184000E+02  .629452E-05  .570973E-05 -.267146E-05
  .184500E+02  .639223E-05  .583574E-05 -.270914E-05
  .185000E+02  .649145E-05  .596391E-05 -.274703E-05
  .185500E+02  .659220E-05  .609426E-05 -.278513E-05
  .186000E+02  .669452E-05  .622682E-05 -.282346E-05
  .186500E+02  .679843E-05  .636161E-05 -.286202E-05
  .187000E+02  .690396E-05  .649866E-05 -.290082E-05
  .187500E+02  .701113E-05  .663801E-05 -.293989E-05
  .188000E+02  .711997E-05  .677967E-05 -.297922E-05
  .188500E+02  .723051E-05  .692368E-05 -.301884E-05
  .189000E+02  .734278E-05  .707006E-05 -.305876E-05
  .189500E+02  .745681E-05  .721884E-05 -.309900E-05
  .190000E+02  .757262E-05  .737006E-05 -.313958E-05
  .190500E+02  .769024E-05  .752374E-05 -.318051E-05
  .191000E+02  .780971E-05  .767991E-05 -.322182E-05
  .191500E+02  .793104E-05  .783861E-05 -.326353E-05
  .192000E+02  .805428E-05  .799986E-05 -.330567E-05
  .192500E+02  .817944E-05  .816370E-05 -.334825E-05
  .193000E+02  .830657E-05  .833016E-05 -.339131E-05
  .193500E+02  .843568E-05  .849928E-05 -.343488E-05
  .194000E+02  .856682E-05  .867108E-05 -.347897E-05
  .194500E+02  .870000E-05  .884561E-05 -.352364E-05
  .195000E+02  .883526E-05  .902289E-05 -.356890E-05
  .195500E+02  .897264E-05  .920297E-05 -.361480E-05
  .196000E+02  .911215E-05  .938589E-05 -.366137E-05
  .196500E+02  .925384E-05  .957167E-05 -.370864E-05
  .197000E+02  .939774E-05  .976035E-05 -.375667E-05
  .197500E+02  .954387E-05  .995199E-05 -.380548E-05
  .198000E+02  .969227E-05  .101466E-04 -.385514E-05
  .198500E+02  .984296E-05  .103443E-04 -.390567E-05
  .199000E+02  .999599E-05  .105450E-04 -.395713E-05
  .199500E+02  .101514E-04  .107488E-04 -.400958E-05
  .200000E+02  .103092E-04  .109558E-04 -.406305E-05
  .200500E+02  .104694E-04  .111660E-04 -.411761E-05
  .201000E+02  .106320E-04  .113794E-04 -.417331E-05
  .201500E+02  .107972E-04  .115961E-04 -.423021E-05
  .202000E+02  .109649E-04  .118162E-04 -.428837E-05
  .202500E+02  .111351E-04  .120396E-04 -.434785E-05
  .203000E+02  .113080E-04  .122665E-04 -.440872E-05
  .203500E+02  .114834E-04  .124968E-04 -.447105E-05
  .204000E+02  .116615E-04  .127307E-04 -.453490E-05
  .204500E+02  .118424E-04  .129682E-04 -.460034E-05
  .205000E+02  .120259E-04  .132093E-04 -.466746E-05
  .205500E+02  .122122E-04  .134541E-04 -.473632E-05
  .206000E+02  .124012E-04  .137027E-04 -.480701E-05
  .206500E+02  .125931E-04  .139551E-04 -.487960E-05
  .207000E+02  .127879E-04  .142114E-04 -.495418E-05
  .207500E+02  .129855E-04  .144716E-04 -.503084E-05
  .208000E+02  .131861E-04  .147357E-04 -.510965E-05
  .208500E+02  .133896E-04  .150040E-04 -.519073E-05
  .209000E+02  .135962E-04  .152763E-04 -.527415E-05
  .209500E+02  .138057E-04  .155529E-04 -.536001E-05
  .210000E+02  .140183E-04  .158337E-04 -.544841E-05
  .210500E+02  .142340E-04  .161188E-04 -.553945E-05
  .211000E+02  .144528E-04  .164083E-04 -.563324E-05
  .211500E+02  .146748E-04  .167023E-04 -.572987E-05
  .212000E+02  .149000E-04  .170008E-04 -.582947E-05
  .212500E+02  .151285E-04  .173039E-04 -.593213E-05
  .213000E+02  .153602E-04  .176117E-04 -.603797E-05
  .213500E+02  .155952E-04  .179243E-04 -.614711E-05
  .214000E+02  .158335E-04  .182418E-04 -.625966E-05
  .214500E+02  .160752E-04  .185641E-04 -.637575E-05
  .215000E+02  .163203E-04  .188915E-04 -.649550E-05
  .215500E+02  .165689E-04  .192240E-04 -.661903E-05
  .216000E+02  .168209E-04  .195618E-04 -.674647E-05
  .216500E+02  .170765E-04  .199047E-04 -.687796E-05
  .217000E+02  .173356E-04  .202531E-04 -.701362E-05
  .217500E+02  .175982E-04  .206070E-04 -.715360E-05
  .218000E+02  .178645E-04  .209664E-04 -.729803E-05
  .218500E+02  .181345E-04  .213315E-04 -.744704E-05
  .219000E+02  .184081E-04  .217023E-04 -.760080E-05
  .219500E+02  .186855E-04  .220791E-04 -.775943E-05
  .220000E+02  .189666E-04  .224618E-04 -.792309E-05
  .220500E+02  .192515E-04  .228506E-04 -.809192E-05
  .221000E+02  .195403E-04  .232456E-04 -.826608E-05
  .221500E+02  .198329E-04  .236469E-04 -.844572E-05
  .222000E+02  .201294E-04  .240546E-04 -.863099E-05
  .222500E+02  .204298E-04  .244689E-04 -.882204E-05
  .223000E+02  .207343E-04  .248899E-04 -.901905E-05
  .223500E+02  .210427E-04  .253176E-04 -.922215E-05
  .224000E+02  .213552E-04  .257523E-04 -.943152E-05
  .224500E+02  .216717E-04  .261939E-04 -.964730E-05
  .225000E+02  .219924E-04  .266428E-04 -.986966E-05
  .225500E+02  .223172E-04  .270989E-04 -.100987E-04
