  .000000E+00  .000000E+00  .000000E+00  .000000E+00
  .500000E-01 -.608226E-21 -.232468E-20 -.117545E-20
  .100000E+00 -.788868E-20 -.301604E-19 -.152508E-19
  .150000E+00 -.520516E-19 -.199078E-18 -.100669E-18
  .200000E+00 -.235377E-18 -.900611E-18 -.455442E-18
  .250000E+00 -.827312E-18 -.316704E-17 -.160168E-17
  .300000E+00 -.242466E-17 -.928709E-17 -.469710E-17
  .350000E+00 -.619407E-17 -.237404E-16 -.120080E-16
  .400000E+00 -.142134E-16 -.545168E-16 -.275770E-16
  .450000E+00 -.299275E-16 -.114885E-15 -.581187E-16
  .500000E+00 -.587342E-16 -.225671E-15 -.114175E-15
  .550000E+00 -.108714E-15 -.418113E-15 -.211558E-15
  .600000E+00 -.191516E-15 -.737347E-15 -.373122E-15
  .650000E+00 -.323416E-15 -.124657E-14 -.630872E-15
  .700000E+00 -.526556E-15 -.203199E-14 -.102847E-14
  .750000E+00 -.830373E-15 -.320851E-14 -.162411E-14
  .800000E+00 -.127324E-14 -.492631E-14 -.249390E-14
  .850000E+00 -.190429E-14 -.737835E-14 -.373561E-14
  .900000E+00 -.278553E-14 -.108088E-13 -.547298E-14
  .950000E+00 -.399408E-14 -.155224E-13 -.786050E-14
  .100000E+01 -.562477E-14 -.218951E-13 -.110887E-13
  .105000E+01 -.779287E-14 -.303856E-13 -.153902E-13
  .110000E+01 -.106372E-13 -.415480E-13 -.210459E-13
  .115000E+01 -.143232E-13 -.560457E-13 -.283922E-13
  .120000E+01 -.190468E-13 -.746668E-13 -.378287E-13
  .125000E+01 -.250381E-13 -.983403E-13 -.498268E-13
  .130000E+01 -.325654E-13 -.128154E-12 -.649380E-13
  .135000E+01 -.419396E-13 -.165373E-12 -.838045E-13
  .140000E+01 -.535189E-13 -.211462E-12 -.107169E-12
  .145000E+01 -.677139E-13 -.268103E-12 -.135885E-12
  .150000E+01 -.849924E-13 -.337225E-12 -.170932E-12
  .155000E+01 -.105885E-12 -.421023E-12 -.213424E-12
  .160000E+01 -.130991E-12 -.521987E-12 -.264625E-12
  .165000E+01 -.160986E-12 -.642931E-12 -.325962E-12
  .170000E+01 -.196624E-12 -.787017E-12 -.399044E-12
  .175000E+01 -.238748E-12 -.957796E-12 -.485670E-12
  .180000E+01 -.288297E-12 -.115923E-11 -.587855E-12
  .185000E+01 -.346309E-12 -.139574E-11 -.707839E-12
  .190000E+01 -.413935E-12 -.167221E-11 -.848111E-12
  .195000E+01 -.492440E-12 -.199409E-11 -.101142E-11
  .200000E+01 -.583217E-12 -.236735E-11 -.120082E-11
  .205000E+01 -.687791E-12 -.279859E-11 -.141965E-11
  .210000E+01 -.807829E-12 -.329507E-11 -.167157E-11
  .215000E+01 -.945151E-12 -.386471E-11 -.196063E-11
  .220000E+01 -.110174E-11 -.451621E-11 -.229123E-11
  .225000E+01 -.127973E-11 -.525904E-11 -.266815E-11
  .230000E+01 -.148147E-11 -.610351E-11 -.309662E-11
  .235000E+01 -.170946E-11 -.706084E-11 -.358231E-11
  .240000E+01 -.196643E-11 -.814319E-11 -.413138E-11
  .245000E+01 -.225530E-11 -.936374E-11 -.475047E-11
  .250000E+01 -.257923E-11 -.107367E-10 -.544676E-11
  .255000E+01 -.294158E-11 -.122775E-10 -.622800E-11
  .260000E+01 -.334599E-11 -.140027E-10 -.710254E-11
  .265000E+01 -.379632E-11 -.159300E-10 -.807933E-11
  .270000E+01 -.429673E-11 -.180788E-10 -.916798E-11
  .275000E+01 -.485163E-11 -.204694E-10 -.103788E-10
  .280000E+01 -.546573E-11 -.231239E-10 -.117229E-10
  .285000E+01 -.614406E-11 -.260660E-10 -.132119E-10
  .290000E+01 -.689193E-11 -.293207E-10 -.148585E-10
  .295000E+01 -.771500E-11 -.329149E-10 -.166760E-10
  .300000E+01 -.861928E-11 -.368774E-10 -.186789E-10
  .305000E+01 -.961111E-11 -.412387E-10 -.208822E-10
  .310000E+01 -.106972E-10 -.460312E-10 -.233020E-10
  .315000E+01 -.118847E-10 -.512894E-10 -.259556E-10
  .320000E+01 -.131810E-10 -.570501E-10 -.288611E-10
  .325000E+01 -.145941E-10 -.633521E-10 -.320376E-10
  .330000E+01 -.161322E-10 -.702367E-10 -.355056E-10
  .335000E+01 -.178042E-10 -.777473E-10 -.392866E-10
  .340000E+01 -.196192E-10 -.859302E-10 -.434033E-10
  .345000E+01 -.215868E-10 -.948341E-10 -.478796E-10
  .350000E+01 -.237173E-10 -.104511E-09 -.527409E-10
  .355000E+01 -.260212E-10 -.115014E-09 -.580137E-10
  .360000E+01 -.285097E-10 -.126401E-09 -.637262E-10
  .365000E+01 -.311944E-10 -.138733E-09 -.699077E-10
  .370000E+01 -.340875E-10 -.152073E-09 -.765893E-10
  .375000E+01 -.372018E-10 -.166487E-09 -.838034E-10
  .380000E+01 -.405506E-10 -.182047E-09 -.915842E-10
  .385000E+01 -.441477E-10 -.198826E-09 -.999674E-10
  .390000E+01 -.480078E-10 -.216901E-09 -.108990E-09
  .395000E+01 -.521458E-10 -.236353E-09 -.118692E-09
  .400000E+01 -.565776E-10 -.257269E-09 -.129114E-09
  .405000E+01 -.613194E-10 -.279737E-09 -.140299E-09
  .410000E+01 -.663883E-10 -.303851E-09 -.152291E-09
  .415000E+01 -.718021E-10 -.329708E-09 -.165137E-09
  .420000E+01 -.775790E-10 -.357412E-09 -.178886E-09
  .425000E+01 -.837381E-10 -.387069E-09 -.193589E-09
  .430000E+01 -.902992E-10 -.418791E-09 -.209297E-09
  .435000E+01 -.972828E-10 -.452695E-09 -.226067E-09
  .440000E+01 -.104710E-09 -.488903E-09 -.243955E-09
  .445000E+01 -.112603E-09 -.527543E-09 -.263021E-09
  .450000E+01 -.120984E-09 -.568745E-09 -.283327E-09
  .455000E+01 -.129876E-09 -.612650E-09 -.304937E-09
  .460000E+01 -.139305E-09 -.659401E-09 -.327917E-09
  .465000E+01 -.149294E-09 -.709149E-09 -.352337E-09
  .470000E+01 -.159869E-09 -.762048E-09 -.378268E-09
  .475000E+01 -.171058E-09 -.818261E-09 -.405784E-09
  .480000E+01 -.182886E-09 -.877958E-09 -.434964E-09
  .485000E+01 -.195382E-09 -.941314E-09 -.465886E-09
  .490000E+01 -.208574E-09 -.100851E-08 -.498632E-09
  .495000E+01 -.222493E-09 -.107974E-08 -.533290E-09
  .500000E+01 -.237168E-09 -.115519E-08 -.569946E-09
  .505000E+01 -.252629E-09 -.123508E-08 -.608693E-09
  .510000E+01 -.268910E-09 -.131961E-08 -.649625E-09
  .515000E+01 -.286042E-09 -.140900E-08 -.692839E-09
  .520000E+01 -.304057E-09 -.150348E-08 -.738438E-09
  .525000E+01 -.322991E-09 -.160329E-08 -.786525E-09
  .530000E+01 -.342876E-09 -.170867E-08 -.837208E-09
  .535000E+01 -.363748E-09 -.181987E-08 -.890598E-09
  .540000E+01 -.385643E-09 -.193715E-08 -.946811E-09
  .545000E+01 -.408596E-09 -.206078E-08 -.100596E-08
  .550000E+01 -.432643E-09 -.219105E-08 -.106818E-08
  .555000E+01 -.457822E-09 -.232824E-08 -.113359E-08
  .560000E+01 -.484170E-09 -.247265E-08 -.120231E-08
  .565000E+01 -.511723E-09 -.262459E-08 -.127449E-08
  .570000E+01 -.540520E-09 -.278437E-08 -.135026E-08
  .575000E+01 -.570598E-09 -.295233E-08 -.142976E-08
  .580000E+01 -.601995E-09 -.312879E-08 -.151314E-08
  .585000E+01 -.634748E-09 -.331411E-08 -.160056E-08
  .590000E+01 -.668896E-09 -.350866E-08 -.169216E-08
  .595000E+01 -.704475E-09 -.371279E-08 -.178810E-08
  .600000E+01 -.741522E-09 -.392688E-08 -.188856E-08
  .605000E+01 -.780074E-09 -.415134E-08 -.199370E-08
  .610000E+01 -.820166E-09 -.438656E-08 -.210369E-08
  .615000E+01 -.861834E-09 -.463295E-08 -.221871E-08
  .620000E+01 -.905110E-09 -.489094E-08 -.233896E-08
  .625000E+01 -.950029E-09 -.516098E-08 -.246461E-08
  .630000E+01 -.996623E-09 -.544350E-08 -.259586E-08
  .635000E+01 -.104492E-08 -.573898E-08 -.273291E-08
  .640000E+01 -.109495E-08 -.604788E-08 -.287597E-08
  .645000E+01 -.114675E-08 -.637069E-08 -.302525E-08
  .650000E+01 -.120033E-08 -.670791E-08 -.318097E-08
  .655000E+01 -.125572E-08 -.706004E-08 -.334335E-08
  .660000E+01 -.131294E-08 -.742763E-08 -.351262E-08
  .665000E+01 -.137201E-08 -.781119E-08 -.368901E-08
  .670000E+01 -.143295E-08 -.821129E-08 -.387278E-08
  .675000E+01 -.149577E-08 -.862848E-08 -.406415E-08
  .680000E+01 -.156047E-08 -.906334E-08 -.426340E-08
  .685000E+01 -.162708E-08 -.951647E-08 -.447079E-08
  .690000E+01 -.169559E-08 -.998846E-08 -.468657E-08
  .695000E+01 -.176600E-08 -.104799E-07 -.491104E-08
  .700000E+01 -.183830E-08 -.109915E-07 -.514446E-08
  .705000E+01 -.191250E-08 -.115239E-07 -.538714E-08
  .710000E+01 -.198857E-08 -.120776E-07 -.563937E-08
  .715000E+01 -.206651E-08 -.126535E-07 -.590146E-08
  .720000E+01 -.214628E-08 -.132522E-07 -.617372E-08
  .725000E+01 -.222786E-08 -.138743E-07 -.645648E-08
  .730000E+01 -.231121E-08 -.145206E-07 -.675005E-08
  .735000E+01 -.239631E-08 -.151919E-07 -.705480E-08
  .740000E+01 -.248310E-08 -.158888E-07 -.737105E-08
  .745000E+01 -.257153E-08 -.166122E-07 -.769918E-08
  .750000E+01 -.266154E-08 -.173628E-07 -.803953E-08
  .755000E+01 -.275306E-08 -.181414E-07 -.839250E-08
  .760000E+01 -.284603E-08 -.189489E-07 -.875845E-08
  .765000E+01 -.294035E-08 -.197859E-07 -.913780E-08
  .770000E+01 -.303595E-08 -.206534E-07 -.953093E-08
  .775000E+01 -.313271E-08 -.215522E-07 -.993827E-08
  .780000E+01 -.323053E-08 -.224832E-07 -.103602E-07
  .785000E+01 -.332929E-08 -.234472E-07 -.107973E-07
  .790000E+01 -.342886E-08 -.244452E-07 -.112498E-07
  .795000E+01 -.352910E-08 -.254781E-07 -.117183E-07
  .800000E+01 -.362985E-08 -.265467E-07 -.122032E-07
  .805000E+01 -.373096E-08 -.276520E-07 -.127050E-07
  .810000E+01 -.383225E-08 -.287950E-07 -.132243E-07
  .815000E+01 -.393353E-08 -.299767E-07 -.137614E-07
  .820000E+01 -.403459E-08 -.311979E-07 -.143169E-07
  .825000E+01 -.413523E-08 -.324598E-07 -.148914E-07
  .830000E+01 -.423520E-08 -.337633E-07 -.154854E-07
  .835000E+01 -.433427E-08 -.351094E-07 -.160994E-07
  .840000E+01 -.443216E-08 -.364992E-07 -.167339E-07
  .845000E+01 -.452861E-08 -.379338E-07 -.173897E-07
  .850000E+01 -.462332E-08 -.394141E-07 -.180671E-07
  .855000E+01 -.471596E-08 -.409413E-07 -.187670E-07
  .860000E+01 -.480622E-08 -.425166E-07 -.194898E-07
  .865000E+01 -.489374E-08 -.441408E-07 -.202362E-07
  .870000E+01 -.497815E-08 -.458153E-07 -.210069E-07
  .875000E+01 -.505906E-08 -.475412E-07 -.218024E-07
  .880000E+01 -.513605E-08 -.493195E-07 -.226236E-07
  .885000E+01 -.520868E-08 -.511515E-07 -.234710E-07
  .890000E+01 -.527651E-08 -.530383E-07 -.243453E-07
  .895000E+01 -.533905E-08 -.549810E-07 -.252474E-07
  .900000E+01 -.539579E-08 -.569810E-07 -.261778E-07
  .905000E+01 -.544621E-08 -.590394E-07 -.271374E-07
  .910000E+01 -.548974E-08 -.611575E-07 -.281270E-07
  .915000E+01 -.552580E-08 -.633364E-07 -.291472E-07
  .920000E+01 -.555378E-08 -.655774E-07 -.301989E-07
  .925000E+01 -.557305E-08 -.678818E-07 -.312829E-07
  .930000E+01 -.558293E-08 -.702508E-07 -.324000E-07
  .935000E+01 -.558272E-08 -.726857E-07 -.335511E-07
  .940000E+01 -.557170E-08 -.751878E-07 -.347371E-07
  .945000E+01 -.554911E-08 -.777584E-07 -.359587E-07
  .950000E+01 -.551416E-08 -.803988E-07 -.372170E-07
  .955000E+01 -.546601E-08 -.831103E-07 -.385128E-07
  .960000E+01 -.540381E-08 -.858943E-07 -.398471E-07
  .965000E+01 -.532666E-08 -.887520E-07 -.412207E-07
  .970000E+01 -.523363E-08 -.916849E-07 -.426348E-07
  .975000E+01 -.512376E-08 -.946942E-07 -.440902E-07
  .980000E+01 -.499603E-08 -.977814E-07 -.455880E-07
  .985000E+01 -.484941E-08 -.100948E-06 -.471292E-07
  .990000E+01 -.468281E-08 -.104195E-06 -.487149E-07
  .995000E+01 -.449510E-08 -.107524E-06 -.503461E-07
  .100000E+02 -.428513E-08 -.110936E-06 -.520240E-07
  .100500E+02 -.405167E-08 -.114433E-06 -.537496E-07
  .101000E+02 -.379349E-08 -.118016E-06 -.555241E-07
  .101500E+02 -.350927E-08 -.121687E-06 -.573487E-07
  .102000E+02 -.319769E-08 -.125446E-06 -.592245E-07
  .102500E+02 -.285734E-08 -.129296E-06 -.611528E-07
  .103000E+02 -.248681E-08 -.133238E-06 -.631347E-07
  .103500E+02 -.208459E-08 -.137274E-06 -.651716E-07
  .104000E+02 -.164917E-08 -.141403E-06 -.672648E-07
  .104500E+02 -.117895E-08 -.145629E-06 -.694155E-07
  .105000E+02 -.672309E-09 -.149953E-06 -.716250E-07
  .105500E+02 -.127553E-09 -.154376E-06 -.738949E-07
  .106000E+02  .457053E-09 -.158899E-06 -.762263E-07
  .106500E+02  .108330E-08 -.163524E-06 -.786209E-07
  .107000E+02  .175304E-08 -.168253E-06 -.810800E-07
  .107500E+02  .246817E-08 -.173086E-06 -.836050E-07
  .108000E+02  .323065E-08 -.178026E-06 -.861976E-07
  .108500E+02  .404249E-08 -.183074E-06 -.888593E-07
  .109000E+02  .490577E-08 -.188231E-06 -.915916E-07
  .109500E+02  .582261E-08 -.193499E-06 -.943961E-07
  .110000E+02  .679521E-08 -.198879E-06 -.972745E-07
  .110500E+02  .782582E-08 -.204373E-06 -.100228E-06
  .111000E+02  .891675E-08 -.209982E-06 -.103260E-06
  .111500E+02  .100704E-07 -.215708E-06 -.106370E-06
  .112000E+02  .112891E-07 -.221553E-06 -.109561E-06
  .112500E+02  .125755E-07 -.227517E-06 -.112834E-06
  .113000E+02  .139320E-07 -.233602E-06 -.116192E-06
  .113500E+02  .153614E-07 -.239811E-06 -.119636E-06
  .114000E+02  .168663E-07 -.246143E-06 -.123169E-06
  .114500E+02  .184494E-07 -.252602E-06 -.126791E-06
  .115000E+02  .201136E-07 -.259188E-06 -.130506E-06
  .115500E+02  .218618E-07 -.265903E-06 -.134315E-06
  .116000E+02  .236970E-07 -.272748E-06 -.138220E-06
  .116500E+02  .256220E-07 -.279726E-06 -.142223E-06
  .117000E+02  .276402E-07 -.286837E-06 -.146326E-06
  .117500E+02  .297545E-07 -.294083E-06 -.150533E-06
  .118000E+02  .319682E-07 -.301466E-06 -.154844E-06
  .118500E+02  .342847E-07 -.308987E-06 -.159261E-06
  .119000E+02  .367073E-07 -.316648E-06 -.163789E-06
  .119500E+02  .392395E-07 -.324450E-06 -.168428E-06
  .120000E+02  .418846E-07 -.332395E-06 -.173180E-06
  .120500E+02  .446464E-07 -.340485E-06 -.178049E-06
