  .375000E+01  .780503E-09  .139382E-09  .104595E-10
  .380000E+01  .856244E-09  .152976E-09  .114914E-10
  .385000E+01  .938240E-09  .167701E-09  .126104E-10
  .390000E+01  .102692E-08  .183636E-09  .138227E-10
  .395000E+01  .112274E-08  .200865E-09  .151349E-10
  .400000E+01  .122618E-08  .219475E-09  .165536E-10
  .405000E+01  .133773E-08  .239559E-09  .180862E-10
  .410000E+01  .145794E-08  .261214E-09  .197404E-10
  .415000E+01  .158735E-08  .284544E-09  .215241E-10
  .420000E+01  .172656E-08  .309657E-09  .234458E-10
  .425000E+01  .187619E-08  .336668E-09  .255146E-10
  .430000E+01  .203688E-08  .365696E-09  .277397E-10
  .435000E+01  .220932E-08  .396868E-09  .301310E-10
  .440000E+01  .239422E-08  .430318E-09  .326990E-10
  .445000E+01  .259233E-08  .466184E-09  .354545E-10
  .450000E+01  .280444E-08  .504613E-09  .384089E-10
  .455000E+01  .303137E-08  .545760E-09  .415744E-10
  .460000E+01  .327400E-08  .589785E-09  .449635E-10
  .465000E+01  .353322E-08  .636859E-09  .485895E-10
  .470000E+01  .380999E-08  .687158E-09  .524660E-10
  .475000E+01  .410529E-08  .740869E-09  .566078E-10
  .480000E+01  .442017E-08  .798186E-09  .610300E-10
  .485000E+01  .475569E-08  .859313E-09  .657484E-10
  .490000E+01  .511301E-08  .924464E-09  .707796E-10
  .495000E+01  .549329E-08  .993861E-09  .761412E-10
  .500000E+01  .589778E-08  .106774E-08  .818511E-10
  .505000E+01  .632775E-08  .114634E-08  .879284E-10
  .510000E+01  .678455E-08  .122992E-08  .943929E-10
  .515000E+01  .726958E-08  .131874E-08  .101265E-09
  .520000E+01  .778430E-08  .141308E-08  .108567E-09
  .525000E+01  .833023E-08  .151324E-08  .116321E-09
  .530000E+01  .890895E-08  .161950E-08  .124550E-09
  .535000E+01  .952210E-08  .173220E-08  .133279E-09
  .540000E+01  .101714E-07  .185165E-08  .142533E-09
  .545000E+01  .108586E-07  .197820E-08  .152339E-09
  .550000E+01  .115856E-07  .211221E-08  .162723E-09
  .555000E+01  .123543E-07  .225404E-08  .173716E-09
  .560000E+01  .131667E-07  .240409E-08  .185347E-09
  .565000E+01  .140249E-07  .256275E-08  .197646E-09
  .570000E+01  .149310E-07  .273045E-08  .210646E-09
  .575000E+01  .158873E-07  .290761E-08  .224380E-09
  .580000E+01  .168961E-07  .309469E-08  .238884E-09
  .585000E+01  .179598E-07  .329216E-08  .254192E-09
  .590000E+01  .190808E-07  .350052E-08  .270344E-09
  .595000E+01  .202619E-07  .372026E-08  .287377E-09
  .600000E+01  .215056E-07  .395191E-08  .305331E-09
  .605000E+01  .228148E-07  .419602E-08  .324249E-09
  .610000E+01  .241922E-07  .445316E-08  .344175E-09
  .615000E+01  .256410E-07  .472392E-08  .365152E-09
  .620000E+01  .271641E-07  .500890E-08  .387228E-09
  .625000E+01  .287648E-07  .530874E-08  .410451E-09
  .630000E+01  .304463E-07  .562410E-08  .434871E-09
  .635000E+01  .322121E-07  .595566E-08  .460540E-09
  .640000E+01  .340657E-07  .630412E-08  .487511E-09
  .645000E+01  .360107E-07  .667021E-08  .515840E-09
  .650000E+01  .380508E-07  .705468E-08  .545585E-09
  .655000E+01  .401900E-07  .745833E-08  .576805E-09
  .660000E+01  .424323E-07  .788195E-08  .609561E-09
  .665000E+01  .447818E-07  .832640E-08  .643919E-09
  .670000E+01  .472427E-07  .879252E-08  .679943E-09
  .675000E+01  .498195E-07  .928123E-08  .717701E-09
  .680000E+01  .525168E-07  .979344E-08  .757265E-09
  .685000E+01  .553391E-07  .103301E-07  .798708E-09
  .690000E+01  .582914E-07  .108922E-07  .842103E-09
  .695000E+01  .613785E-07  .114808E-07  .887531E-09
  .700000E+01  .646057E-07  .120970E-07  .935070E-09
  .705000E+01  .679782E-07  .127417E-07  .984805E-09
  .710000E+01  .715014E-07  .134162E-07  .103682E-08
  .715000E+01  .751810E-07  .141216E-07  .109121E-08
  .720000E+01  .790226E-07  .148591E-07  .114805E-08
  .725000E+01  .830323E-07  .156299E-07  .120746E-08
  .730000E+01  .872161E-07  .164353E-07  .126952E-08
  .735000E+01  .915802E-07  .172766E-07  .133433E-08
  .740000E+01  .961312E-07  .181552E-07  .140200E-08
  .745000E+01  .100876E-06  .190725E-07  .147263E-08
  .750000E+01  .105820E-06  .200299E-07  .154635E-08
  .755000E+01  .110972E-06  .210288E-07  .162325E-08
  .760000E+01  .116339E-06  .220709E-07  .170346E-08
  .765000E+01  .121927E-06  .231576E-07  .178711E-08
  .770000E+01  .127745E-06  .242906E-07  .187430E-08
  .775000E+01  .133800E-06  .254715E-07  .196519E-08
  .780000E+01  .140100E-06  .267020E-07  .205989E-08
  .785000E+01  .146653E-06  .279840E-07  .215854E-08
  .790000E+01  .153468E-06  .293191E-07  .226129E-08
  .795000E+01  .160554E-06  .307093E-07  .236829E-08
  .800000E+01  .167919E-06  .321565E-07  .247967E-08
  .805000E+01  .175572E-06  .336626E-07  .259560E-08
  .810000E+01  .183523E-06  .352296E-07  .271624E-08
  .815000E+01  .191781E-06  .368596E-07  .284175E-08
  .820000E+01  .200356E-06  .385547E-07  .297229E-08
  .825000E+01  .209257E-06  .403171E-07  .310805E-08
  .830000E+01  .218496E-06  .421490E-07  .324919E-08
  .835000E+01  .228083E-06  .440527E-07  .339591E-08
  .840000E+01  .238027E-06  .460306E-07  .354839E-08
  .845000E+01  .248341E-06  .480851E-07  .370682E-08
  .850000E+01  .259036E-06  .502187E-07  .387141E-08
  .855000E+01  .270122E-06  .524339E-07  .404235E-08
  .860000E+01  .281612E-06  .547333E-07  .421986E-08
  .865000E+01  .293518E-06  .571195E-07  .440416E-08
  .870000E+01  .305852E-06  .595954E-07  .459545E-08
  .875000E+01  .318627E-06  .621636E-07  .479398E-08
  .880000E+01  .331855E-06  .648272E-07  .499997E-08
  .885000E+01  .345550E-06  .675890E-07  .521367E-08
  .890000E+01  .359725E-06  .704520E-07  .543530E-08
  .895000E+01  .374394E-06  .734193E-07  .566514E-08
  .900000E+01  .389570E-06  .764941E-07  .590342E-08
  .905000E+01  .405269E-06  .796796E-07  .615042E-08
  .910000E+01  .421503E-06  .829791E-07  .640641E-08
  .915000E+01  .438290E-06  .863960E-07  .667165E-08
  .920000E+01  .455643E-06  .899337E-07  .694644E-08
  .925000E+01  .473578E-06  .935959E-07  .723107E-08
  .930000E+01  .492111E-06  .973861E-07  .752582E-08
  .935000E+01  .511259E-06  .101308E-06  .783100E-08
  .940000E+01  .531037E-06  .105365E-06  .814692E-08
  .945000E+01  .551462E-06  .109562E-06  .847390E-08
  .950000E+01  .572552E-06  .113902E-06  .881226E-08
  .955000E+01  .594323E-06  .118390E-06  .916234E-08
  .960000E+01  .616794E-06  .123029E-06  .952447E-08
  .965000E+01  .639983E-06  .127824E-06  .989901E-08
  .970000E+01  .663908E-06  .132779E-06  .102863E-07
  .975000E+01  .688588E-06  .137898E-06  .106867E-07
  .980000E+01  .714043E-06  .143186E-06  .111006E-07
  .985000E+01  .740290E-06  .148648E-06  .115284E-07
  .990000E+01  .767351E-06  .154288E-06  .119704E-07
  .995000E+01  .795246E-06  .160112E-06  .124270E-07
  .100000E+02  .823995E-06  .166123E-06  .128987E-07
  .100500E+02  .853619E-06  .172327E-06  .133859E-07
  .101000E+02  .884138E-06  .178729E-06  .138890E-07
  .101500E+02  .915576E-06  .185334E-06  .144083E-07
  .102000E+02  .947954E-06  .192148E-06  .149445E-07
  .102500E+02  .981294E-06  .199175E-06  .154978E-07
  .103000E+02  .101562E-05  .206422E-06  .160687E-07
  .103500E+02  .105095E-05  .213895E-06  .166578E-07
  .104000E+02  .108732E-05  .221597E-06  .172654E-07
  .104500E+02  .112474E-05  .229537E-06  .178922E-07
  .105000E+02  .116323E-05  .237719E-06  .185384E-07
  .105500E+02  .120284E-05  .246149E-06  .192048E-07
  .106000E+02  .124357E-05  .254834E-06  .198916E-07
  .106500E+02  .128546E-05  .263781E-06  .205996E-07
  .107000E+02  .132853E-05  .272995E-06  .213292E-07
  .107500E+02  .137280E-05  .282482E-06  .220809E-07
  .108000E+02  .141831E-05  .292251E-06  .228553E-07
  .108500E+02  .146508E-05  .302307E-06  .236529E-07
  .109000E+02  .151313E-05  .312657E-06  .244744E-07
  .109500E+02  .156250E-05  .323308E-06  .253202E-07
  .110000E+02  .161321E-05  .334268E-06  .261909E-07
  .110500E+02  .166530E-05  .345543E-06  .270872E-07
  .111000E+02  .171879E-05  .357142E-06  .280097E-07
  .111500E+02  .177370E-05  .369071E-06  .289589E-07
  .112000E+02  .183008E-05  .381338E-06  .299355E-07
  .112500E+02  .188795E-05  .393952E-06  .309400E-07
  .113000E+02  .194733E-05  .406919E-06  .319732E-07
  .113500E+02  .200827E-05  .420248E-06  .330357E-07
  .114000E+02  .207079E-05  .433947E-06  .341281E-07
  .114500E+02  .213493E-05  .448025E-06  .352511E-07
  .115000E+02  .220071E-05  .462490E-06  .364053E-07
  .115500E+02  .226818E-05  .477350E-06  .375915E-07
  .116000E+02  .233735E-05  .492614E-06  .388104E-07
  .116500E+02  .240828E-05  .508291E-06  .400625E-07
  .117000E+02  .248098E-05  .524390E-06  .413487E-07
  .117500E+02  .255549E-05  .540921E-06  .426697E-07
  .118000E+02  .263186E-05  .557891E-06  .440261E-07
  .118500E+02  .271010E-05  .575312E-06  .454187E-07
  .119000E+02  .279027E-05  .593192E-06  .468483E-07
  .119500E+02  .287239E-05  .611541E-06  .483156E-07
  .120000E+02  .295650E-05  .630369E-06  .498213E-07
  .120500E+02  .304264E-05  .649686E-06  .513663E-07
  .121000E+02  .313084E-05  .669503E-06  .529513E-07
  .121500E+02  .322115E-05  .689828E-06  .545772E-07
  .122000E+02  .331359E-05  .710674E-06  .562446E-07
  .122500E+02  .340822E-05  .732050E-06  .579544E-07
  .123000E+02  .350505E-05  .753967E-06  .597075E-07
  .123500E+02  .360415E-05  .776436E-06  .615046E-07
  .124000E+02  .370554E-05  .799468E-06  .633466E-07
  .124500E+02  .380926E-05  .823075E-06  .652343E-07
  .125000E+02  .391536E-05  .847268E-06  .671687E-07
  .125500E+02  .402387E-05  .872057E-06  .691505E-07
  .126000E+02  .413484E-05  .897456E-06  .711807E-07
  .126500E+02  .424830E-05  .923475E-06  .732600E-07
  .127000E+02  .436431E-05  .950127E-06  .753895E-07
  .127500E+02  .448289E-05  .977424E-06  .775701E-07
  .128000E+02  .460410E-05  .100538E-05  .798026E-07
  .128500E+02  .472797E-05  .103400E-05  .820880E-07
  .129000E+02  .485455E-05  .106331E-05  .844272E-07
  .129500E+02  .498388E-05  .109331E-05  .868212E-07
  .130000E+02  .511600E-05  .112402E-05  .892709E-07
  .130500E+02  .525097E-05  .115545E-05  .917774E-07
  .131000E+02  .538882E-05  .118761E-05  .943416E-07
  .131500E+02  .552960E-05  .122052E-05  .969645E-07
  .132000E+02  .567335E-05  .125419E-05  .996472E-07
  .132500E+02  .582012E-05  .128864E-05  .102391E-06
  .133000E+02  .596995E-05  .132387E-05  .105196E-06
  .133500E+02  .612289E-05  .135991E-05  .108064E-06
  .134000E+02  .627899E-05  .139677E-05  .110996E-06
  .134500E+02  .643830E-05  .143445E-05  .113993E-06
  .135000E+02  .660085E-05  .147298E-05  .117056E-06
  .135500E+02  .676670E-05  .151238E-05  .120186E-06
  .136000E+02  .693589E-05  .155264E-05  .123385E-06
  .136500E+02  .710848E-05  .159380E-05  .126653E-06
  .137000E+02  .728450E-05  .163586E-05  .129992E-06
  .137500E+02  .746401E-05  .167884E-05  .133402E-06
  .138000E+02  .764706E-05  .172276E-05  .136886E-06
  .138500E+02  .783369E-05  .176763E-05  .140444E-06
  .139000E+02  .802396E-05  .181347E-05  .144077E-06
  .139500E+02  .821790E-05  .186029E-05  .147786E-06
  .140000E+02  .841558E-05  .190811E-05  .151574E-06
  .140500E+02  .861704E-05  .195695E-05  .155440E-06
  .141000E+02  .882234E-05  .200681E-05  .159387E-06
  .141500E+02  .903151E-05  .205773E-05  .163415E-06
  .142000E+02  .924461E-05  .210971E-05  .167526E-06
  .142500E+02  .946170E-05  .216277E-05  .171721E-06
  .143000E+02  .968281E-05  .221693E-05  .176002E-06
  .143500E+02  .990801E-05  .227220E-05  .180370E-06
  .144000E+02  .101373E-04  .232861E-05  .184825E-06
  .144500E+02  .103709E-04  .238617E-05  .189371E-06
  .145000E+02  .106086E-04  .244490E-05  .194007E-06
  .145500E+02  .108506E-04  .250481E-05  .198735E-06
  .146000E+02  .110970E-04  .256593E-05  .203557E-06
  .146500E+02  .113478E-04  .262826E-05  .208474E-06
  .147000E+02  .116030E-04  .269184E-05  .213487E-06
  .147500E+02  .118627E-04  .275668E-05  .218598E-06
  .148000E+02  .121269E-04  .282279E-05  .223809E-06
  .148500E+02  .123957E-04  .289019E-05  .229120E-06
  .149000E+02  .126692E-04  .295891E-05  .234533E-06
  .149500E+02  .129473E-04  .302896E-05  .240051E-06
  .150000E+02  .132302E-04  .310036E-05  .245673E-06
  .150500E+02  .135180E-04  .317313E-05  .251402E-06
  .151000E+02  .138105E-04  .324729E-05  .257239E-06
  .151500E+02  .141080E-04  .332286E-05  .263185E-06
  .152000E+02  .144104E-04  .339986E-05  .269243E-06
  .152500E+02  .147178E-04  .347831E-05  .275414E-06
  .153000E+02  .150303E-04  .355822E-05  .281699E-06
  .153500E+02  .153479E-04  .363962E-05  .288099E-06
  .154000E+02  .156707E-04  .372252E-05  .294618E-06
  .154500E+02  .159986E-04  .380696E-05  .301255E-06
  .155000E+02  .163318E-04  .389294E-05  .308012E-06
  .155500E+02  .166704E-04  .398048E-05  .314892E-06
  .156000E+02  .170143E-04  .406962E-05  .321896E-06
  .156500E+02  .173636E-04  .416036E-05  .329025E-06
  .157000E+02  .177184E-04  .425274E-05  .336280E-06
  .157500E+02  .180787E-04  .434676E-05  .343665E-06
  .158000E+02  .184445E-04  .444245E-05  .351180E-06
  .158500E+02  .188160E-04  .453983E-05  .358826E-06
  .159000E+02  .191931E-04  .463893E-05  .366606E-06
  .159500E+02  .195760E-04  .473976E-05  .374522E-06
  .160000E+02  .199646E-04  .484234E-05  .382574E-06
  .160500E+02  .203590E-04  .494670E-05  .390765E-06
  .161000E+02  .207593E-04  .505286E-05  .399095E-06
  .161500E+02  .211655E-04  .516083E-05  .407568E-06
  .162000E+02  .215777E-04  .527064E-05  .416184E-06
  .162500E+02  .219959E-04  .538232E-05  .424946E-06
  .163000E+02  .224201E-04  .549588E-05  .433854E-06
  .163500E+02  .228504E-04  .561134E-05  .442912E-06
  .164000E+02  .232868E-04  .572873E-05  .452119E-06
  .164500E+02  .237295E-04  .584807E-05  .461479E-06
  .165000E+02  .241784E-04  .596938E-05  .470992E-06
  .165500E+02  .246335E-04  .609268E-05  .480661E-06
  .166000E+02  .250950E-04  .621800E-05  .490487E-06
  .166500E+02  .255629E-04  .634535E-05  .500472E-06
  .167000E+02  .260372E-04  .647476E-05  .510618E-06
  .167500E+02  .265179E-04  .660625E-05  .520926E-06
  .168000E+02  .270052E-04  .673985E-05  .531398E-06
  .168500E+02  .274990E-04  .687557E-05  .542036E-06
  .169000E+02  .279994E-04  .701344E-05  .552842E-06
  .169500E+02  .285064E-04  .715348E-05  .563817E-06
  .170000E+02  .290201E-04  .729571E-05  .574963E-06
  .170500E+02  .295405E-04  .744015E-05  .586281E-06
  .171000E+02  .300676E-04  .758683E-05  .597775E-06
  .171500E+02  .306015E-04  .773578E-05  .609444E-06
  .172000E+02  .311423E-04  .788700E-05  .621292E-06
  .172500E+02  .316899E-04  .804053E-05  .633319E-06
  .173000E+02  .322444E-04  .819638E-05  .645528E-06
  .173500E+02  .328059E-04  .835459E-05  .657919E-06
  .174000E+02  .333743E-04  .851516E-05  .670496E-06
  .174500E+02  .339498E-04  .867813E-05  .683259E-06
  .175000E+02  .345323E-04  .884352E-05  .696211E-06
  .175500E+02  .351218E-04  .901134E-05  .709352E-06
  .176000E+02  .357185E-04  .918163E-05  .722685E-06
  .176500E+02  .363223E-04  .935440E-05  .736212E-06
  .177000E+02  .369333E-04  .952968E-05  .749933E-06
  .177500E+02  .375515E-04  .970748E-05  .763852E-06
  .178000E+02  .381769E-04  .988783E-05  .777968E-06
  .178500E+02  .388096E-04  .100708E-04  .792285E-06
  .179000E+02  .394496E-04  .102563E-04  .806803E-06
  .179500E+02  .400969E-04  .104444E-04  .821525E-06
  .180000E+02  .407515E-04  .106352E-04  .836452E-06
  .180500E+02  .414135E-04  .108286E-04  .851586E-06
  .181000E+02  .420829E-04  .110248E-04  .866927E-06
  .181500E+02  .427596E-04  .112236E-04  .882479E-06
  .182000E+02  .434439E-04  .114251E-04  .898242E-06
  .182500E+02  .441356E-04  .116294E-04  .914218E-06
  .183000E+02  .448347E-04  .118365E-04  .930409E-06
  .183500E+02  .455414E-04  .120464E-04  .946816E-06
  .184000E+02  .462555E-04  .122590E-04  .963441E-06
  .184500E+02  .469772E-04  .124745E-04  .980286E-06
  .185000E+02  .477065E-04  .126929E-04  .997351E-06
  .185500E+02  .484433E-04  .129141E-04  .101464E-05
  .186000E+02  .491876E-04  .131383E-04  .103215E-05
  .186500E+02  .499396E-04  .133653E-04  .104989E-05
  .187000E+02  .506991E-04  .135953E-04  .106785E-05
  .187500E+02  .514663E-04  .138283E-04  .108604E-05
  .188000E+02  .522411E-04  .140642E-04  .110447E-05
  .188500E+02  .530235E-04  .143031E-04  .112312E-05
  .189000E+02  .538135E-04  .145450E-04  .114200E-05
  .189500E+02  .546111E-04  .147900E-04  .116112E-05
  .190000E+02  .554164E-04  .150381E-04  .118048E-05
  .190500E+02  .562294E-04  .152892E-04  .120007E-05
  .191000E+02  .570499E-04  .155434E-04  .121990E-05
  .191500E+02  .578782E-04  .158008E-04  .123997E-05
  .192000E+02  .587140E-04  .160612E-04  .126029E-05
  .192500E+02  .595575E-04  .163249E-04  .128084E-05
  .193000E+02  .604086E-04  .165917E-04  .130164E-05
  .193500E+02  .612674E-04  .168617E-04  .132268E-05
  .194000E+02  .621338E-04  .171349E-04  .134397E-05
  .194500E+02  .630078E-04  .174113E-04  .136550E-05
  .195000E+02  .638893E-04  .176910E-04  .138729E-05
  .195500E+02  .647785E-04  .179740E-04  .140932E-05
  .196000E+02  .656753E-04  .182602E-04  .143161E-05
  .196500E+02  .665796E-04  .185497E-04  .145415E-05
  .197000E+02  .674915E-04  .188426E-04  .147694E-05
  .197500E+02  .684109E-04  .191388E-04  .149999E-05
  .198000E+02  .693378E-04  .194383E-04  .152329E-05
  .198500E+02  .702722E-04  .197412E-04  .154685E-05
  .199000E+02  .712141E-04  .200475E-04  .157066E-05
  .199500E+02  .721635E-04  .203571E-04  .159474E-05
  .200000E+02  .731202E-04  .206702E-04  .161908E-05
  .200500E+02  .740844E-04  .209867E-04  .164367E-05
  .201000E+02  .750559E-04  .213067E-04  .166853E-05
  .201500E+02  .760348E-04  .216301E-04  .169366E-05
  .202000E+02  .770209E-04  .219570E-04  .171904E-05
  .202500E+02  .780144E-04  .222873E-04  .174469E-05
  .203000E+02  .790151E-04  .226212E-04  .177061E-05
  .203500E+02  .800230E-04  .229586E-04  .179680E-05
  .204000E+02  .810381E-04  .232995E-04  .182325E-05
  .204500E+02  .820602E-04  .236439E-04  .184997E-05
  .205000E+02  .830895E-04  .239919E-04  .187696E-05
  .205500E+02  .841259E-04  .243434E-04  .190422E-05
  .206000E+02  .851692E-04  .246985E-04  .193175E-05
  .206500E+02  .862195E-04  .250572E-04  .195955E-05
  .207000E+02  .872766E-04  .254195E-04  .198763E-05
  .207500E+02  .883407E-04  .257854E-04  .201598E-05
  .208000E+02  .894115E-04  .261549E-04  .204460E-05
  .208500E+02  .904891E-04  .265280E-04  .207350E-05
  .209000E+02  .915734E-04  .269048E-04  .210267E-05
  .209500E+02  .926644E-04  .272852E-04  .213212E-05
  .210000E+02  .937619E-04  .276692E-04  .216184E-05
  .210500E+02  .948659E-04  .280569E-04  .219184E-05
  .211000E+02  .959764E-04  .284483E-04  .222212E-05
  .211500E+02  .970933E-04  .288434E-04  .225267E-05
  .212000E+02  .982165E-04  .292421E-04  .228351E-05
  .212500E+02  .993460E-04  .296445E-04  .231462E-05
  .213000E+02  .100482E-03  .300506E-04  .234601E-05
  .213500E+02  .101623E-03  .304604E-04  .237768E-05
  .214000E+02  .102771E-03  .308739E-04  .240963E-05
  .214500E+02  .103925E-03  .312911E-04  .244186E-05
  .215000E+02  .105085E-03  .317120E-04  .247437E-05
  .215500E+02  .106250E-03  .321367E-04  .250716E-05
  .216000E+02  .107422E-03  .325650E-04  .254023E-05
  .216500E+02  .108599E-03  .329971E-04  .257358E-05
  .217000E+02  .109781E-03  .334329E-04  .260721E-05
  .217500E+02  .110969E-03  .338724E-04  .264112E-05
  .218000E+02  .112162E-03  .343156E-04  .267531E-05
  .218500E+02  .113361E-03  .347626E-04  .270978E-05
  .219000E+02  .114565E-03  .352133E-04  .274454E-05
  .219500E+02  .115774E-03  .356677E-04  .277957E-05
  .220000E+02  .116988E-03  .361259E-04  .281488E-05
  .220500E+02  .118207E-03  .365877E-04  .285048E-05
  .221000E+02  .119431E-03  .370533E-04  .288635E-05
  .221500E+02  .120660E-03  .375226E-04  .292251E-05
  .222000E+02  .121893E-03  .379956E-04  .295894E-05
  .222500E+02  .123130E-03  .384724E-04  .299565E-05
  .223000E+02  .124373E-03  .389528E-04  .303264E-05
  .223500E+02  .125619E-03  .394370E-04  .306991E-05
  .224000E+02  .126870E-03  .399248E-04  .310745E-05
  .224500E+02  .128124E-03  .404164E-04  .314527E-05
  .225000E+02  .129383E-03  .409116E-04  .318337E-05
  .225500E+02  .130646E-03  .414105E-04  .322175E-05
  .226000E+02  .131912E-03  .419131E-04  .326039E-05
  .226500E+02  .133182E-03  .424193E-04  .329932E-05
  .227000E+02  .134455E-03  .429292E-04  .333852E-05
  .227500E+02  .135732E-03  .434428E-04  .337799E-05
  .228000E+02  .137012E-03  .439599E-04  .341773E-05
  .228500E+02  .138295E-03  .444808E-04  .345774E-05
  .229000E+02  .139582E-03  .450052E-04  .349802E-05
  .229500E+02  .140871E-03  .455332E-04  .353858E-05
  .230000E+02  .142162E-03  .460649E-04  .357940E-05
  .230500E+02  .143457E-03  .466001E-04  .362049E-05
  .231000E+02  .144754E-03  .471388E-04  .366184E-05
  .231500E+02  .146053E-03  .476812E-04  .370346E-05
  .232000E+02  .147354E-03  .482270E-04  .374534E-05
  .232500E+02  .148658E-03  .487764E-04  .378748E-05
  .233000E+02  .149963E-03  .493294E-04  .382989E-05
  .233500E+02  .151270E-03  .498858E-04  .387255E-05
  .234000E+02  .152579E-03  .504456E-04  .391547E-05
  .234500E+02  .153889E-03  .510090E-04  .395865E-05
  .235000E+02  .155200E-03  .515757E-04  .400209E-05
  .235500E+02  .156513E-03  .521459E-04  .404577E-05
  .236000E+02  .157827E-03  .527195E-04  .408971E-05
  .236500E+02  .159141E-03  .532965E-04  .413390E-05
  .237000E+02  .160456E-03  .538769E-04  .417834E-05
  .237500E+02  .161772E-03  .544606E-04  .422302E-05
  .238000E+02  .163088E-03  .550476E-04  .426795E-05
  .238500E+02  .164405E-03  .556379E-04  .431313E-05
  .239000E+02  .165721E-03  .562315E-04  .435854E-05
  .239500E+02  .167038E-03  .568283E-04  .440419E-05
  .240000E+02  .168354E-03  .574284E-04  .445008E-05
  .240500E+02  .169669E-03  .580316E-04  .449621E-05
