  .525000E+01  .244979E-09 -.203103E-07  .287848E-09
  .530000E+01  .264221E-09 -.217088E-07  .306591E-09
  .535000E+01  .284767E-09 -.231898E-07  .326358E-09
  .540000E+01  .306692E-09 -.247575E-07  .347196E-09
  .545000E+01  .330074E-09 -.264161E-07  .369152E-09
  .550000E+01  .354993E-09 -.281699E-07  .392274E-09
  .555000E+01  .381534E-09 -.300237E-07  .416615E-09
  .560000E+01  .409786E-09 -.319822E-07  .442226E-09
  .565000E+01  .439841E-09 -.340503E-07  .469162E-09
  .570000E+01  .471795E-09 -.362332E-07  .497478E-09
  .575000E+01  .505749E-09 -.385364E-07  .527233E-09
  .580000E+01  .541807E-09 -.409652E-07  .558486E-09
  .585000E+01  .580078E-09 -.435256E-07  .591300E-09
  .590000E+01  .620676E-09 -.462235E-07  .625738E-09
  .595000E+01  .663719E-09 -.490651E-07  .661865E-09
  .600000E+01  .709328E-09 -.520568E-07  .699751E-09
  .605000E+01  .757633E-09 -.552054E-07  .739463E-09
  .610000E+01  .808766E-09 -.585178E-07  .781075E-09
  .615000E+01  .862864E-09 -.620010E-07  .824662E-09
  .620000E+01  .920072E-09 -.656627E-07  .870298E-09
  .625000E+01  .980537E-09 -.695103E-07  .918063E-09
  .630000E+01  .104441E-08 -.735520E-07  .968038E-09
  .635000E+01  .111186E-08 -.777959E-07  .102031E-08
  .640000E+01  .118305E-08 -.822506E-07  .107495E-08
  .645000E+01  .125815E-08 -.869248E-07  .113206E-08
  .650000E+01  .133734E-08 -.918278E-07  .119173E-08
  .655000E+01  .142081E-08 -.969688E-07  .125405E-08
  .660000E+01  .150874E-08 -.102358E-06  .131911E-08
  .665000E+01  .160134E-08 -.108005E-06  .138701E-08
  .670000E+01  .169881E-08 -.113920E-06  .145785E-08
  .675000E+01  .180137E-08 -.120114E-06  .153174E-08
  .680000E+01  .190923E-08 -.126598E-06  .160877E-08
  .685000E+01  .202263E-08 -.133384E-06  .168905E-08
  .690000E+01  .214181E-08 -.140484E-06  .177270E-08
  .695000E+01  .226700E-08 -.147909E-06  .185982E-08
  .700000E+01  .239846E-08 -.155672E-06  .195052E-08
  .705000E+01  .253646E-08 -.163786E-06  .204493E-08
  .710000E+01  .268126E-08 -.172265E-06  .214317E-08
  .715000E+01  .283314E-08 -.181122E-06  .224535E-08
  .720000E+01  .299239E-08 -.190372E-06  .235160E-08
  .725000E+01  .315932E-08 -.200029E-06  .246204E-08
  .730000E+01  .333422E-08 -.210108E-06  .257681E-08
  .735000E+01  .351741E-08 -.220625E-06  .269604E-08
  .740000E+01  .370923E-08 -.231595E-06  .281986E-08
  .745000E+01  .391001E-08 -.243037E-06  .294840E-08
  .750000E+01  .412009E-08 -.254965E-06  .308182E-08
  .755000E+01  .433984E-08 -.267398E-06  .322025E-08
  .760000E+01  .456963E-08 -.280353E-06  .336384E-08
  .765000E+01  .480984E-08 -.293850E-06  .351273E-08
  .770000E+01  .506086E-08 -.307907E-06  .366708E-08
  .775000E+01  .532309E-08 -.322544E-06  .382705E-08
  .780000E+01  .559694E-08 -.337780E-06  .399279E-08
  .785000E+01  .588286E-08 -.353637E-06  .416446E-08
  .790000E+01  .618127E-08 -.370136E-06  .434222E-08
  .795000E+01  .649264E-08 -.387298E-06  .452625E-08
  .800000E+01  .681742E-08 -.405145E-06  .471672E-08
  .805000E+01  .715609E-08 -.423702E-06  .491379E-08
  .810000E+01  .750915E-08 -.442992E-06  .511764E-08
  .815000E+01  .787710E-08 -.463038E-06  .532846E-08
  .820000E+01  .826047E-08 -.483865E-06  .554643E-08
  .825000E+01  .865978E-08 -.505501E-06  .577172E-08
  .830000E+01  .907559E-08 -.527969E-06  .600454E-08
  .835000E+01  .950846E-08 -.551298E-06  .624508E-08
  .840000E+01  .995896E-08 -.575516E-06  .649353E-08
  .845000E+01  .104277E-07 -.600649E-06  .675009E-08
  .850000E+01  .109153E-07 -.626728E-06  .701496E-08
  .855000E+01  .114223E-07 -.653783E-06  .728836E-08
  .860000E+01  .119495E-07 -.681843E-06  .757049E-08
  .865000E+01  .124974E-07 -.710940E-06  .786157E-08
  .870000E+01  .130667E-07 -.741107E-06  .816181E-08
  .875000E+01  .136582E-07 -.772375E-06  .847144E-08
  .880000E+01  .142725E-07 -.804780E-06  .879068E-08
  .885000E+01  .149104E-07 -.838354E-06  .911976E-08
  .890000E+01  .155726E-07 -.873134E-06  .945892E-08
  .895000E+01  .162599E-07 -.909156E-06  .980839E-08
  .900000E+01  .169731E-07 -.946457E-06  .101684E-07
  .905000E+01  .177129E-07 -.985074E-06  .105393E-07
  .910000E+01  .184802E-07 -.102505E-05  .109211E-07
  .915000E+01  .192758E-07 -.106641E-05  .113143E-07
  .920000E+01  .201005E-07 -.110922E-05  .117191E-07
  .925000E+01  .209554E-07 -.115350E-05  .121357E-07
  .930000E+01  .218412E-07 -.119930E-05  .125644E-07
  .935000E+01  .227588E-07 -.124666E-05  .130055E-07
  .940000E+01  .237093E-07 -.129563E-05  .134592E-07
  .945000E+01  .246935E-07 -.134626E-05  .139258E-07
  .950000E+01  .257125E-07 -.139858E-05  .144057E-07
  .955000E+01  .267673E-07 -.145265E-05  .148991E-07
  .960000E+01  .278588E-07 -.150852E-05  .154063E-07
  .965000E+01  .289881E-07 -.156623E-05  .159277E-07
  .970000E+01  .301564E-07 -.162584E-05  .164634E-07
  .975000E+01  .313646E-07 -.168739E-05  .170139E-07
  .980000E+01  .326139E-07 -.175094E-05  .175794E-07
  .985000E+01  .339054E-07 -.181655E-05  .181603E-07
  .990000E+01  .352403E-07 -.188427E-05  .187569E-07
  .995000E+01  .366198E-07 -.195415E-05  .193696E-07
  .100000E+02  .380450E-07 -.202626E-05  .199986E-07
  .100500E+02  .395173E-07 -.210064E-05  .206443E-07
  .101000E+02  .410378E-07 -.217737E-05  .213070E-07
  .101500E+02  .426077E-07 -.225650E-05  .219872E-07
  .102000E+02  .442285E-07 -.233809E-05  .226851E-07
  .102500E+02  .459015E-07 -.242221E-05  .234012E-07
  .103000E+02  .476279E-07 -.250892E-05  .241357E-07
  .103500E+02  .494091E-07 -.259828E-05  .248891E-07
  .104000E+02  .512466E-07 -.269038E-05  .256618E-07
  .104500E+02  .531418E-07 -.278526E-05  .264540E-07
  .105000E+02  .550960E-07 -.288301E-05  .272663E-07
  .105500E+02  .571108E-07 -.298369E-05  .280989E-07
  .106000E+02  .591877E-07 -.308738E-05  .289524E-07
  .106500E+02  .613281E-07 -.319415E-05  .298271E-07
  .107000E+02  .635336E-07 -.330407E-05  .307233E-07
  .107500E+02  .658058E-07 -.341723E-05  .316416E-07
  .108000E+02  .681462E-07 -.353370E-05  .325823E-07
  .108500E+02  .705564E-07 -.365355E-05  .335458E-07
  .109000E+02  .730382E-07 -.377688E-05  .345327E-07
  .109500E+02  .755931E-07 -.390375E-05  .355432E-07
  .110000E+02  .782228E-07 -.403427E-05  .365779E-07
  .110500E+02  .809290E-07 -.416850E-05  .376371E-07
  .111000E+02  .837135E-07 -.430654E-05  .387214E-07
  .111500E+02  .865780E-07 -.444848E-05  .398312E-07
  .112000E+02  .895243E-07 -.459440E-05  .409669E-07
  .112500E+02  .925542E-07 -.474441E-05  .421289E-07
  .113000E+02  .956696E-07 -.489858E-05  .433178E-07
  .113500E+02  .988721E-07 -.505701E-05  .445341E-07
  .114000E+02  .102164E-06 -.521980E-05  .457781E-07
  .114500E+02  .105547E-06 -.538706E-05  .470503E-07
  .115000E+02  .109022E-06 -.555886E-05  .483513E-07
  .115500E+02  .112593E-06 -.573533E-05  .496816E-07
  .116000E+02  .116260E-06 -.591655E-05  .510415E-07
  .116500E+02  .120027E-06 -.610264E-05  .524317E-07
  .117000E+02  .123894E-06 -.629370E-05  .538525E-07
  .117500E+02  .127864E-06 -.648983E-05  .553046E-07
  .118000E+02  .131939E-06 -.669115E-05  .567884E-07
  .118500E+02  .136121E-06 -.689777E-05  .583044E-07
  .119000E+02  .140412E-06 -.710979E-05  .598532E-07
  .119500E+02  .144814E-06 -.732734E-05  .614352E-07
  .120000E+02  .149330E-06 -.755052E-05  .630510E-07
  .120500E+02  .153962E-06 -.777946E-05  .647011E-07
  .121000E+02  .158711E-06 -.801428E-05  .663861E-07
  .121500E+02  .163580E-06 -.825509E-05  .681064E-07
  .122000E+02  .168571E-06 -.850202E-05  .698627E-07
  .122500E+02  .173687E-06 -.875520E-05  .716554E-07
  .123000E+02  .178929E-06 -.901474E-05  .734851E-07
  .123500E+02  .184300E-06 -.928078E-05  .753524E-07
  .124000E+02  .189803E-06 -.955345E-05  .772578E-07
  .124500E+02  .195439E-06 -.983288E-05  .792018E-07
  .125000E+02  .201211E-06 -.101192E-04  .811851E-07
  .125500E+02  .207122E-06 -.104125E-04  .832081E-07
  .126000E+02  .213173E-06 -.107131E-04  .852715E-07
  .126500E+02  .219368E-06 -.110209E-04  .873757E-07
  .127000E+02  .225708E-06 -.113361E-04  .895214E-07
  .127500E+02  .232196E-06 -.116590E-04  .917091E-07
  .128000E+02  .238835E-06 -.119896E-04  .939394E-07
  .128500E+02  .245626E-06 -.123280E-04  .962129E-07
  .129000E+02  .252573E-06 -.126745E-04  .985301E-07
  .129500E+02  .259678E-06 -.130292E-04  .100892E-06
  .130000E+02  .266943E-06 -.133922E-04  .103298E-06
  .130500E+02  .274371E-06 -.137637E-04  .105750E-06
  .131000E+02  .281964E-06 -.141438E-04  .108247E-06
  .131500E+02  .289726E-06 -.145327E-04  .110792E-06
  .132000E+02  .297658E-06 -.149306E-04  .113383E-06
  .132500E+02  .305763E-06 -.153376E-04  .116022E-06
  .133000E+02  .314045E-06 -.157539E-04  .118710E-06
  .133500E+02  .322504E-06 -.161796E-04  .121446E-06
  .134000E+02  .331145E-06 -.166150E-04  .124232E-06
  .134500E+02  .339969E-06 -.170601E-04  .127068E-06
  .135000E+02  .348979E-06 -.175152E-04  .129954E-06
  .135500E+02  .358178E-06 -.179804E-04  .132891E-06
  .136000E+02  .367569E-06 -.184559E-04  .135880E-06
  .136500E+02  .377154E-06 -.189419E-04  .138921E-06
  .137000E+02  .386936E-06 -.194386E-04  .142015E-06
  .137500E+02  .396917E-06 -.199461E-04  .145163E-06
  .138000E+02  .407101E-06 -.204646E-04  .148364E-06
  .138500E+02  .417489E-06 -.209944E-04  .151619E-06
  .139000E+02  .428085E-06 -.215355E-04  .154930E-06
  .139500E+02  .438891E-06 -.220882E-04  .158296E-06
  .140000E+02  .449911E-06 -.226527E-04  .161718E-06
  .140500E+02  .461146E-06 -.232291E-04  .165196E-06
  .141000E+02  .472599E-06 -.238177E-04  .168732E-06
  .141500E+02  .484274E-06 -.244187E-04  .172325E-06
  .142000E+02  .496173E-06 -.250322E-04  .175976E-06
  .142500E+02  .508298E-06 -.256585E-04  .179686E-06
  .143000E+02  .520653E-06 -.262977E-04  .183455E-06
  .143500E+02  .533240E-06 -.269501E-04  .187283E-06
  .144000E+02  .546062E-06 -.276158E-04  .191172E-06
  .144500E+02  .559122E-06 -.282951E-04  .195121E-06
  .145000E+02  .572422E-06 -.289882E-04  .199132E-06
  .145500E+02  .585965E-06 -.296953E-04  .203203E-06
  .146000E+02  .599754E-06 -.304166E-04  .207337E-06
  .146500E+02  .613791E-06 -.311523E-04  .211534E-06
  .147000E+02  .628081E-06 -.319026E-04  .215793E-06
  .147500E+02  .642624E-06 -.326678E-04  .220116E-06
  .148000E+02  .657425E-06 -.334480E-04  .224502E-06
  .148500E+02  .672485E-06 -.342436E-04  .228953E-06
  .149000E+02  .687808E-06 -.350546E-04  .233469E-06
  .149500E+02  .703396E-06 -.358814E-04  .238049E-06
  .150000E+02  .719252E-06 -.367242E-04  .242696E-06
  .150500E+02  .735378E-06 -.375831E-04  .247409E-06
  .151000E+02  .751779E-06 -.384585E-04  .252188E-06
  .151500E+02  .768455E-06 -.393505E-04  .257034E-06
  .152000E+02  .785411E-06 -.402594E-04  .261947E-06
  .152500E+02  .802648E-06 -.411854E-04  .266928E-06
  .153000E+02  .820170E-06 -.421288E-04  .271978E-06
  .153500E+02  .837979E-06 -.430898E-04  .277096E-06
  .154000E+02  .856078E-06 -.440686E-04  .282283E-06
  .154500E+02  .874470E-06 -.450655E-04  .287539E-06
  .155000E+02  .893157E-06 -.460807E-04  .292866E-06
  .155500E+02  .912142E-06 -.471145E-04  .298262E-06
  .156000E+02  .931428E-06 -.481671E-04  .303730E-06
  .156500E+02  .951018E-06 -.492387E-04  .309268E-06
  .157000E+02  .970913E-06 -.503296E-04  .314878E-06
  .157500E+02  .991117E-06 -.514401E-04  .320560E-06
  .158000E+02  .101163E-05 -.525704E-04  .326314E-06
  .158500E+02  .103246E-05 -.537208E-04  .332141E-06
  .159000E+02  .105361E-05 -.548914E-04  .338042E-06
  .159500E+02  .107507E-05 -.560826E-04  .344015E-06
  .160000E+02  .109686E-05 -.572947E-04  .350063E-06
  .160500E+02  .111897E-05 -.585278E-04  .356185E-06
  .161000E+02  .114141E-05 -.597822E-04  .362382E-06
  .161500E+02  .116417E-05 -.610582E-04  .368654E-06
  .162000E+02  .118727E-05 -.623561E-04  .375001E-06
  .162500E+02  .121070E-05 -.636761E-04  .381425E-06
  .163000E+02  .123447E-05 -.650185E-04  .387925E-06
  .163500E+02  .125858E-05 -.663835E-04  .394502E-06
  .164000E+02  .128303E-05 -.677715E-04  .401157E-06
  .164500E+02  .130782E-05 -.691826E-04  .407889E-06
  .165000E+02  .133296E-05 -.706171E-04  .414699E-06
  .165500E+02  .135844E-05 -.720753E-04  .421588E-06
  .166000E+02  .138428E-05 -.735576E-04  .428556E-06
  .166500E+02  .141047E-05 -.750640E-04  .435603E-06
  .167000E+02  .143701E-05 -.765950E-04  .442730E-06
  .167500E+02  .146391E-05 -.781508E-04  .449937E-06
  .168000E+02  .149116E-05 -.797316E-04  .457226E-06
  .168500E+02  .151878E-05 -.813377E-04  .464595E-06
  .169000E+02  .154676E-05 -.829695E-04  .472046E-06
  .169500E+02  .157510E-05 -.846271E-04  .479579E-06
  .170000E+02  .160381E-05 -.863109E-04  .487195E-06
  .170500E+02  .163289E-05 -.880210E-04  .494894E-06
  .171000E+02  .166233E-05 -.897579E-04  .502676E-06
  .171500E+02  .169215E-05 -.915218E-04  .510542E-06
  .172000E+02  .172234E-05 -.933129E-04  .518492E-06
  .172500E+02  .175291E-05 -.951315E-04  .526527E-06
  .173000E+02  .178385E-05 -.969779E-04  .534648E-06
  .173500E+02  .181516E-05 -.988523E-04  .542854E-06
  .174000E+02  .184686E-05 -.100755E-03  .551146E-06
  .174500E+02  .187894E-05 -.102687E-03  .559524E-06
  .175000E+02  .191139E-05 -.104647E-03  .567990E-06
  .175500E+02  .194423E-05 -.106636E-03  .576543E-06
  .176000E+02  .197745E-05 -.108655E-03  .585183E-06
  .176500E+02  .201106E-05 -.110704E-03  .593912E-06
  .177000E+02  .204505E-05 -.112783E-03  .602730E-06
  .177500E+02  .207943E-05 -.114892E-03  .611636E-06
  .178000E+02  .211420E-05 -.117031E-03  .620632E-06
  .178500E+02  .214936E-05 -.119202E-03  .629717E-06
  .179000E+02  .218490E-05 -.121403E-03  .638892E-06
  .179500E+02  .222083E-05 -.123636E-03  .648158E-06
  .180000E+02  .225716E-05 -.125900E-03  .657515E-06
  .180500E+02  .229387E-05 -.128197E-03  .666962E-06
  .181000E+02  .233097E-05 -.130525E-03  .676501E-06
  .181500E+02  .236847E-05 -.132886E-03  .686131E-06
  .182000E+02  .240636E-05 -.135280E-03  .695853E-06
  .182500E+02  .244464E-05 -.137707E-03  .705668E-06
  .183000E+02  .248331E-05 -.140167E-03  .715574E-06
  .183500E+02  .252237E-05 -.142661E-03  .725573E-06
  .184000E+02  .256183E-05 -.145188E-03  .735665E-06
  .184500E+02  .260168E-05 -.147749E-03  .745849E-06
  .185000E+02  .264191E-05 -.150345E-03  .756127E-06
  .185500E+02  .268254E-05 -.152976E-03  .766498E-06
  .186000E+02  .272356E-05 -.155641E-03  .776961E-06
  .186500E+02  .276498E-05 -.158341E-03  .787519E-06
  .187000E+02  .280678E-05 -.161077E-03  .798169E-06
  .187500E+02  .284897E-05 -.163849E-03  .808913E-06
  .188000E+02  .289154E-05 -.166656E-03  .819751E-06
  .188500E+02  .293451E-05 -.169499E-03  .830681E-06
  .189000E+02  .297786E-05 -.172379E-03  .841706E-06
  .189500E+02  .302160E-05 -.175296E-03  .852823E-06
  .190000E+02  .306572E-05 -.178249E-03  .864034E-06
  .190500E+02  .311023E-05 -.181240E-03  .875339E-06
  .191000E+02  .315512E-05 -.184268E-03  .886736E-06
  .191500E+02  .320038E-05 -.187334E-03  .898226E-06
  .192000E+02  .324603E-05 -.190437E-03  .909809E-06
  .192500E+02  .329205E-05 -.193579E-03  .921484E-06
  .193000E+02  .333845E-05 -.196759E-03  .933252E-06
  .193500E+02  .338523E-05 -.199978E-03  .945111E-06
  .194000E+02  .343237E-05 -.203235E-03  .957063E-06
  .194500E+02  .347988E-05 -.206532E-03  .969106E-06
  .195000E+02  .352777E-05 -.209867E-03  .981240E-06
  .195500E+02  .357601E-05 -.213243E-03  .993465E-06
  .196000E+02  .362462E-05 -.216658E-03  .100578E-05
  .196500E+02  .367359E-05 -.220113E-03  .101818E-05
  .197000E+02  .372292E-05 -.223608E-03  .103068E-05
  .197500E+02  .377261E-05 -.227144E-03  .104326E-05
  .198000E+02  .382264E-05 -.230720E-03  .105593E-05
  .198500E+02  .387303E-05 -.234337E-03  .106870E-05
  .199000E+02  .392376E-05 -.237995E-03  .108154E-05
  .199500E+02  .397484E-05 -.241694E-03  .109448E-05
  .200000E+02  .402625E-05 -.245435E-03  .110750E-05
  .200500E+02  .407801E-05 -.249217E-03  .112060E-05
  .201000E+02  .413009E-05 -.253042E-03  .113380E-05
  .201500E+02  .418251E-05 -.256908E-03  .114707E-05
  .202000E+02  .423525E-05 -.260816E-03  .116043E-05
  .202500E+02  .428832E-05 -.264767E-03  .117388E-05
  .203000E+02  .434170E-05 -.268760E-03  .118740E-05
  .203500E+02  .439540E-05 -.272796E-03  .120101E-05
  .204000E+02  .444941E-05 -.276874E-03  .121470E-05
  .204500E+02  .450372E-05 -.280996E-03  .122846E-05
  .205000E+02  .455834E-05 -.285161E-03  .124231E-05
  .205500E+02  .461326E-05 -.289369E-03  .125624E-05
  .206000E+02  .466846E-05 -.293621E-03  .127024E-05
  .206500E+02  .472396E-05 -.297917E-03  .128432E-05
  .207000E+02  .477974E-05 -.302256E-03  .129847E-05
  .207500E+02  .483580E-05 -.306639E-03  .131271E-05
  .208000E+02  .489213E-05 -.311067E-03  .132701E-05
  .208500E+02  .494872E-05 -.315538E-03  .134139E-05
  .209000E+02  .500559E-05 -.320054E-03  .135584E-05
  .209500E+02  .506271E-05 -.324615E-03  .137036E-05
  .210000E+02  .512008E-05 -.329220E-03  .138495E-05
  .210500E+02  .517770E-05 -.333869E-03  .139961E-05
  .211000E+02  .523555E-05 -.338564E-03  .141434E-05
  .211500E+02  .529365E-05 -.343303E-03  .142914E-05
  .212000E+02  .535197E-05 -.348087E-03  .144400E-05
  .212500E+02  .541052E-05 -.352917E-03  .145893E-05
  .213000E+02  .546928E-05 -.357792E-03  .147392E-05
  .213500E+02  .552825E-05 -.362711E-03  .148898E-05
  .214000E+02  .558743E-05 -.367677E-03  .150410E-05
  .214500E+02  .564680E-05 -.372687E-03  .151928E-05
  .215000E+02  .570637E-05 -.377744E-03  .153452E-05
  .215500E+02  .576612E-05 -.382845E-03  .154981E-05
  .216000E+02  .582604E-05 -.387992E-03  .156517E-05
  .216500E+02  .588614E-05 -.393185E-03  .158058E-05
  .217000E+02  .594639E-05 -.398424E-03  .159605E-05
  .217500E+02  .600681E-05 -.403708E-03  .161157E-05
  .218000E+02  .606737E-05 -.409038E-03  .162715E-05
  .218500E+02  .612807E-05 -.414414E-03  .164278E-05
  .219000E+02  .618891E-05 -.419836E-03  .165845E-05
  .219500E+02  .624987E-05 -.425303E-03  .167418E-05
  .220000E+02  .631095E-05 -.430816E-03  .168996E-05
  .220500E+02  .637214E-05 -.436375E-03  .170578E-05
  .221000E+02  .643343E-05 -.441980E-03  .172166E-05
  .221500E+02  .649482E-05 -.447631E-03  .173757E-05
  .222000E+02  .655629E-05 -.453327E-03  .175353E-05
  .222500E+02  .661784E-05 -.459070E-03  .176954E-05
  .223000E+02  .667946E-05 -.464857E-03  .178558E-05
  .223500E+02  .674114E-05 -.470691E-03  .180167E-05
  .224000E+02  .680286E-05 -.476570E-03  .181779E-05
  .224500E+02  .686464E-05 -.482495E-03  .183395E-05
  .225000E+02  .692644E-05 -.488465E-03  .185015E-05
  .225500E+02  .698828E-05 -.494481E-03  .186639E-05
  .226000E+02  .705012E-05 -.500542E-03  .188266E-05
  .226500E+02  .711198E-05 -.506649E-03  .189896E-05
  .227000E+02  .717383E-05 -.512801E-03  .191530E-05
  .227500E+02  .723567E-05 -.518998E-03  .193167E-05
  .228000E+02  .729749E-05 -.525240E-03  .194806E-05
  .228500E+02  .735928E-05 -.531526E-03  .196449E-05
  .229000E+02  .742103E-05 -.537858E-03  .198094E-05
  .229500E+02  .748273E-05 -.544235E-03  .199741E-05
  .230000E+02  .754436E-05 -.550656E-03  .201392E-05
  .230500E+02  .760593E-05 -.557121E-03  .203044E-05
  .231000E+02  .766742E-05 -.563631E-03  .204699E-05
  .231500E+02  .772882E-05 -.570185E-03  .206355E-05
  .232000E+02  .779012E-05 -.576783E-03  .208014E-05
  .232500E+02  .785131E-05 -.583424E-03  .209674E-05
