  .210000E+01  .339667E-12  .164022E-11  .127169E-13
  .215000E+01  .400084E-12  .193095E-11  .149610E-13
  .220000E+01  .469538E-12  .226497E-11  .175371E-13
  .225000E+01  .549141E-12  .264755E-11  .204855E-13
  .230000E+01  .640111E-12  .308449E-11  .238501E-13
  .235000E+01  .743785E-12  .358213E-11  .276790E-13
  .240000E+01  .861623E-12  .414740E-11  .320248E-13
  .245000E+01  .995221E-12  .478786E-11  .369447E-13
  .250000E+01  .114632E-11  .551175E-11  .425010E-13
  .255000E+01  .131681E-11  .632803E-11  .487613E-13
  .260000E+01  .150874E-11  .724640E-11  .557990E-13
  .265000E+01  .172436E-11  .827742E-11  .636936E-13
  .270000E+01  .196608E-11  .943249E-11  .725312E-13
  .275000E+01  .223650E-11  .107240E-10  .824046E-13
  .280000E+01  .253847E-11  .121651E-10  .934142E-13
  .285000E+01  .287503E-11  .137704E-10  .105668E-12
  .290000E+01  .324948E-11  .155552E-10  .119282E-12
  .295000E+01  .366534E-11  .175361E-10  .134382E-12
  .300000E+01  .412644E-11  .197312E-10  .151101E-12
  .305000E+01  .463685E-11  .221595E-10  .169585E-12
  .310000E+01  .520098E-11  .248417E-10  .189988E-12
  .315000E+01  .582352E-11  .277999E-10  .212475E-12
  .320000E+01  .650952E-11  .310575E-10  .237223E-12
  .325000E+01  .726437E-11  .346399E-10  .264422E-12
  .330000E+01  .809382E-11  .385741E-10  .294273E-12
  .335000E+01  .900405E-11  .428887E-10  .326993E-12
  .340000E+01  .100016E-10  .476145E-10  .362812E-12
  .345000E+01  .110935E-10  .527841E-10  .401973E-12
  .350000E+01  .122872E-10  .584324E-10  .444737E-12
  .355000E+01  .135906E-10  .645964E-10  .491382E-12
  .360000E+01  .150121E-10  .713153E-10  .542202E-12
  .365000E+01  .165608E-10  .786310E-10  .597508E-12
  .370000E+01  .182461E-10  .865877E-10  .657631E-12
  .375000E+01  .200782E-10  .952326E-10  .722924E-12
  .380000E+01  .220677E-10  .104615E-09  .793756E-12
  .385000E+01  .242260E-10  .114789E-09  .870521E-12
  .390000E+01  .265652E-10  .125809E-09  .953636E-12
  .395000E+01  .290979E-10  .137735E-09  .104354E-11
  .400000E+01  .318375E-10  .150628E-09  .114069E-11
  .405000E+01  .347984E-10  .164556E-09  .124559E-11
  .410000E+01  .379954E-10  .179588E-09  .135875E-11
  .415000E+01  .414444E-10  .195796E-09  .148071E-11
  .420000E+01  .451621E-10  .213259E-09  .161205E-11
  .425000E+01  .491662E-10  .232059E-09  .175337E-11
  .430000E+01  .534751E-10  .252281E-09  .190531E-11
  .435000E+01  .581084E-10  .274016E-09  .206854E-11
  .440000E+01  .630866E-10  .297359E-09  .224376E-11
  .445000E+01  .684314E-10  .322410E-09  .243172E-11
  .450000E+01  .741655E-10  .349276E-09  .263318E-11
  .455000E+01  .803128E-10  .378065E-09  .284898E-11
  .460000E+01  .868984E-10  .408896E-09  .307997E-11
  .465000E+01  .939485E-10  .441890E-09  .332704E-11
  .470000E+01  .101491E-09  .477174E-09  .359115E-11
  .475000E+01  .109554E-09  .514884E-09  .387328E-11
  .480000E+01  .118169E-09  .555159E-09  .417448E-11
  .485000E+01  .127368E-09  .598148E-09  .449583E-11
  .490000E+01  .137183E-09  .644006E-09  .483847E-11
  .495000E+01  .147650E-09  .692892E-09  .520360E-11
  .500000E+01  .158804E-09  .744978E-09  .559247E-11
  .505000E+01  .170685E-09  .800440E-09  .600639E-11
  .510000E+01  .183332E-09  .859463E-09  .644671E-11
  .515000E+01  .196787E-09  .922240E-09  .691488E-11
  .520000E+01  .211093E-09  .988975E-09  .741239E-11
  .525000E+01  .226295E-09  .105988E-08  .794080E-11
  .530000E+01  .242442E-09  .113517E-08  .850174E-11
  .535000E+01  .259583E-09  .121508E-08  .909691E-11
  .540000E+01  .277769E-09  .129985E-08  .972809E-11
  .545000E+01  .297054E-09  .138972E-08  .103971E-10
  .550000E+01  .317494E-09  .148497E-08  .111060E-10
  .555000E+01  .339148E-09  .158586E-08  .118566E-10
  .560000E+01  .362076E-09  .169268E-08  .126511E-10
  .565000E+01  .386342E-09  .180572E-08  .134917E-10
  .570000E+01  .412012E-09  .192528E-08  .143806E-10
  .575000E+01  .439154E-09  .205170E-08  .153203E-10
  .580000E+01  .467840E-09  .218529E-08  .163131E-10
  .585000E+01  .498143E-09  .232641E-08  .173617E-10
  .590000E+01  .530141E-09  .247542E-08  .184686E-10
  .595000E+01  .563914E-09  .263270E-08  .196366E-10
  .600000E+01  .599544E-09  .279862E-08  .208687E-10
  .605000E+01  .637118E-09  .297360E-08  .221677E-10
  .610000E+01  .676726E-09  .315805E-08  .235368E-10
  .615000E+01  .718459E-09  .335242E-08  .249792E-10
  .620000E+01  .762416E-09  .355714E-08  .264981E-10
  .625000E+01  .808695E-09  .377270E-08  .280971E-10
  .630000E+01  .857401E-09  .399958E-08  .297796E-10
  .635000E+01  .908640E-09  .423828E-08  .315495E-10
  .640000E+01  .962523E-09  .448934E-08  .334105E-10
  .645000E+01  .101917E-08  .475328E-08  .353666E-10
  .650000E+01  .107869E-08  .503067E-08  .374220E-10
  .655000E+01  .114121E-08  .532211E-08  .395808E-10
  .660000E+01  .120687E-08  .562818E-08  .418476E-10
  .665000E+01  .127579E-08  .594952E-08  .442268E-10
  .670000E+01  .134810E-08  .628677E-08  .467232E-10
  .675000E+01  .142396E-08  .664060E-08  .493417E-10
  .680000E+01  .150350E-08  .701171E-08  .520873E-10
  .685000E+01  .158688E-08  .740081E-08  .549654E-10
  .690000E+01  .167426E-08  .780864E-08  .579812E-10
  .695000E+01  .176579E-08  .823597E-08  .611404E-10
  .700000E+01  .186164E-08  .868360E-08  .644488E-10
  .705000E+01  .196198E-08  .915234E-08  .679124E-10
  .710000E+01  .206700E-08  .964303E-08  .715372E-10
  .715000E+01  .217686E-08  .101566E-07  .753297E-10
  .720000E+01  .229177E-08  .106938E-07  .792965E-10
  .725000E+01  .241192E-08  .112557E-07  .834444E-10
  .730000E+01  .253751E-08  .118433E-07  .877803E-10
  .735000E+01  .266874E-08  .124575E-07  .923115E-10
  .740000E+01  .280582E-08  .130993E-07  .970453E-10
  .745000E+01  .294899E-08  .137698E-07  .101990E-09
  .750000E+01  .309846E-08  .144702E-07  .107152E-09
  .755000E+01  .325447E-08  .152014E-07  .112541E-09
  .760000E+01  .341725E-08  .159647E-07  .118165E-09
  .765000E+01  .358706E-08  .167613E-07  .124032E-09
  .770000E+01  .376415E-08  .175924E-07  .130151E-09
  .775000E+01  .394879E-08  .184593E-07  .136532E-09
  .780000E+01  .414123E-08  .193633E-07  .143184E-09
  .785000E+01  .434176E-08  .203057E-07  .150116E-09
  .790000E+01  .455066E-08  .212879E-07  .157339E-09
  .795000E+01  .476823E-08  .223113E-07  .164862E-09
  .800000E+01  .499477E-08  .233774E-07  .172697E-09
  .805000E+01  .523058E-08  .244878E-07  .180853E-09
  .810000E+01  .547599E-08  .256440E-07  .189342E-09
  .815000E+01  .573132E-08  .268475E-07  .198176E-09
  .820000E+01  .599691E-08  .281001E-07  .207365E-09
  .825000E+01  .627309E-08  .294033E-07  .216923E-09
  .830000E+01  .656023E-08  .307591E-07  .226861E-09
  .835000E+01  .685869E-08  .321690E-07  .237192E-09
  .840000E+01  .716884E-08  .336351E-07  .247929E-09
  .845000E+01  .749106E-08  .351592E-07  .259085E-09
  .850000E+01  .782574E-08  .367431E-07  .270675E-09
  .855000E+01  .817329E-08  .383890E-07  .282711E-09
  .860000E+01  .853411E-08  .400989E-07  .295209E-09
  .865000E+01  .890864E-08  .418748E-07  .308183E-09
  .870000E+01  .929729E-08  .437189E-07  .321649E-09
  .875000E+01  .970053E-08  .456335E-07  .335622E-09
  .880000E+01  .101188E-07  .476208E-07  .350118E-09
  .885000E+01  .105526E-07  .496832E-07  .365154E-09
  .890000E+01  .110023E-07  .518230E-07  .380746E-09
  .895000E+01  .114685E-07  .540428E-07  .396911E-09
  .900000E+01  .119517E-07  .563449E-07  .413668E-09
  .905000E+01  .124523E-07  .587322E-07  .431035E-09
  .910000E+01  .129709E-07  .612070E-07  .449030E-09
  .915000E+01  .135081E-07  .637723E-07  .467672E-09
  .920000E+01  .140644E-07  .664308E-07  .486981E-09
  .925000E+01  .146403E-07  .691853E-07  .506977E-09
  .930000E+01  .152364E-07  .720388E-07  .527681E-09
  .935000E+01  .158533E-07  .749943E-07  .549114E-09
  .940000E+01  .164917E-07  .780548E-07  .571297E-09
  .945000E+01  .171520E-07  .812234E-07  .594254E-09
  .950000E+01  .178350E-07  .845036E-07  .618006E-09
  .955000E+01  .185413E-07  .878984E-07  .642577E-09
  .960000E+01  .192715E-07  .914113E-07  .667991E-09
  .965000E+01  .200264E-07  .950458E-07  .694272E-09
  .970000E+01  .208065E-07  .988053E-07  .721446E-09
  .975000E+01  .216127E-07  .102694E-06  .749539E-09
  .980000E+01  .224455E-07  .106714E-06  .778577E-09
  .985000E+01  .233058E-07  .110871E-06  .808587E-09
  .990000E+01  .241942E-07  .115168E-06  .839596E-09
  .995000E+01  .251116E-07  .119609E-06  .871634E-09
  .100000E+02  .260586E-07  .124199E-06  .904729E-09
  .100500E+02  .270362E-07  .128940E-06  .938911E-09
  .101000E+02  .280451E-07  .133838E-06  .974211E-09
  .101500E+02  .290861E-07  .138897E-06  .101066E-08
  .102000E+02  .301600E-07  .144121E-06  .104829E-08
  .102500E+02  .312677E-07  .149515E-06  .108713E-08
  .103000E+02  .324102E-07  .155084E-06  .112722E-08
  .103500E+02  .335881E-07  .160831E-06  .116860E-08
  .104000E+02  .348026E-07  .166763E-06  .121128E-08
  .104500E+02  .360544E-07  .172883E-06  .125532E-08
  .105000E+02  .373446E-07  .179198E-06  .130076E-08
  .105500E+02  .386741E-07  .185711E-06  .134761E-08
  .106000E+02  .400438E-07  .192429E-06  .139593E-08
  .106500E+02  .414547E-07  .199357E-06  .144576E-08
  .107000E+02  .429080E-07  .206500E-06  .149713E-08
  .107500E+02  .444045E-07  .213864E-06  .155009E-08
  .108000E+02  .459453E-07  .221454E-06  .160468E-08
  .108500E+02  .475315E-07  .229276E-06  .166093E-08
  .109000E+02  .491642E-07  .237337E-06  .171891E-08
  .109500E+02  .508445E-07  .245642E-06  .177864E-08
  .110000E+02  .525735E-07  .254197E-06  .184017E-08
  .110500E+02  .543523E-07  .263010E-06  .190356E-08
  .111000E+02  .561822E-07  .272085E-06  .196885E-08
  .111500E+02  .580642E-07  .281430E-06  .203609E-08
  .112000E+02  .599996E-07  .291051E-06  .210533E-08
  .112500E+02  .619896E-07  .300956E-06  .217661E-08
  .113000E+02  .640354E-07  .311150E-06  .225000E-08
  .113500E+02  .661384E-07  .321642E-06  .232555E-08
  .114000E+02  .682997E-07  .332438E-06  .240330E-08
  .114500E+02  .705207E-07  .343546E-06  .248332E-08
  .115000E+02  .728028E-07  .354972E-06  .256566E-08
  .115500E+02  .751471E-07  .366726E-06  .265038E-08
  .116000E+02  .775552E-07  .378814E-06  .273754E-08
  .116500E+02  .800284E-07  .391244E-06  .282720E-08
  .117000E+02  .825681E-07  .404025E-06  .291942E-08
  .117500E+02  .851757E-07  .417164E-06  .301425E-08
  .118000E+02  .878527E-07  .430671E-06  .311178E-08
  .118500E+02  .906005E-07  .444552E-06  .321205E-08
  .119000E+02  .934207E-07  .458818E-06  .331514E-08
  .119500E+02  .963147E-07  .473476E-06  .342112E-08
  .120000E+02  .992841E-07  .488536E-06  .353004E-08
  .120500E+02  .102330E-06  .504006E-06  .364199E-08
  .121000E+02  .105455E-06  .519897E-06  .375703E-08
  .121500E+02  .108660E-06  .536217E-06  .387524E-08
  .122000E+02  .111947E-06  .552976E-06  .399669E-08
  .122500E+02  .115317E-06  .570183E-06  .412145E-08
  .123000E+02  .118773E-06  .587849E-06  .424960E-08
  .123500E+02  .122315E-06  .605983E-06  .438123E-08
  .124000E+02  .125945E-06  .624597E-06  .451639E-08
  .124500E+02  .129666E-06  .643699E-06  .465519E-08
  .125000E+02  .133478E-06  .663301E-06  .479770E-08
  .125500E+02  .137385E-06  .683413E-06  .494400E-08
  .126000E+02  .141387E-06  .704047E-06  .509418E-08
  .126500E+02  .145486E-06  .725213E-06  .524833E-08
  .127000E+02  .149685E-06  .746923E-06  .540652E-08
  .127500E+02  .153985E-06  .769187E-06  .556886E-08
  .128000E+02  .158387E-06  .792019E-06  .573543E-08
  .128500E+02  .162895E-06  .815428E-06  .590632E-08
  .129000E+02  .167510E-06  .839428E-06  .608163E-08
  .129500E+02  .172233E-06  .864031E-06  .626145E-08
  .130000E+02  .177068E-06  .889248E-06  .644588E-08
  .130500E+02  .182015E-06  .915093E-06  .663502E-08
  .131000E+02  .187077E-06  .941578E-06  .682897E-08
  .131500E+02  .192256E-06  .968715E-06  .702782E-08
  .132000E+02  .197555E-06  .996519E-06  .723169E-08
  .132500E+02  .202974E-06  .102500E-05  .744067E-08
  .133000E+02  .208517E-06  .105418E-05  .765487E-08
  .133500E+02  .214185E-06  .108406E-05  .787441E-08
  .134000E+02  .219981E-06  .111466E-05  .809939E-08
  .134500E+02  .225906E-06  .114600E-05  .832991E-08
  .135000E+02  .231964E-06  .117809E-05  .856611E-08
  .135500E+02  .238156E-06  .121094E-05  .880808E-08
  .136000E+02  .244485E-06  .124456E-05  .905595E-08
  .136500E+02  .250952E-06  .127898E-05  .930983E-08
  .137000E+02  .257561E-06  .131421E-05  .956984E-08
  .137500E+02  .264313E-06  .135026E-05  .983612E-08
  .138000E+02  .271212E-06  .138715E-05  .101088E-07
  .138500E+02  .278258E-06  .142489E-05  .103879E-07
  .139000E+02  .285455E-06  .146351E-05  .106737E-07
  .139500E+02  .292806E-06  .150301E-05  .109663E-07
  .140000E+02  .300312E-06  .154341E-05  .112657E-07
  .140500E+02  .307976E-06  .158473E-05  .115722E-07
  .141000E+02  .315801E-06  .162699E-05  .118858E-07
  .141500E+02  .323789E-06  .167020E-05  .122067E-07
  .142000E+02  .331942E-06  .171438E-05  .125350E-07
  .142500E+02  .340264E-06  .175955E-05  .128709E-07
  .143000E+02  .348756E-06  .180572E-05  .132146E-07
  .143500E+02  .357422E-06  .185292E-05  .135660E-07
  .144000E+02  .366264E-06  .190116E-05  .139255E-07
  .144500E+02  .375285E-06  .195046E-05  .142932E-07
  .145000E+02  .384487E-06  .200084E-05  .146691E-07
  .145500E+02  .393874E-06  .205231E-05  .150535E-07
  .146000E+02  .403447E-06  .210490E-05  .154465E-07
  .146500E+02  .413209E-06  .215863E-05  .158483E-07
  .147000E+02  .423164E-06  .221351E-05  .162590E-07
  .147500E+02  .433314E-06  .226956E-05  .166787E-07
  .148000E+02  .443662E-06  .232681E-05  .171077E-07
  .148500E+02  .454210E-06  .238527E-05  .175461E-07
  .149000E+02  .464962E-06  .244497E-05  .179941E-07
  .149500E+02  .475920E-06  .250592E-05  .184519E-07
  .150000E+02  .487088E-06  .256815E-05  .189195E-07
  .150500E+02  .498467E-06  .263168E-05  .193972E-07
  .151000E+02  .510062E-06  .269653E-05  .198852E-07
  .151500E+02  .521875E-06  .276271E-05  .203837E-07
  .152000E+02  .533908E-06  .283026E-05  .208928E-07
  .152500E+02  .546166E-06  .289919E-05  .214126E-07
  .153000E+02  .558650E-06  .296953E-05  .219435E-07
  .153500E+02  .571364E-06  .304130E-05  .224855E-07
  .154000E+02  .584311E-06  .311452E-05  .230389E-07
  .154500E+02  .597494E-06  .318921E-05  .236039E-07
  .155000E+02  .610916E-06  .326540E-05  .241806E-07
  .155500E+02  .624580E-06  .334311E-05  .247692E-07
  .156000E+02  .638489E-06  .342237E-05  .253700E-07
  .156500E+02  .652646E-06  .350320E-05  .259832E-07
  .157000E+02  .667055E-06  .358562E-05  .266089E-07
  .157500E+02  .681717E-06  .366965E-05  .272473E-07
  .158000E+02  .696637E-06  .375533E-05  .278988E-07
  .158500E+02  .711818E-06  .384268E-05  .285634E-07
  .159000E+02  .727263E-06  .393172E-05  .292414E-07
  .159500E+02  .742975E-06  .402247E-05  .299330E-07
  .160000E+02  .758957E-06  .411497E-05  .306384E-07
  .160500E+02  .775212E-06  .420924E-05  .313579E-07
  .161000E+02  .791743E-06  .430530E-05  .320917E-07
  .161500E+02  .808555E-06  .440318E-05  .328399E-07
  .162000E+02  .825649E-06  .450292E-05  .336029E-07
  .162500E+02  .843030E-06  .460452E-05  .343809E-07
  .163000E+02  .860700E-06  .470803E-05  .351740E-07
  .163500E+02  .878663E-06  .481347E-05  .359826E-07
  .164000E+02  .896921E-06  .492086E-05  .368068E-07
  .164500E+02  .915479E-06  .503024E-05  .376470E-07
  .165000E+02  .934339E-06  .514164E-05  .385033E-07
  .165500E+02  .953506E-06  .525507E-05  .393761E-07
  .166000E+02  .972981E-06  .537057E-05  .402655E-07
  .166500E+02  .992768E-06  .548817E-05  .411717E-07
  .167000E+02  .101287E-05  .560790E-05  .420952E-07
  .167500E+02  .103329E-05  .572978E-05  .430361E-07
  .168000E+02  .105404E-05  .585385E-05  .439947E-07
  .168500E+02  .107511E-05  .598014E-05  .449712E-07
  .169000E+02  .109651E-05  .610867E-05  .459659E-07
  .169500E+02  .111824E-05  .623947E-05  .469791E-07
  .170000E+02  .114030E-05  .637258E-05  .480111E-07
  .170500E+02  .116271E-05  .650803E-05  .490620E-07
  .171000E+02  .118545E-05  .664585E-05  .501323E-07
  .171500E+02  .120855E-05  .678606E-05  .512222E-07
  .172000E+02  .123199E-05  .692870E-05  .523320E-07
  .172500E+02  .125578E-05  .707380E-05  .534619E-07
  .173000E+02  .127993E-05  .722140E-05  .546122E-07
  .173500E+02  .130443E-05  .737152E-05  .557833E-07
  .174000E+02  .132930E-05  .752420E-05  .569754E-07
  .174500E+02  .135454E-05  .767947E-05  .581888E-07
  .175000E+02  .138014E-05  .783736E-05  .594238E-07
  .175500E+02  .140611E-05  .799790E-05  .606808E-07
  .176000E+02  .143246E-05  .816113E-05  .619599E-07
  .176500E+02  .145919E-05  .832709E-05  .632616E-07
  .177000E+02  .148630E-05  .849579E-05  .645862E-07
  .177500E+02  .151379E-05  .866729E-05  .659339E-07
  .178000E+02  .154167E-05  .884161E-05  .673050E-07
  .178500E+02  .156994E-05  .901878E-05  .687000E-07
  .179000E+02  .159861E-05  .919885E-05  .701190E-07
  .179500E+02  .162767E-05  .938184E-05  .715625E-07
  .180000E+02  .165714E-05  .956779E-05  .730307E-07
  .180500E+02  .168700E-05  .975673E-05  .745240E-07
  .181000E+02  .171728E-05  .994871E-05  .760427E-07
  .181500E+02  .174797E-05  .101437E-04  .775872E-07
  .182000E+02  .177907E-05  .103419E-04  .791577E-07
  .182500E+02  .181058E-05  .105432E-04  .807547E-07
  .183000E+02  .184252E-05  .107476E-04  .823783E-07
  .183500E+02  .187487E-05  .109553E-04  .840291E-07
  .184000E+02  .190766E-05  .111662E-04  .857074E-07
  .184500E+02  .194087E-05  .113804E-04  .874134E-07
  .185000E+02  .197451E-05  .115979E-04  .891476E-07
  .185500E+02  .200859E-05  .118187E-04  .909102E-07
  .186000E+02  .204311E-05  .120430E-04  .927017E-07
  .186500E+02  .207807E-05  .122706E-04  .945224E-07
  .187000E+02  .211347E-05  .125018E-04  .963727E-07
  .187500E+02  .214932E-05  .127364E-04  .982529E-07
  .188000E+02  .218561E-05  .129746E-04  .100163E-06
  .188500E+02  .222236E-05  .132164E-04  .102105E-06
  .189000E+02  .225956E-05  .134617E-04  .104077E-06
  .189500E+02  .229723E-05  .137108E-04  .106080E-06
  .190000E+02  .233535E-05  .139635E-04  .108116E-06
  .190500E+02  .237393E-05  .142200E-04  .110183E-06
  .191000E+02  .241298E-05  .144802E-04  .112283E-06
  .191500E+02  .245250E-05  .147442E-04  .114416E-06
  .192000E+02  .249250E-05  .150121E-04  .116582E-06
  .192500E+02  .253296E-05  .152839E-04  .118782E-06
  .193000E+02  .257390E-05  .155596E-04  .121016E-06
  .193500E+02  .261532E-05  .158393E-04  .123285E-06
  .194000E+02  .265722E-05  .161229E-04  .125588E-06
  .194500E+02  .269961E-05  .164106E-04  .127926E-06
  .195000E+02  .274248E-05  .167024E-04  .130300E-06
  .195500E+02  .278584E-05  .169983E-04  .132711E-06
  .196000E+02  .282969E-05  .172984E-04  .135157E-06
  .196500E+02  .287404E-05  .176027E-04  .137641E-06
  .197000E+02  .291888E-05  .179112E-04  .140161E-06
  .197500E+02  .296422E-05  .182240E-04  .142720E-06
  .198000E+02  .301005E-05  .185411E-04  .145316E-06
  .198500E+02  .305639E-05  .188626E-04  .147951E-06
  .199000E+02  .310324E-05  .191885E-04  .150625E-06
  .199500E+02  .315059E-05  .195189E-04  .153338E-06
  .200000E+02  .319844E-05  .198537E-04  .156091E-06
  .200500E+02  .324681E-05  .201930E-04  .158884E-06
  .201000E+02  .329569E-05  .205369E-04  .161717E-06
  .201500E+02  .334508E-05  .208854E-04  .164592E-06
  .202000E+02  .339499E-05  .212386E-04  .167508E-06
  .202500E+02  .344542E-05  .215964E-04  .170466E-06
  .203000E+02  .349636E-05  .219590E-04  .173466E-06
  .203500E+02  .354783E-05  .223264E-04  .176508E-06
  .204000E+02  .359982E-05  .226985E-04  .179594E-06
  .204500E+02  .365233E-05  .230755E-04  .182724E-06
  .205000E+02  .370536E-05  .234574E-04  .185897E-06
  .205500E+02  .375892E-05  .238442E-04  .189115E-06
  .206000E+02  .381301E-05  .242360E-04  .192378E-06
  .206500E+02  .386763E-05  .246329E-04  .195686E-06
  .207000E+02  .392278E-05  .250347E-04  .199040E-06
  .207500E+02  .397846E-05  .254417E-04  .202440E-06
  .208000E+02  .403467E-05  .258538E-04  .205887E-06
  .208500E+02  .409141E-05  .262711E-04  .209381E-06
  .209000E+02  .414869E-05  .266936E-04  .212923E-06
  .209500E+02  .420650E-05  .271214E-04  .216512E-06
  .210000E+02  .426485E-05  .275544E-04  .220150E-06
  .210500E+02  .432374E-05  .279928E-04  .223837E-06
  .211000E+02  .438316E-05  .284366E-04  .227574E-06
  .211500E+02  .444312E-05  .288858E-04  .231360E-06
  .212000E+02  .450362E-05  .293405E-04  .235197E-06
  .212500E+02  .456466E-05  .298007E-04  .239084E-06
  .213000E+02  .462624E-05  .302665E-04  .243023E-06
  .213500E+02  .468836E-05  .307378E-04  .247013E-06
  .214000E+02  .475101E-05  .312147E-04  .251055E-06
  .214500E+02  .481421E-05  .316973E-04  .255150E-06
  .215000E+02  .487795E-05  .321857E-04  .259298E-06
  .215500E+02  .494222E-05  .326797E-04  .263500E-06
  .216000E+02  .500704E-05  .331796E-04  .267756E-06
  .216500E+02  .507239E-05  .336853E-04  .272066E-06
  .217000E+02  .513829E-05  .341969E-04  .276432E-06
  .217500E+02  .520472E-05  .347143E-04  .280852E-06
  .218000E+02  .527170E-05  .352378E-04  .285329E-06
  .218500E+02  .533921E-05  .357672E-04  .289862E-06
  .219000E+02  .540726E-05  .363026E-04  .294452E-06
  .219500E+02  .547584E-05  .368441E-04  .299100E-06
  .220000E+02  .554496E-05  .373918E-04  .303805E-06
  .220500E+02  .561462E-05  .379455E-04  .308569E-06
  .221000E+02  .568481E-05  .385055E-04  .313391E-06
  .221500E+02  .575554E-05  .390716E-04  .318273E-06
  .222000E+02  .582680E-05  .396441E-04  .323215E-06
  .222500E+02  .589859E-05  .402228E-04  .328216E-06
  .223000E+02  .597090E-05  .408079E-04  .333279E-06
  .223500E+02  .604375E-05  .413994E-04  .338403E-06
  .224000E+02  .611713E-05  .419972E-04  .343588E-06
  .224500E+02  .619103E-05  .426016E-04  .348836E-06
  .225000E+02  .626545E-05  .432124E-04  .354147E-06
  .225500E+02  .634040E-05  .438297E-04  .359520E-06
  .226000E+02  .641586E-05  .444536E-04  .364958E-06
  .226500E+02  .649185E-05  .450842E-04  .370459E-06
  .227000E+02  .656835E-05  .457213E-04  .376025E-06
  .227500E+02  .664537E-05  .463652E-04  .381657E-06
  .228000E+02  .672289E-05  .470157E-04  .387354E-06
  .228500E+02  .680093E-05  .476730E-04  .393117E-06
  .229000E+02  .687947E-05  .483371E-04  .398946E-06
  .229500E+02  .695852E-05  .490080E-04  .404843E-06
  .230000E+02  .703807E-05  .496858E-04  .410808E-06
  .230500E+02  .711812E-05  .503704E-04  .416840E-06
  .231000E+02  .719867E-05  .510620E-04  .422941E-06
  .231500E+02  .727971E-05  .517605E-04  .429111E-06
  .232000E+02  .736124E-05  .524661E-04  .435351E-06
  .232500E+02  .744325E-05  .531786E-04  .441660E-06
  .233000E+02  .752576E-05  .538982E-04  .448040E-06
  .233500E+02  .760874E-05  .546249E-04  .454492E-06
  .234000E+02  .769220E-05  .553588E-04  .461014E-06
  .234500E+02  .777613E-05  .560998E-04  .467609E-06
  .235000E+02  .786053E-05  .568480E-04  .474276E-06
  .235500E+02  .794540E-05  .576034E-04  .481016E-06
  .236000E+02  .803072E-05  .583661E-04  .487829E-06
  .236500E+02  .811651E-05  .591360E-04  .494716E-06
  .237000E+02  .820275E-05  .599133E-04  .501678E-06
  .237500E+02  .828944E-05  .606980E-04  .508715E-06
  .238000E+02  .837658E-05  .614900E-04  .515827E-06
  .238500E+02  .846415E-05  .622894E-04  .523014E-06
  .239000E+02  .855216E-05  .630962E-04  .530278E-06
  .239500E+02  .864061E-05  .639106E-04  .537619E-06
  .240000E+02  .872948E-05  .647324E-04  .545037E-06
  .240500E+02  .881877E-05  .655617E-04  .552533E-06
