  .620000E+01  .253539E-09  .138996E-09  .526774E-10
  .625000E+01  .269544E-09  .146106E-09  .552314E-10
  .630000E+01  .286434E-09  .153493E-09  .578742E-10
  .635000E+01  .304250E-09  .161162E-09  .606072E-10
  .640000E+01  .323035E-09  .169121E-09  .634317E-10
  .645000E+01  .342834E-09  .177378E-09  .663489E-10
  .650000E+01  .363694E-09  .185940E-09  .693599E-10
  .655000E+01  .385661E-09  .194813E-09  .724657E-10
  .660000E+01  .408786E-09  .204005E-09  .756673E-10
  .665000E+01  .433120E-09  .213525E-09  .789656E-10
  .670000E+01  .458715E-09  .223378E-09  .823613E-10
  .675000E+01  .485626E-09  .233573E-09  .858549E-10
  .680000E+01  .513909E-09  .244117E-09  .894471E-10
  .685000E+01  .543623E-09  .255019E-09  .931382E-10
  .690000E+01  .574826E-09  .266285E-09  .969284E-10
  .695000E+01  .607582E-09  .277923E-09  .100818E-09
  .700000E+01  .641953E-09  .289942E-09  .104806E-09
  .705000E+01  .678005E-09  .302350E-09  .108894E-09
  .710000E+01  .715804E-09  .315154E-09  .113079E-09
  .715000E+01  .755420E-09  .328362E-09  .117363E-09
  .720000E+01  .796925E-09  .341984E-09  .121744E-09
  .725000E+01  .840391E-09  .356026E-09  .126221E-09
  .730000E+01  .885892E-09  .370498E-09  .130793E-09
  .735000E+01  .933507E-09  .385408E-09  .135459E-09
  .740000E+01  .983313E-09  .400764E-09  .140217E-09
  .745000E+01  .103539E-08  .416576E-09  .145065E-09
  .750000E+01  .108983E-08  .432853E-09  .150002E-09
  .755000E+01  .114670E-08  .449603E-09  .155025E-09
  .760000E+01  .120611E-08  .466836E-09  .160133E-09
  .765000E+01  .126813E-08  .484561E-09  .165321E-09
  .770000E+01  .133286E-08  .502789E-09  .170588E-09
  .775000E+01  .140039E-08  .521529E-09  .175929E-09
  .780000E+01  .147081E-08  .540792E-09  .181343E-09
  .785000E+01  .154423E-08  .560588E-09  .186823E-09
  .790000E+01  .162075E-08  .580929E-09  .192367E-09
  .795000E+01  .170046E-08  .601825E-09  .197970E-09
  .800000E+01  .178347E-08  .623289E-09  .203626E-09
  .805000E+01  .186988E-08  .645333E-09  .209330E-09
  .810000E+01  .195981E-08  .667969E-09  .215076E-09
  .815000E+01  .205337E-08  .691211E-09  .220858E-09
  .820000E+01  .215066E-08  .715073E-09  .226669E-09
  .825000E+01  .225180E-08  .739569E-09  .232500E-09
  .830000E+01  .235692E-08  .764714E-09  .238345E-09
  .835000E+01  .246612E-08  .790525E-09  .244194E-09
  .840000E+01  .257953E-08  .817018E-09  .250039E-09
  .845000E+01  .269727E-08  .844210E-09  .255868E-09
  .850000E+01  .281948E-08  .872120E-09  .261671E-09
  .855000E+01  .294628E-08  .900766E-09  .267436E-09
  .860000E+01  .307779E-08  .930168E-09  .273151E-09
  .865000E+01  .321416E-08  .960347E-09  .278803E-09
  .870000E+01  .335551E-08  .991326E-09  .284377E-09
  .875000E+01  .350199E-08  .102313E-08  .289858E-09
  .880000E+01  .365374E-08  .105577E-08  .295230E-09
  .885000E+01  .381090E-08  .108929E-08  .300475E-09
  .890000E+01  .397361E-08  .112370E-08  .305574E-09
  .895000E+01  .414202E-08  .115904E-08  .310508E-09
  .900000E+01  .431629E-08  .119533E-08  .315256E-09
  .905000E+01  .449656E-08  .123261E-08  .319796E-09
  .910000E+01  .468299E-08  .127090E-08  .324103E-09
  .915000E+01  .487574E-08  .131024E-08  .328153E-09
  .920000E+01  .507497E-08  .135066E-08  .331919E-09
  .925000E+01  .528083E-08  .139221E-08  .335371E-09
  .930000E+01  .549351E-08  .143491E-08  .338481E-09
  .935000E+01  .571315E-08  .147882E-08  .341217E-09
  .940000E+01  .593994E-08  .152396E-08  .343544E-09
  .945000E+01  .617405E-08  .157039E-08  .345427E-09
  .950000E+01  .641566E-08  .161815E-08  .346829E-09
  .955000E+01  .666493E-08  .166729E-08  .347711E-09
  .960000E+01  .692206E-08  .171786E-08  .348031E-09
  .965000E+01  .718723E-08  .176992E-08  .347746E-09
  .970000E+01  .746063E-08  .182352E-08  .346810E-09
  .975000E+01  .774244E-08  .187871E-08  .345176E-09
  .980000E+01  .803286E-08  .193556E-08  .342793E-09
  .985000E+01  .833208E-08  .199413E-08  .339610E-09
  .990000E+01  .864031E-08  .205449E-08  .335571E-09
  .995000E+01  .895774E-08  .211671E-08  .330621E-09
  .100000E+02  .928459E-08  .218086E-08  .324700E-09
  .100500E+02  .962105E-08  .224702E-08  .317745E-09
  .101000E+02  .996735E-08  .231526E-08  .309694E-09
  .101500E+02  .103237E-07  .238566E-08  .300479E-09
  .102000E+02  .106903E-07  .245833E-08  .290031E-09
  .102500E+02  .110674E-07  .253333E-08  .278278E-09
  .103000E+02  .114552E-07  .261077E-08  .265144E-09
  .103500E+02  .118539E-07  .269074E-08  .250552E-09
  .104000E+02  .122639E-07  .277334E-08  .234421E-09
  .104500E+02  .126852E-07  .285869E-08  .216668E-09
  .105000E+02  .131182E-07  .294688E-08  .197204E-09
  .105500E+02  .135630E-07  .303803E-08  .175941E-09
  .106000E+02  .140200E-07  .313227E-08  .152784E-09
  .106500E+02  .144894E-07  .322971E-08  .127636E-09
  .107000E+02  .149715E-07  .333047E-08  .100398E-09
  .107500E+02  .154664E-07  .343470E-08  .709639E-10
  .108000E+02  .159745E-07  .354253E-08  .392276E-10
  .108500E+02  .164960E-07  .365410E-08  .507693E-11
  .109000E+02  .170312E-07  .376956E-08 -.316032E-10
  .109500E+02  .175803E-07  .388906E-08 -.709322E-10
  .110000E+02  .181437E-07  .401275E-08 -.113033E-09
  .110500E+02  .187216E-07  .414080E-08 -.158033E-09
  .111000E+02  .193143E-07  .427338E-08 -.206063E-09
  .111500E+02  .199221E-07  .441066E-08 -.257258E-09
  .112000E+02  .205453E-07  .455282E-08 -.311759E-09
  .112500E+02  .211841E-07  .470005E-08 -.369708E-09
  .113000E+02  .218389E-07  .485253E-08 -.431254E-09
  .113500E+02  .225099E-07  .501046E-08 -.496548E-09
  .114000E+02  .231975E-07  .517405E-08 -.565748E-09
  .114500E+02  .239020E-07  .534350E-08 -.639015E-09
  .115000E+02  .246236E-07  .551903E-08 -.716514E-09
  .115500E+02  .253627E-07  .570086E-08 -.798414E-09
  .116000E+02  .261197E-07  .588922E-08 -.884891E-09
  .116500E+02  .268948E-07  .608434E-08 -.976124E-09
  .117000E+02  .276883E-07  .628647E-08 -.107230E-08
  .117500E+02  .285006E-07  .649585E-08 -.117360E-08
  .118000E+02  .293320E-07  .671274E-08 -.128022E-08
  .118500E+02  .301828E-07  .693741E-08 -.139237E-08
  .119000E+02  .310534E-07  .717012E-08 -.151024E-08
  .119500E+02  .319441E-07  .741115E-08 -.163405E-08
  .120000E+02  .328553E-07  .766080E-08 -.176401E-08
  .120500E+02  .337872E-07  .791934E-08 -.190033E-08
  .121000E+02  .347403E-07  .818710E-08 -.204325E-08
  .121500E+02  .357149E-07  .846436E-08 -.219299E-08
  .122000E+02  .367113E-07  .875146E-08 -.234979E-08
  .122500E+02  .377299E-07  .904872E-08 -.251389E-08
  .123000E+02  .387710E-07  .935648E-08 -.268554E-08
  .123500E+02  .398351E-07  .967507E-08 -.286499E-08
  .124000E+02  .409224E-07  .100049E-07 -.305249E-08
  .124500E+02  .420334E-07  .103462E-07 -.324831E-08
  .125000E+02  .431683E-07  .106994E-07 -.345273E-08
  .125500E+02  .443277E-07  .110650E-07 -.366600E-08
  .126000E+02  .455117E-07  .114433E-07 -.388843E-08
  .126500E+02  .467209E-07  .118346E-07 -.412028E-08
  .127000E+02  .479556E-07  .122394E-07 -.436186E-08
  .127500E+02  .492161E-07  .126582E-07 -.461346E-08
  .128000E+02  .505029E-07  .130913E-07 -.487538E-08
  .128500E+02  .518163E-07  .135392E-07 -.514794E-08
  .129000E+02  .531567E-07  .140024E-07 -.543144E-08
  .129500E+02  .545245E-07  .144812E-07 -.572622E-08
  .130000E+02  .559201E-07  .149762E-07 -.603259E-08
  .130500E+02  .573439E-07  .154879E-07 -.635089E-08
  .131000E+02  .587963E-07  .160168E-07 -.668146E-08
  .131500E+02  .602777E-07  .165633E-07 -.702463E-08
  .132000E+02  .617884E-07  .171280E-07 -.738076E-08
  .132500E+02  .633290E-07  .177115E-07 -.775019E-08
  .133000E+02  .648997E-07  .183142E-07 -.813329E-08
  .133500E+02  .665011E-07  .189368E-07 -.853041E-08
  .134000E+02  .681335E-07  .195797E-07 -.894193E-08
  .134500E+02  .697974E-07  .202437E-07 -.936822E-08
  .135000E+02  .714931E-07  .209293E-07 -.980964E-08
  .135500E+02  .732212E-07  .216370E-07 -.102666E-07
  .136000E+02  .749820E-07  .223676E-07 -.107394E-07
  .136500E+02  .767760E-07  .231217E-07 -.112286E-07
  .137000E+02  .786036E-07  .238999E-07 -.117344E-07
  .137500E+02  .804653E-07  .247030E-07 -.122572E-07
  .138000E+02  .823616E-07  .255315E-07 -.127976E-07
  .138500E+02  .842929E-07  .263862E-07 -.133558E-07
  .139000E+02  .862596E-07  .272678E-07 -.139322E-07
  .139500E+02  .882623E-07  .281770E-07 -.145273E-07
  .140000E+02  .903015E-07  .291146E-07 -.151414E-07
  .140500E+02  .923776E-07  .300814E-07 -.157750E-07
  .141000E+02  .944911E-07  .310781E-07 -.164284E-07
  .141500E+02  .966425E-07  .321055E-07 -.171020E-07
  .142000E+02  .988323E-07  .331644E-07 -.177962E-07
  .142500E+02  .101061E-06  .342557E-07 -.185115E-07
  .143000E+02  .103329E-06  .353801E-07 -.192482E-07
  .143500E+02  .105638E-06  .365386E-07 -.200067E-07
  .144000E+02  .107987E-06  .377320E-07 -.207874E-07
  .144500E+02  .110377E-06  .389612E-07 -.215907E-07
  .145000E+02  .112808E-06  .402271E-07 -.224169E-07
  .145500E+02  .115282E-06  .415306E-07 -.232664E-07
  .146000E+02  .117799E-06  .428727E-07 -.241396E-07
  .146500E+02  .120359E-06  .442544E-07 -.250369E-07
  .147000E+02  .122963E-06  .456765E-07 -.259586E-07
  .147500E+02  .125612E-06  .471401E-07 -.269050E-07
  .148000E+02  .128305E-06  .486463E-07 -.278766E-07
  .148500E+02  .131045E-06  .501960E-07 -.288737E-07
  .149000E+02  .133831E-06  .517902E-07 -.298966E-07
  .149500E+02  .136665E-06  .534301E-07 -.309456E-07
  .150000E+02  .139546E-06  .551167E-07 -.320210E-07
  .150500E+02  .142476E-06  .568511E-07 -.331232E-07
  .151000E+02  .145455E-06  .586344E-07 -.342525E-07
  .151500E+02  .148483E-06  .604678E-07 -.354092E-07
  .152000E+02  .151562E-06  .623523E-07 -.365936E-07
  .152500E+02  .154693E-06  .642893E-07 -.378059E-07
  .153000E+02  .157875E-06  .662798E-07 -.390465E-07
  .153500E+02  .161111E-06  .683251E-07 -.403156E-07
  .154000E+02  .164399E-06  .704265E-07 -.416134E-07
  .154500E+02  .167743E-06  .725850E-07 -.429403E-07
  .155000E+02  .171141E-06  .748020E-07 -.442966E-07
  .155500E+02  .174595E-06  .770789E-07 -.456823E-07
  .156000E+02  .178105E-06  .794168E-07 -.470978E-07
  .156500E+02  .181673E-06  .818171E-07 -.485434E-07
  .157000E+02  .185300E-06  .842812E-07 -.500191E-07
  .157500E+02  .188985E-06  .868103E-07 -.515253E-07
  .158000E+02  .192731E-06  .894060E-07 -.530622E-07
  .158500E+02  .196538E-06  .920695E-07 -.546299E-07
  .159000E+02  .200406E-06  .948022E-07 -.562287E-07
  .159500E+02  .204337E-06  .976057E-07 -.578587E-07
  .160000E+02  .208332E-06  .100481E-06 -.595201E-07
  .160500E+02  .212392E-06  .103431E-06 -.612131E-07
  .161000E+02  .216517E-06  .106455E-06 -.629379E-07
  .161500E+02  .220709E-06  .109556E-06 -.646946E-07
  .162000E+02  .224968E-06  .112735E-06 -.664834E-07
  .162500E+02  .229296E-06  .115994E-06 -.683044E-07
  .163000E+02  .233694E-06  .119335E-06 -.701578E-07
  .163500E+02  .238162E-06  .122758E-06 -.720437E-07
  .164000E+02  .242702E-06  .126265E-06 -.739623E-07
  .164500E+02  .247315E-06  .129859E-06 -.759136E-07
  .165000E+02  .252002E-06  .133541E-06 -.778979E-07
  .165500E+02  .256764E-06  .137312E-06 -.799151E-07
  .166000E+02  .261602E-06  .141174E-06 -.819656E-07
  .166500E+02  .266518E-06  .145129E-06 -.840493E-07
  .167000E+02  .271512E-06  .149179E-06 -.861663E-07
  .167500E+02  .276586E-06  .153325E-06 -.883169E-07
  .168000E+02  .281741E-06  .157569E-06 -.905010E-07
  .168500E+02  .286979E-06  .161913E-06 -.927189E-07
  .169000E+02  .292300E-06  .166359E-06 -.949706E-07
  .169500E+02  .297706E-06  .170908E-06 -.972562E-07
  .170000E+02  .303198E-06  .175563E-06 -.995758E-07
  .170500E+02  .308778E-06  .180326E-06 -.101930E-06
  .171000E+02  .314447E-06  .185197E-06 -.104318E-06
  .171500E+02  .320207E-06  .190180E-06 -.106740E-06
  .172000E+02  .326058E-06  .195277E-06 -.109197E-06
  .172500E+02  .332003E-06  .200488E-06 -.111689E-06
  .173000E+02  .338043E-06  .205817E-06 -.114215E-06
  .173500E+02  .344178E-06  .211265E-06 -.116776E-06
  .174000E+02  .350412E-06  .216834E-06 -.119372E-06
  .174500E+02  .356746E-06  .222527E-06 -.122004E-06
  .175000E+02  .363180E-06  .228345E-06 -.124671E-06
  .175500E+02  .369717E-06  .234291E-06 -.127373E-06
  .176000E+02  .376359E-06  .240366E-06 -.130111E-06
  .176500E+02  .383106E-06  .246574E-06 -.132885E-06
  .177000E+02  .389962E-06  .252916E-06 -.135695E-06
  .177500E+02  .396927E-06  .259395E-06 -.138541E-06
  .178000E+02  .404003E-06  .266012E-06 -.141424E-06
  .178500E+02  .411192E-06  .272771E-06 -.144344E-06
  .179000E+02  .418497E-06  .279672E-06 -.147301E-06
  .179500E+02  .425918E-06  .286720E-06 -.150295E-06
  .180000E+02  .433458E-06  .293916E-06 -.153327E-06
  .180500E+02  .441118E-06  .301262E-06 -.156396E-06
  .181000E+02  .448901E-06  .308761E-06 -.159504E-06
  .181500E+02  .456809E-06  .316416E-06 -.162651E-06
  .182000E+02  .464844E-06  .324229E-06 -.165837E-06
  .182500E+02  .473007E-06  .332202E-06 -.169063E-06
  .183000E+02  .481301E-06  .340338E-06 -.172328E-06
  .183500E+02  .489728E-06  .348640E-06 -.175634E-06
  .184000E+02  .498290E-06  .357111E-06 -.178981E-06
  .184500E+02  .506990E-06  .365752E-06 -.182370E-06
  .185000E+02  .515828E-06  .374568E-06 -.185801E-06
  .185500E+02  .524809E-06  .383560E-06 -.189274E-06
  .186000E+02  .533933E-06  .392731E-06 -.192791E-06
  .186500E+02  .543204E-06  .402084E-06 -.196352E-06
  .187000E+02  .552624E-06  .411622E-06 -.199958E-06
  .187500E+02  .562194E-06  .421348E-06 -.203610E-06
  .188000E+02  .571918E-06  .431265E-06 -.207309E-06
  .188500E+02  .581798E-06  .441376E-06 -.211055E-06
  .189000E+02  .591836E-06  .451683E-06 -.214849E-06
  .189500E+02  .602035E-06  .462191E-06 -.218693E-06
  .190000E+02  .612397E-06  .472901E-06 -.222587E-06
  .190500E+02  .622926E-06  .483818E-06 -.226533E-06
  .191000E+02  .633622E-06  .494944E-06 -.230532E-06
  .191500E+02  .644490E-06  .506283E-06 -.234584E-06
  .192000E+02  .655532E-06  .517838E-06 -.238692E-06
  .192500E+02  .666750E-06  .529612E-06 -.242857E-06
  .193000E+02  .678147E-06  .541610E-06 -.247079E-06
  .193500E+02  .689727E-06  .553833E-06 -.251362E-06
  .194000E+02  .701491E-06  .566286E-06 -.255705E-06
  .194500E+02  .713442E-06  .578973E-06 -.260111E-06
  .195000E+02  .725585E-06  .591897E-06 -.264582E-06
  .195500E+02  .737920E-06  .605061E-06 -.269119E-06
  .196000E+02  .750452E-06  .618470E-06 -.273725E-06
  .196500E+02  .763183E-06  .632128E-06 -.278401E-06
  .197000E+02  .776116E-06  .646037E-06 -.283149E-06
  .197500E+02  .789254E-06  .660203E-06 -.287971E-06
  .198000E+02  .802601E-06  .674629E-06 -.292871E-06
  .198500E+02  .816159E-06  .689319E-06 -.297849E-06
  .199000E+02  .829932E-06  .704278E-06 -.302909E-06
  .199500E+02  .843922E-06  .719509E-06 -.308053E-06
  .200000E+02  .858133E-06  .735018E-06 -.313284E-06
  .200500E+02  .872568E-06  .750807E-06 -.318604E-06
  .201000E+02  .887231E-06  .766883E-06 -.324016E-06
  .201500E+02  .902124E-06  .783248E-06 -.329524E-06
  .202000E+02  .917251E-06  .799908E-06 -.335131E-06
  .202500E+02  .932615E-06  .816868E-06 -.340838E-06
  .203000E+02  .948220E-06  .834132E-06 -.346651E-06
  .203500E+02  .964070E-06  .851705E-06 -.352572E-06
  .204000E+02  .980167E-06  .869593E-06 -.358606E-06
  .204500E+02  .996515E-06  .887799E-06 -.364754E-06
  .205000E+02  .101312E-05  .906329E-06 -.371022E-06
  .205500E+02  .102998E-05  .925189E-06 -.377414E-06
  .206000E+02  .104710E-05  .944383E-06 -.383933E-06
  .206500E+02  .106449E-05  .963917E-06 -.390583E-06
  .207000E+02  .108215E-05  .983797E-06 -.397369E-06
  .207500E+02  .110008E-05  .100403E-05 -.404296E-06
  .208000E+02  .111829E-05  .102461E-05 -.411368E-06
  .208500E+02  .113677E-05  .104556E-05 -.418590E-06
  .209000E+02  .115554E-05  .106688E-05 -.425966E-06
  .209500E+02  .117460E-05  .108857E-05 -.433503E-06
  .210000E+02  .119396E-05  .111065E-05 -.441204E-06
  .210500E+02  .121360E-05  .113311E-05 -.449075E-06
  .211000E+02  .123355E-05  .115596E-05 -.457123E-06
  .211500E+02  .125380E-05  .117921E-05 -.465352E-06
  .212000E+02  .127436E-05  .120287E-05 -.473768E-06
  .212500E+02  .129524E-05  .122694E-05 -.482377E-06
  .213000E+02  .131642E-05  .125143E-05 -.491186E-06
  .213500E+02  .133793E-05  .127635E-05 -.500201E-06
  .214000E+02  .135977E-05  .130170E-05 -.509427E-06
  .214500E+02  .138193E-05  .132749E-05 -.518873E-06
  .215000E+02  .140442E-05  .135373E-05 -.528544E-06
  .215500E+02  .142725E-05  .138042E-05 -.538448E-06
  .216000E+02  .145043E-05  .140758E-05 -.548592E-06
  .216500E+02  .147395E-05  .143521E-05 -.558983E-06
  .217000E+02  .149782E-05  .146332E-05 -.569628E-06
  .217500E+02  .152204E-05  .149191E-05 -.580536E-06
  .218000E+02  .154663E-05  .152100E-05 -.591714E-06
  .218500E+02  .157158E-05  .155060E-05 -.603170E-06
  .219000E+02  .159689E-05  .158070E-05 -.614913E-06
  .219500E+02  .162259E-05  .161133E-05 -.626951E-06
  .220000E+02  .164865E-05  .164249E-05 -.639292E-06
  .220500E+02  .167511E-05  .167419E-05 -.651945E-06
  .221000E+02  .170194E-05  .170643E-05 -.664919E-06
  .221500E+02  .172918E-05  .173923E-05 -.678224E-06
  .222000E+02  .175680E-05  .177260E-05 -.691867E-06
  .222500E+02  .178483E-05  .180655E-05 -.705860E-06
  .223000E+02  .181327E-05  .184108E-05 -.720210E-06
  .223500E+02  .184212E-05  .187621E-05 -.734929E-06
  .224000E+02  .187138E-05  .191195E-05 -.750026E-06
  .224500E+02  .190107E-05  .194831E-05 -.765510E-06
  .225000E+02  .193118E-05  .198529E-05 -.781392E-06
  .225500E+02  .196172E-05  .202291E-05 -.797681E-06
  .226000E+02  .199270E-05  .206118E-05 -.814389E-06
  .226500E+02  .202413E-05  .210011E-05 -.831525E-06
  .227000E+02  .205599E-05  .213972E-05 -.849100E-06
  .227500E+02  .208831E-05  .218001E-05 -.867124E-06
  .228000E+02  .212109E-05  .222099E-05 -.885607E-06
  .228500E+02  .215433E-05  .226269E-05 -.904560E-06
  .229000E+02  .218803E-05  .230510E-05 -.923992E-06
  .229500E+02  .222220E-05  .234824E-05 -.943915E-06
  .230000E+02  .225685E-05  .239213E-05 -.964337E-06
  .230500E+02  .229199E-05  .243677E-05 -.985269E-06
  .231000E+02  .232760E-05  .248219E-05 -.100672E-05
  .231500E+02  .236371E-05  .252838E-05 -.102870E-05
  .232000E+02  .240031E-05  .257537E-05 -.105122E-05
  .232500E+02  .243741E-05  .262316E-05 -.107428E-05
  .233000E+02  .247501E-05  .267178E-05 -.109790E-05
  .233500E+02  .251312E-05  .272123E-05 -.112208E-05
  .234000E+02  .255174E-05  .277152E-05 -.114684E-05
  .234500E+02  .259088E-05  .282268E-05 -.117217E-05
  .235000E+02  .263053E-05  .287470E-05 -.119808E-05
  .235500E+02  .267071E-05  .292761E-05 -.122458E-05
  .236000E+02  .271141E-05  .298142E-05 -.125168E-05
