  .830000E+01  .103755E-07  .199103E-08  .153494E-09
  .835000E+01  .108505E-07  .208455E-08  .160702E-09
  .840000E+01  .113444E-07  .218190E-08  .168206E-09
  .845000E+01  .118576E-07  .228322E-08  .176019E-09
  .850000E+01  .123909E-07  .238865E-08  .184150E-09
  .855000E+01  .129449E-07  .249833E-08  .192611E-09
  .860000E+01  .135204E-07  .261240E-08  .201414E-09
  .865000E+01  .141179E-07  .273101E-08  .210570E-09
  .870000E+01  .147383E-07  .285433E-08  .220092E-09
  .875000E+01  .153822E-07  .298250E-08  .229993E-09
  .880000E+01  .160503E-07  .311569E-08  .240285E-09
  .885000E+01  .167436E-07  .325407E-08  .250982E-09
  .890000E+01  .174626E-07  .339781E-08  .262098E-09
  .895000E+01  .182084E-07  .354709E-08  .273646E-09
  .900000E+01  .189816E-07  .370208E-08  .285642E-09
  .905000E+01  .197831E-07  .386298E-08  .298100E-09
  .910000E+01  .206139E-07  .402997E-08  .311035E-09
  .915000E+01  .214747E-07  .420325E-08  .324464E-09
  .920000E+01  .223665E-07  .438302E-08  .338402E-09
  .925000E+01  .232903E-07  .456949E-08  .352867E-09
  .930000E+01  .242469E-07  .476288E-08  .367874E-09
  .935000E+01  .252374E-07  .496338E-08  .383443E-09
  .940000E+01  .262628E-07  .517124E-08  .399590E-09
  .945000E+01  .273241E-07  .538668E-08  .416334E-09
  .950000E+01  .284223E-07  .560993E-08  .433694E-09
  .955000E+01  .295585E-07  .584124E-08  .451690E-09
  .960000E+01  .307338E-07  .608084E-08  .470341E-09
  .965000E+01  .319493E-07  .632900E-08  .489668E-09
  .970000E+01  .332062E-07  .658596E-08  .509692E-09
  .975000E+01  .345057E-07  .685201E-08  .530434E-09
  .980000E+01  .358489E-07  .712740E-08  .551916E-09
  .985000E+01  .372371E-07  .741242E-08  .574161E-09
  .990000E+01  .386715E-07  .770734E-08  .597192E-09
  .995000E+01  .401534E-07  .801247E-08  .621033E-09
  .100000E+02  .416842E-07  .832810E-08  .645707E-09
  .100500E+02  .432650E-07  .865454E-08  .671241E-09
  .101000E+02  .448974E-07  .899210E-08  .697658E-09
  .101500E+02  .465827E-07  .934109E-08  .724986E-09
  .102000E+02  .483222E-07  .970185E-08  .753251E-09
  .102500E+02  .501176E-07  .100747E-07  .782480E-09
  .103000E+02  .519702E-07  .104600E-07  .812701E-09
  .103500E+02  .538816E-07  .108581E-07  .843943E-09
  .104000E+02  .558532E-07  .112694E-07  .876235E-09
  .104500E+02  .578867E-07  .116942E-07  .909607E-09
  .105000E+02  .599838E-07  .121329E-07  .944089E-09
  .105500E+02  .621459E-07  .125859E-07  .979713E-09
  .106000E+02  .643748E-07  .130535E-07  .101651E-08
  .106500E+02  .666722E-07  .135362E-07  .105451E-08
  .107000E+02  .690398E-07  .140344E-07  .109376E-08
  .107500E+02  .714794E-07  .145485E-07  .113427E-08
  .108000E+02  .739928E-07  .150790E-07  .117610E-08
  .108500E+02  .765818E-07  .156262E-07  .121927E-08
  .109000E+02  .792483E-07  .161906E-07  .126381E-08
  .109500E+02  .819943E-07  .167727E-07  .130978E-08
  .110000E+02  .848216E-07  .173729E-07  .135720E-08
  .110500E+02  .877322E-07  .179918E-07  .140611E-08
  .111000E+02  .907281E-07  .186297E-07  .145656E-08
  .111500E+02  .938115E-07  .192873E-07  .150858E-08
  .112000E+02  .969843E-07  .199649E-07  .156221E-08
  .112500E+02  .100249E-06  .206632E-07  .161749E-08
  .113000E+02  .103607E-06  .213826E-07  .167447E-08
  .113500E+02  .107061E-06  .221236E-07  .173320E-08
  .114000E+02  .110614E-06  .228870E-07  .179370E-08
  .114500E+02  .114267E-06  .236730E-07  .185604E-08
  .115000E+02  .118022E-06  .244825E-07  .192025E-08
  .115500E+02  .121883E-06  .253159E-07  .198638E-08
  .116000E+02  .125852E-06  .261738E-07  .205448E-08
  .116500E+02  .129930E-06  .270569E-07  .212460E-08
  .117000E+02  .134122E-06  .279657E-07  .219678E-08
  .117500E+02  .138428E-06  .289009E-07  .227108E-08
  .118000E+02  .142852E-06  .298632E-07  .234754E-08
  .118500E+02  .147396E-06  .308531E-07  .242622E-08
  .119000E+02  .152062E-06  .318714E-07  .250717E-08
  .119500E+02  .156855E-06  .329187E-07  .259045E-08
  .120000E+02  .161776E-06  .339957E-07  .267610E-08
  .120500E+02  .166828E-06  .351031E-07  .276419E-08
  .121000E+02  .172013E-06  .362417E-07  .285477E-08
  .121500E+02  .177336E-06  .374121E-07  .294789E-08
  .122000E+02  .182798E-06  .386151E-07  .304362E-08
  .122500E+02  .188403E-06  .398516E-07  .314201E-08
  .123000E+02  .194154E-06  .411221E-07  .324313E-08
  .123500E+02  .200053E-06  .424276E-07  .334704E-08
  .124000E+02  .206105E-06  .437688E-07  .345379E-08
  .124500E+02  .212311E-06  .451465E-07  .356346E-08
  .125000E+02  .218675E-06  .465617E-07  .367609E-08
  .125500E+02  .225201E-06  .480150E-07  .379178E-08
  .126000E+02  .231892E-06  .495074E-07  .391056E-08
  .126500E+02  .238751E-06  .510397E-07  .403253E-08
  .127000E+02  .245781E-06  .526128E-07  .415773E-08
  .127500E+02  .252986E-06  .542277E-07  .428625E-08
  .128000E+02  .260369E-06  .558852E-07  .441815E-08
  .128500E+02  .267934E-06  .575863E-07  .455351E-08
  .129000E+02  .275685E-06  .593319E-07  .469240E-08
  .129500E+02  .283624E-06  .611231E-07  .483489E-08
  .130000E+02  .291757E-06  .629606E-07  .498106E-08
  .130500E+02  .300086E-06  .648457E-07  .513099E-08
  .131000E+02  .308615E-06  .667792E-07  .528475E-08
  .131500E+02  .317348E-06  .687623E-07  .544243E-08
  .132000E+02  .326290E-06  .707959E-07  .560410E-08
  .132500E+02  .335443E-06  .728812E-07  .576985E-08
  .133000E+02  .344812E-06  .750191E-07  .593976E-08
  .133500E+02  .354402E-06  .772109E-07  .611391E-08
  .134000E+02  .364215E-06  .794575E-07  .629239E-08
  .134500E+02  .374256E-06  .817602E-07  .647529E-08
  .135000E+02  .384530E-06  .841201E-07  .666270E-08
  .135500E+02  .395040E-06  .865384E-07  .685470E-08
  .136000E+02  .405791E-06  .890163E-07  .705140E-08
  .136500E+02  .416788E-06  .915549E-07  .725288E-08
  .137000E+02  .428034E-06  .941554E-07  .745923E-08
  .137500E+02  .439534E-06  .968192E-07  .767056E-08
  .138000E+02  .451293E-06  .995475E-07  .788696E-08
  .138500E+02  .463315E-06  .102342E-06  .810852E-08
  .139000E+02  .475605E-06  .105203E-06  .833536E-08
  .139500E+02  .488168E-06  .108132E-06  .856757E-08
  .140000E+02  .501007E-06  .111131E-06  .880526E-08
  .140500E+02  .514129E-06  .114201E-06  .904853E-08
  .141000E+02  .527537E-06  .117344E-06  .929748E-08
  .141500E+02  .541237E-06  .120560E-06  .955224E-08
  .142000E+02  .555234E-06  .123852E-06  .981290E-08
  .142500E+02  .569532E-06  .127220E-06  .100796E-07
  .143000E+02  .584137E-06  .130667E-06  .103524E-07
  .143500E+02  .599053E-06  .134193E-06  .106314E-07
  .144000E+02  .614287E-06  .137800E-06  .109169E-07
  .144500E+02  .629842E-06  .141490E-06  .112088E-07
  .145000E+02  .645725E-06  .145264E-06  .115073E-07
  .145500E+02  .661941E-06  .149123E-06  .118125E-07
  .146000E+02  .678495E-06  .153070E-06  .121246E-07
  .146500E+02  .695392E-06  .157106E-06  .124436E-07
  .147000E+02  .712639E-06  .161232E-06  .127697E-07
  .147500E+02  .730239E-06  .165450E-06  .131031E-07
  .148000E+02  .748200E-06  .169762E-06  .134438E-07
  .148500E+02  .766527E-06  .174170E-06  .137920E-07
  .149000E+02  .785225E-06  .178675E-06  .141478E-07
  .149500E+02  .804300E-06  .183278E-06  .145114E-07
  .150000E+02  .823758E-06  .187982E-06  .148828E-07
  .150500E+02  .843605E-06  .192789E-06  .152623E-07
  .151000E+02  .863847E-06  .197700E-06  .156500E-07
  .151500E+02  .884489E-06  .202717E-06  .160460E-07
  .152000E+02  .905539E-06  .207841E-06  .164504E-07
  .152500E+02  .927000E-06  .213076E-06  .168634E-07
  .153000E+02  .948881E-06  .218422E-06  .172852E-07
  .153500E+02  .971187E-06  .223881E-06  .177159E-07
  .154000E+02  .993925E-06  .229456E-06  .181556E-07
  .154500E+02  .101710E-05  .235148E-06  .186045E-07
  .155000E+02  .104072E-05  .240960E-06  .190628E-07
  .155500E+02  .106479E-05  .246893E-06  .195306E-07
  .156000E+02  .108931E-05  .252949E-06  .200080E-07
  .156500E+02  .111430E-05  .259130E-06  .204953E-07
  .157000E+02  .113976E-05  .265439E-06  .209926E-07
  .157500E+02  .116570E-05  .271878E-06  .215000E-07
  .158000E+02  .119211E-05  .278448E-06  .220178E-07
  .158500E+02  .121902E-05  .285152E-06  .225460E-07
  .159000E+02  .124643E-05  .291992E-06  .230849E-07
  .159500E+02  .127433E-05  .298970E-06  .236346E-07
  .160000E+02  .130275E-05  .306089E-06  .241954E-07
  .160500E+02  .133168E-05  .313350E-06  .247673E-07
  .161000E+02  .136114E-05  .320755E-06  .253505E-07
  .161500E+02  .139113E-05  .328308E-06  .259453E-07
  .162000E+02  .142166E-05  .336011E-06  .265518E-07
  .162500E+02  .145273E-05  .343865E-06  .271702E-07
  .163000E+02  .148435E-05  .351873E-06  .278007E-07
  .163500E+02  .151654E-05  .360037E-06  .284434E-07
  .164000E+02  .154928E-05  .368361E-06  .290986E-07
  .164500E+02  .158261E-05  .376845E-06  .297664E-07
  .165000E+02  .161651E-05  .385494E-06  .304470E-07
  .165500E+02  .165100E-05  .394308E-06  .311407E-07
  .166000E+02  .168609E-05  .403292E-06  .318476E-07
  .166500E+02  .172178E-05  .412446E-06  .325679E-07
  .167000E+02  .175808E-05  .421774E-06  .333018E-07
  .167500E+02  .179500E-05  .431279E-06  .340495E-07
  .168000E+02  .183254E-05  .440962E-06  .348113E-07
  .168500E+02  .187072E-05  .450828E-06  .355873E-07
  .169000E+02  .190954E-05  .460877E-06  .363777E-07
  .169500E+02  .194901E-05  .471113E-06  .371827E-07
  .170000E+02  .198913E-05  .481539E-06  .380026E-07
  .170500E+02  .202992E-05  .492156E-06  .388376E-07
  .171000E+02  .207138E-05  .502969E-06  .396878E-07
  .171500E+02  .211351E-05  .513980E-06  .405536E-07
  .172000E+02  .215634E-05  .525191E-06  .414350E-07
  .172500E+02  .219986E-05  .536606E-06  .423323E-07
  .173000E+02  .224409E-05  .548227E-06  .432458E-07
  .173500E+02  .228902E-05  .560057E-06  .441757E-07
  .174000E+02  .233467E-05  .572099E-06  .451222E-07
  .174500E+02  .238106E-05  .584356E-06  .460855E-07
  .175000E+02  .242817E-05  .596831E-06  .470658E-07
  .175500E+02  .247603E-05  .609527E-06  .480634E-07
  .176000E+02  .252464E-05  .622446E-06  .490785E-07
  .176500E+02  .257401E-05  .635592E-06  .501114E-07
  .177000E+02  .262415E-05  .648968E-06  .511622E-07
  .177500E+02  .267507E-05  .662577E-06  .522313E-07
  .178000E+02  .272677E-05  .676422E-06  .533188E-07
  .178500E+02  .277926E-05  .690506E-06  .544250E-07
  .179000E+02  .283255E-05  .704832E-06  .555501E-07
  .179500E+02  .288665E-05  .719404E-06  .566944E-07
  .180000E+02  .294156E-05  .734224E-06  .578582E-07
  .180500E+02  .299731E-05  .749297E-06  .590416E-07
  .181000E+02  .305388E-05  .764624E-06  .602449E-07
  .181500E+02  .311130E-05  .780209E-06  .614684E-07
  .182000E+02  .316957E-05  .796056E-06  .627123E-07
  .182500E+02  .322870E-05  .812168E-06  .639769E-07
  .183000E+02  .328870E-05  .828547E-06  .652625E-07
  .183500E+02  .334957E-05  .845199E-06  .665692E-07
  .184000E+02  .341132E-05  .862125E-06  .678973E-07
  .184500E+02  .347397E-05  .879330E-06  .692472E-07
  .185000E+02  .353752E-05  .896816E-06  .706191E-07
  .185500E+02  .360198E-05  .914587E-06  .720131E-07
  .186000E+02  .366736E-05  .932647E-06  .734297E-07
  .186500E+02  .373366E-05  .950999E-06  .748690E-07
  .187000E+02  .380090E-05  .969647E-06  .763314E-07
  .187500E+02  .386908E-05  .988594E-06  .778170E-07
  .188000E+02  .393822E-05  .100784E-05  .793263E-07
  .188500E+02  .400831E-05  .102740E-05  .808593E-07
  .189000E+02  .407938E-05  .104726E-05  .824165E-07
  .189500E+02  .415142E-05  .106744E-05  .839981E-07
  .190000E+02  .422445E-05  .108794E-05  .856044E-07
  .190500E+02  .429847E-05  .110876E-05  .872356E-07
  .191000E+02  .437350E-05  .112990E-05  .888920E-07
  .191500E+02  .444954E-05  .115137E-05  .905739E-07
  .192000E+02  .452660E-05  .117317E-05  .922817E-07
  .192500E+02  .460468E-05  .119530E-05  .940155E-07
  .193000E+02  .468381E-05  .121778E-05  .957757E-07
  .193500E+02  .476398E-05  .124060E-05  .975625E-07
  .194000E+02  .484520E-05  .126376E-05  .993763E-07
  .194500E+02  .492749E-05  .128728E-05  .101217E-06
  .195000E+02  .501084E-05  .131115E-05  .103086E-06
  .195500E+02  .509528E-05  .133538E-05  .104982E-06
  .196000E+02  .518081E-05  .135997E-05  .106907E-06
  .196500E+02  .526743E-05  .138493E-05  .108859E-06
  .197000E+02  .535515E-05  .141026E-05  .110841E-06
  .197500E+02  .544399E-05  .143596E-05  .112851E-06
  .198000E+02  .553395E-05  .146204E-05  .114891E-06
  .198500E+02  .562504E-05  .148850E-05  .116961E-06
  .199000E+02  .571726E-05  .151535E-05  .119060E-06
  .199500E+02  .581063E-05  .154258E-05  .121190E-06
  .200000E+02  .590516E-05  .157022E-05  .123350E-06
  .200500E+02  .600085E-05  .159825E-05  .125541E-06
  .201000E+02  .609770E-05  .162668E-05  .127763E-06
  .201500E+02  .619574E-05  .165551E-05  .130016E-06
  .202000E+02  .629496E-05  .168476E-05  .132301E-06
  .202500E+02  .639538E-05  .171442E-05  .134618E-06
  .203000E+02  .649700E-05  .174450E-05  .136968E-06
  .203500E+02  .659983E-05  .177500E-05  .139350E-06
  .204000E+02  .670388E-05  .180593E-05  .141765E-06
  .204500E+02  .680915E-05  .183729E-05  .144214E-06
  .205000E+02  .691566E-05  .186909E-05  .146696E-06
  .205500E+02  .702341E-05  .190132E-05  .149212E-06
  .206000E+02  .713241E-05  .193400E-05  .151763E-06
  .206500E+02  .724267E-05  .196712E-05  .154347E-06
  .207000E+02  .735419E-05  .200070E-05  .156967E-06
  .207500E+02  .746699E-05  .203473E-05  .159622E-06
  .208000E+02  .758106E-05  .206922E-05  .162313E-06
  .208500E+02  .769643E-05  .210417E-05  .165039E-06
  .209000E+02  .781308E-05  .213960E-05  .167802E-06
  .209500E+02  .793104E-05  .217550E-05  .170601E-06
  .210000E+02  .805031E-05  .221187E-05  .173437E-06
  .210500E+02  .817089E-05  .224873E-05  .176310E-06
  .211000E+02  .829280E-05  .228607E-05  .179220E-06
  .211500E+02  .841604E-05  .232390E-05  .182168E-06
  .212000E+02  .854062E-05  .236222E-05  .185155E-06
  .212500E+02  .866654E-05  .240105E-05  .188180E-06
  .213000E+02  .879382E-05  .244038E-05  .191243E-06
  .213500E+02  .892245E-05  .248021E-05  .194346E-06
  .214000E+02  .905245E-05  .252056E-05  .197488E-06
  .214500E+02  .918382E-05  .256142E-05  .200670E-06
  .215000E+02  .931656E-05  .260280E-05  .203892E-06
  .215500E+02  .945070E-05  .264471E-05  .207155E-06
  .216000E+02  .958622E-05  .268714E-05  .210458E-06
  .216500E+02  .972314E-05  .273011E-05  .213802E-06
  .217000E+02  .986147E-05  .277362E-05  .217188E-06
  .217500E+02  .100012E-04  .281767E-05  .220615E-06
  .218000E+02  .101424E-04  .286226E-05  .224085E-06
  .218500E+02  .102849E-04  .290741E-05  .227597E-06
  .219000E+02  .104289E-04  .295311E-05  .231152E-06
  .219500E+02  .105744E-04  .299937E-05  .234749E-06
  .220000E+02  .107212E-04  .304619E-05  .238390E-06
  .220500E+02  .108696E-04  .309359E-05  .242075E-06
  .221000E+02  .110193E-04  .314155E-05  .245804E-06
  .221500E+02  .111706E-04  .319009E-05  .249577E-06
  .222000E+02  .113232E-04  .323922E-05  .253395E-06
  .222500E+02  .114774E-04  .328893E-05  .257258E-06
  .223000E+02  .116330E-04  .333922E-05  .261167E-06
  .223500E+02  .117901E-04  .339012E-05  .265121E-06
  .224000E+02  .119487E-04  .344161E-05  .269121E-06
  .224500E+02  .121088E-04  .349371E-05  .273167E-06
  .225000E+02  .122703E-04  .354641E-05  .277260E-06
  .225500E+02  .124334E-04  .359972E-05  .281400E-06
  .226000E+02  .125980E-04  .365365E-05  .285588E-06
  .226500E+02  .127640E-04  .370820E-05  .289823E-06
  .227000E+02  .129316E-04  .376338E-05  .294106E-06
  .227500E+02  .131007E-04  .381919E-05  .298437E-06
  .228000E+02  .132713E-04  .387562E-05  .302817E-06
  .228500E+02  .134434E-04  .393270E-05  .307246E-06
  .229000E+02  .136170E-04  .399042E-05  .311724E-06
  .229500E+02  .137922E-04  .404878E-05  .316252E-06
  .230000E+02  .139689E-04  .410780E-05  .320830E-06
  .230500E+02  .141471E-04  .416747E-05  .325458E-06
  .231000E+02  .143269E-04  .422779E-05  .330136E-06
  .231500E+02  .145082E-04  .428879E-05  .334865E-06
  .232000E+02  .146910E-04  .435044E-05  .339646E-06
  .232500E+02  .148754E-04  .441278E-05  .344478E-06
  .233000E+02  .150614E-04  .447578E-05  .349361E-06
  .233500E+02  .152489E-04  .453947E-05  .354297E-06
  .234000E+02  .154379E-04  .460384E-05  .359286E-06
  .234500E+02  .156285E-04  .466890E-05  .364327E-06
  .235000E+02  .158207E-04  .473465E-05  .369421E-06
  .235500E+02  .160144E-04  .480110E-05  .374568E-06
  .236000E+02  .162097E-04  .486825E-05  .379769E-06
  .236500E+02  .164066E-04  .493610E-05  .385024E-06
  .237000E+02  .166050E-04  .500466E-05  .390333E-06
  .237500E+02  .168049E-04  .507394E-05  .395697E-06
  .238000E+02  .170065E-04  .514393E-05  .401115E-06
  .238500E+02  .172096E-04  .521465E-05  .406589E-06
  .239000E+02  .174143E-04  .528609E-05  .412118E-06
  .239500E+02  .176205E-04  .535825E-05  .417703E-06
  .240000E+02  .178283E-04  .543115E-05  .423344E-06
  .240500E+02  .180377E-04  .550479E-05  .429041E-06
