   No           lonR           latR             dR        D0    strike       dip      rake   strike2      dip2     rake2         x         y flag
   28     179.618668     -37.804562      92.000000     0.208   319.450    75.594   149.225    57.877    60.292    16.645     40.00    -20.00    1
   29     179.870377     -37.254292      82.000000     0.312   130.333    78.425   135.628   231.439    46.757    15.989    -25.00    -10.00    0
   30     179.851135     -37.296638      82.000000     0.585   130.196    80.001   135.660   229.826    46.505    13.848    -20.00    -10.00    0
   31     179.831894     -37.338982      82.000000     0.847   131.644    83.248   138.649   227.552    48.997     8.962    -15.00    -10.00    0
   32     179.812607     -37.381321      82.000000     1.130   135.562    89.478   150.087   225.863    60.089     0.602    -10.00    -10.00    0
   33     179.793320     -37.423660      82.000000     1.337   319.212    81.760  -160.932   226.376    71.136    -8.711     -5.00    -10.00    0
   34     179.774002     -37.466000      82.000000     1.433   320.961    71.849  -174.718   229.312    84.982   -18.223      0.00    -10.00    0
   35     179.754654     -37.508331      82.000000     1.460   319.720    65.180   173.077    52.638    83.719    24.980      5.00    -10.00    1
   36     179.735306     -37.550659      82.000000     1.450   317.896    62.164   164.542    55.254    76.368    28.716     10.00    -10.00    1
   37     179.715912     -37.592991      82.000000     1.395   316.471    61.778   158.265    57.147    70.956    30.017     15.00    -10.00    1
   38     179.696503     -37.635311      82.000000     1.285   315.710    65.335   151.906    58.269    64.662    27.498     20.00    -10.00    1
   39     179.677078     -37.677631      82.000000     1.100   315.389    66.999   147.306    59.468    60.184    26.767     25.00    -10.00    1
   40     179.657623     -37.719940      82.000000     0.783   315.126    70.015   143.445    59.346    55.963    24.358     30.00    -10.00    1
   41     179.638153     -37.762249      82.000000     0.453   316.310    76.344   138.062    58.285    49.501    18.088     35.00    -10.00    1
   42     179.618668     -37.804562      82.000000     0.234   162.254    85.022  -103.056    51.738    13.957   -21.086     40.00    -10.00    0
   43     179.870377     -37.254292      72.000000     0.208   128.755    82.827   134.859   225.908    45.308    10.116    -25.00      0.00    0
   44     179.851135     -37.296638      72.000000     0.402   129.035    82.229   138.077   225.958    48.548    10.394    -20.00      0.00    0
   45     179.831894     -37.338982      72.000000     0.617   129.277    78.927   143.987   227.224    54.759    13.601    -15.00      0.00    0
   46     179.812607     -37.381321      72.000000     0.883   130.336    79.453   147.674   226.943    58.285    12.426    -10.00      0.00    0
   47     179.793320     -37.423660      72.000000     1.132   134.624    86.386   158.567   226.041    68.611     3.881     -5.00      0.00    0
   48     179.774002     -37.466000      72.000000     1.245   318.340    82.111  -172.713   227.334    82.782    -7.953      0.00      0.00    0
   49     179.754654     -37.508331      72.000000     1.247   318.419    70.349   172.336    51.009    82.785    19.814      5.00      0.00    1
   50     179.735306     -37.550659      72.000000     1.179   315.299    62.539   158.572    55.557    71.085    29.174     10.00      0.00    1
   51     179.715912     -37.592991      72.000000     1.102   313.231    62.759   150.451    57.777    63.994    30.617     15.00      0.00    1
   52     179.696503     -37.635311      72.000000     0.999   312.098    65.913   144.248    58.472    57.764    28.848     20.00      0.00    1
   53     179.677078     -37.677631      72.000000     0.807   312.492    68.315   143.468    57.800    56.417    26.330     25.00      0.00    1
   54     179.657623     -37.719940      72.000000     0.518   314.330    77.693   139.456    54.663    50.573    16.019     30.00      0.00    1
   55     179.638153     -37.762249      72.000000     0.284   160.278    78.230  -105.395    33.747    19.292   -38.128     35.00      0.00    0
   56     179.618668     -37.804562      72.000000     0.146   151.386    71.460   -99.839   359.996    20.907   -62.999     40.00      0.00    0
   57     179.870377     -37.254292      62.000000     0.207   304.475    46.963   158.130    49.794    74.201    45.175    -25.00     10.00    1
   58     179.851135     -37.296638      62.000000     0.361   122.472    75.816   150.532   220.355    61.514    16.188    -20.00     10.00    0
   59     179.831894     -37.338982      62.000000     0.485   124.216    76.087   156.107   220.297    66.850    15.160    -15.00     10.00    0
   60     179.812607     -37.381321      62.000000     0.618   130.821    87.259   170.026   221.303    80.037     2.783    -10.00     10.00    0
   61     179.793320     -37.423660      62.000000     0.777   134.479    76.963   167.132   227.429    77.469    13.361     -5.00     10.00    0
   62     179.774002     -37.466000      62.000000     0.874   136.229    73.852   165.255   230.415    75.849    16.667      0.00     10.00    0
   63     179.754654     -37.508331      62.000000     0.872   137.717    75.237   167.518   230.945    77.937    15.104      5.00     10.00    0
   64     179.735306     -37.550659      62.000000     0.782   139.477    80.913   178.406   229.729    88.426     9.091     10.00     10.00    0
   65     179.715912     -37.592991      62.000000     0.715   318.411    88.370   162.148    48.936    72.156     1.712     15.00     10.00    1
   66     179.696503     -37.635311      62.000000     0.599   313.818    82.086   147.622    48.808    57.967     9.348     20.00     10.00    1
   67     179.677078     -37.677631      62.000000     0.488   310.322    84.887   137.253    45.030    47.463     6.946     25.00     10.00    1
   68     179.657623     -37.719940      62.000000     0.373   137.584    83.319  -126.618    38.687    37.138   -11.110     30.00     10.00    1
   69     179.638153     -37.762249      62.000000     0.280   151.009    74.402  -109.877    24.371    25.070   -39.388     35.00     10.00    1
   70     179.618668     -37.804562      62.000000     0.151   172.933    71.679   -89.340   350.834    18.333   -91.992     40.00     10.00    0
   71     179.870377     -37.254292      52.000000     0.160    67.727    29.043    65.238   275.543    63.844   103.093    -25.00     20.00    1
   72     179.851135     -37.296638      52.000000     0.246   124.808    89.258  -159.287    34.528    69.289    -0.793    -20.00     20.00    1
   73     179.831894     -37.338982      52.000000     0.377   306.476    87.237   156.297    37.689    66.327     3.017    -15.00     20.00    1
   74     179.812607     -37.381321      52.000000     0.503   130.187    88.468  -156.883    39.533    66.892    -1.666    -10.00     20.00    1
   75     179.793320     -37.423660      52.000000     0.608   131.713    89.683  -154.090    41.559    64.091    -0.351     -5.00     20.00    1
   76     179.774002     -37.466000      52.000000     0.665   133.930    88.969  -155.301    43.456    65.305    -1.135      0.00     20.00    1
   77     179.754654     -37.508331      52.000000     0.655   136.713    84.777  -159.575    44.771    69.663    -5.571      5.00     20.00    1
   78     179.735306     -37.550659      52.000000     0.593   136.669    83.225  -158.023    43.943    68.185    -7.301     10.00     20.00    1
   79     179.715912     -37.592991      52.000000     0.512    74.505    18.206    72.141   273.241    72.700    95.760     15.00     20.00    1
   80     179.696503     -37.635311      52.000000     0.461    22.023    19.833    13.081   279.693    85.596   109.357     20.00     20.00    1
   81     179.677078     -37.677631      52.000000     0.411   107.311    84.392  -116.432     6.190    26.979   -12.440     25.00     20.00    1
   82     179.657623     -37.719940      52.000000     0.368   111.146    78.846  -113.041   356.689    25.465   -26.737     30.00     20.00    0
   83     179.638153     -37.762249      52.000000     0.295   110.682    75.310  -106.015   339.222    21.601   -43.537     35.00     20.00    0
   84     179.618668     -37.804562      52.000000     0.195   107.963    73.945  -100.707   322.322    19.219   -57.156     40.00     20.00    1
   85     179.870377     -37.254292      42.000000     0.135   100.447    86.772  -120.153     4.910    30.309    -6.406    -25.00     30.00    1
   86     179.851135     -37.296638      42.000000     0.277    20.212    26.763    11.379   280.025    84.903   116.308    -20.00     30.00    1
   87     179.831894     -37.338982      42.000000     0.375     0.479    25.439    -5.707    95.636    87.552  -115.328    -15.00     30.00    1
   88     179.812607     -37.381321      42.000000     0.481    84.252    86.724  -106.550   343.368    16.862   -11.360    -10.00     30.00    0
   89     179.793320     -37.423660      42.000000     0.606   111.984     0.939   137.936   244.045    89.371    89.303     -5.00     30.00    0
   90     179.774002     -37.466000      42.000000     0.699   147.415     5.318  -179.895    57.311    89.990   -84.682      0.00     30.00    1
   91     179.754654     -37.508331      42.000000     0.708   146.665     6.255  -178.093    54.769    89.792   -83.749      5.00     30.00    1
   92     179.735306     -37.550659      42.000000     0.635   134.157     5.263   169.372   234.741    89.031    84.827     10.00     30.00    0
   93     179.715912     -37.592991      42.000000     0.604    30.306     1.717    60.407   239.910    88.507    90.848     15.00     30.00    0
   94     179.696503     -37.635311      42.000000     0.614   -23.098    12.644    -3.966    70.772    89.133  -102.614     20.00     30.00    1
   95     179.677078     -37.677631      42.000000     0.578    78.795    86.304  -108.354   337.799    18.710   -11.594     25.00     30.00    0
   96     179.657623     -37.719940      42.000000     0.475    85.548    81.356  -109.173   332.174    20.964   -24.837     30.00     30.00    1
   97     179.638153     -37.762249      42.000000     0.374    84.959    77.444  -109.767   323.788    23.282   -33.367     35.00     30.00    1
   98     179.618668     -37.804562      42.000000     0.213    81.000    75.169  -112.228   318.939    26.511   -34.990     40.00     30.00    1
   99     179.870377     -37.254292      32.000000     0.119    16.818    38.191    16.690   273.559    79.772   126.999    -25.00     40.00    1
  100     179.851135     -37.296638      32.000000     0.230    15.598    37.035    16.556   272.248    80.118   125.876    -20.00     40.00    1
  101     179.831894     -37.338982      32.000000     0.361    -1.414    27.447     7.786   261.668    86.420   117.231    -15.00     40.00    1
  102     179.812607     -37.381321      32.000000     0.520   343.105    23.306    -1.461    74.447    89.422  -113.299    -10.00     40.00    0
  103     179.793320     -37.423660      32.000000     0.680    68.899    86.984  -110.647   330.950    20.856    -8.499     -5.00     40.00    1
  104     179.774002     -37.466000      32.000000     0.795    65.764    85.897  -109.099   324.087    19.519   -12.367      0.00     40.00    1
  105     179.754654     -37.508331      32.000000     0.864    64.296    85.367  -108.525   320.744    19.076   -14.307      5.00     40.00    1
  106     179.735306     -37.550659      32.000000     0.882    63.502    85.230  -108.420   319.485    19.007   -14.792     10.00     40.00    1
  107     179.715912     -37.592991      32.000000     0.859    64.206    85.031  -108.819   319.946    19.441   -15.084     15.00     40.00    1
  108     179.696503     -37.635311      32.000000     0.833    67.388    84.846  -109.504   323.157    20.148   -15.116     20.00     40.00    1
  109     179.677078     -37.677631      32.000000     0.742    70.107    83.221  -113.291   324.773    24.204   -16.733     25.00     40.00    1
  110     179.657623     -37.719940      32.000000     0.625    70.380    81.875  -117.147   324.969    28.248   -17.375     30.00     40.00    1
  111     179.638153     -37.762249      32.000000     0.477    71.343    77.518  -122.875   322.852    34.914   -22.186     35.00     40.00    1
  112     179.618668     -37.804562      32.000000     0.266    74.964    71.449  -127.805   322.666    41.492   -28.700     40.00     40.00    1
  113     179.870377     -37.254292      22.000000     0.124    53.542    17.090    22.175   302.257    83.632   105.892    -25.00     50.00    1
  114     179.851135     -37.296638      22.000000     0.231    45.478    21.193    25.311   291.683    81.109   109.316    -20.00     50.00    1
  115     179.831894     -37.338982      22.000000     0.291    25.822    22.294    20.893   276.369    82.225   110.959    -15.00     50.00    1
  116     179.812607     -37.381321      22.000000     0.376   266.842    86.110   109.304     7.804    19.677    11.625    -10.00     50.00    1
  117     179.793320     -37.423660      22.000000     0.472   259.028    88.765   107.669   352.898    17.711     4.062     -5.00     50.00    0
  118     179.774002     -37.466000      22.000000     0.567    72.360    89.602  -107.605   341.106    17.609    -1.314      0.00     50.00    0
  119     179.754654     -37.508331      22.000000     0.651    67.510    88.396  -108.841   332.821    18.906    -4.955      5.00     50.00    1
  120     179.735306     -37.550659      22.000000     0.708    64.789    87.663  -110.626   328.606    20.752    -6.608     10.00     50.00    1
  121     179.715912     -37.592991      22.000000     0.737    62.500    87.808  -111.532   326.963    21.638    -5.953     15.00     50.00    1
  122     179.696503     -37.635311      22.000000     0.722    59.834    89.400  -110.823   328.258    20.831    -1.686     20.00     50.00    1
  123     179.677078     -37.677631      22.000000     0.646   329.992    23.194    -0.693    60.629    89.727  -113.193     25.00     50.00    1
  124     179.657623     -37.719940      22.000000     0.536   329.330    26.917    -4.029    62.924    88.177  -116.860     30.00     50.00    1
  125     179.638153     -37.762249      22.000000     0.389   325.520    32.907   -12.408    65.985    83.296  -122.293     35.00     50.00    1
  126     179.618668     -37.804562      22.000000     0.206    62.715    81.893  -122.337   320.157    33.231   -14.912     40.00     50.00    1
  127     179.870377     -37.254292      12.000000     0.124    38.480    24.082    37.391   273.573    75.653   109.550    -25.00     60.00    1
  128     179.851135     -37.296638      12.000000     0.217    34.666    23.400    32.330   274.515    77.737   110.086    -20.00     60.00    1
  129     179.831894     -37.338982      12.000000     0.267    30.365    23.290    30.798   271.665    78.321   110.292    -15.00     60.00    1
  130     179.812607     -37.381321      12.000000     0.282   -89.666    80.633   110.987    23.326    22.896    24.730    -10.00     60.00    1
  131     179.793320     -37.423660      12.000000     0.289   263.056    81.221   110.516    15.243    22.241    23.779     -5.00     60.00    1
  132     179.774002     -37.466000      12.000000     0.310   252.897    82.405   109.476     3.391    20.851    21.799      0.00     60.00    1
  133     179.754654     -37.508331      12.000000     0.358   349.773    19.601    15.770   244.876    84.769   108.917      5.00     60.00    0
  134     179.735306     -37.550659      12.000000     0.403   240.937    86.999   109.279   339.451    19.503     9.023     10.00     60.00    0
  135     179.715912     -37.592991      12.000000     0.434   240.016    88.585   109.615   333.979    19.663     4.207     15.00     60.00    0
  136     179.696503     -37.635311      12.000000     0.426   238.704    88.779   110.242   332.012    20.278     3.527     20.00     60.00    0
  137     179.677078     -37.677631      12.000000     0.388   330.829    22.692     1.537   239.412    89.407   112.684     25.00     60.00    0
  138     179.657623     -37.719940      12.000000     0.328    60.876    88.715  -114.572   328.069    24.604    -3.087     30.00     60.00    1
  139     179.638153     -37.762249      12.000000     0.255    62.979    84.142  -117.518   321.894    28.087   -12.521     35.00     60.00    1
  140     179.618668     -37.804562      12.000000     0.117    64.068    84.563  -116.052   323.098    26.575   -12.229     40.00     60.00    1
