   No           lonR           latR             dR        D0    strike       dip      rake   strike2      dip2     rake2         x         y flag
   46     179.812607     -37.381321      72.000000     0.927   132.730    80.330   159.538   226.316    69.842    10.308    -10.00      0.00    0
   47     179.793320     -37.423660      72.000000     1.174   133.743    85.470   164.570   224.992    74.619     4.699     -5.00      0.00    0
   48     179.774002     -37.466000      72.000000     1.270   315.266    84.940  -174.281   224.760    84.304    -5.085      0.00      0.00    0
   49     179.754654     -37.508331      72.000000     1.258   314.732    72.489   172.249    47.077    82.610    17.662      5.00      0.00    1
   50     179.735306     -37.550659      72.000000     1.215   311.623    63.427   158.585    51.574    70.941    28.248     10.00      0.00    1
   51     179.715912     -37.592991      72.000000     1.141   310.488    62.009   150.412    55.410    64.151    31.433     15.00      0.00    1
   52     179.696503     -37.635311      72.000000     1.020   311.483    64.617   145.207    58.069    58.967    30.017     20.00      0.00    1
   53     179.677078     -37.677631      72.000000     0.821   314.818    65.845   146.584    59.927    59.835    28.249     25.00      0.00    1
   54     179.657623     -37.719940      72.000000     0.531   320.478    72.868   147.348    61.167    58.963    20.108     30.00      0.00    1
   55     179.638153     -37.762249      72.000000     0.288   163.079    84.055  -132.144    66.550    42.483    -8.822     35.00      0.00    0
   56     179.618668     -37.804562      72.000000     0.151   179.259    65.731  -126.604    60.301    42.960   -37.093     40.00      0.00    0
   57     179.870377     -37.254292      62.000000     0.185   323.385    61.080   172.545    57.005    83.479    29.126    -25.00     10.00    1
   58     179.851135     -37.296638      62.000000     0.324   140.752    81.782   166.322   232.745    76.465     8.455    -20.00     10.00    0
   59     179.831894     -37.338982      62.000000     0.432   137.761    72.811   168.457   231.215    78.979    17.522    -15.00     10.00    0
   60     179.812607     -37.381321      62.000000     0.576   138.760    81.039   178.101   229.056    88.125     8.966    -10.00     10.00    0
   61     179.793320     -37.423660      62.000000     0.758   140.498    74.443   176.039   231.562    86.184    15.592     -5.00     10.00    0
   62     179.774002     -37.466000      62.000000     0.863   141.431    75.498   175.475   232.566    85.620    14.545      0.00     10.00    0
   63     179.754654     -37.508331      62.000000     0.869   142.546    81.911   179.982   232.549    89.983     8.089      5.00     10.00    0
   64     179.735306     -37.550659      62.000000     0.830   322.134    85.745   164.725    53.295    74.768     4.410     10.00     10.00    1
   65     179.715912     -37.592991      62.000000     0.816   320.547    77.812   150.357    57.398    61.089    13.957     15.00     10.00    1
   66     179.696503     -37.635311      62.000000     0.722   323.050    77.603   148.525    60.537    59.340    14.452     20.00     10.00    1
   67     179.677078     -37.677631      62.000000     0.578   327.606    82.910   149.885    61.700    60.139     8.182     25.00     10.00    1
   68     179.657623     -37.719940      62.000000     0.455   335.707    88.907   151.207    66.308    61.212     1.247     30.00     10.00    0
   69     179.638153     -37.762249      62.000000     0.331   162.755    87.149  -150.151    71.119    60.192    -3.287     35.00     10.00    0
   70     179.618668     -37.804562      62.000000     0.194   339.592    71.498   168.667    73.231    79.260    18.845     40.00     10.00    0
   71     179.870377     -37.254292      52.000000     0.191   154.470    63.071   154.213   256.812    67.179    29.430    -25.00     20.00    1
   72     179.851135     -37.296638      52.000000     0.246   157.092    83.053   174.446   247.766    84.487     6.980    -20.00     20.00    0
   73     179.831894     -37.338982      52.000000     0.340   153.673    70.873   178.670   244.109    88.744    19.132    -15.00     20.00    0
   74     179.812607     -37.381321      52.000000     0.462   151.738    62.939  -178.307    60.968    88.492   -27.072    -10.00     20.00    1
   75     179.793320     -37.423660      52.000000     0.573   150.387    65.751  -172.907    57.461    83.535   -24.415     -5.00     20.00    1
   76     179.774002     -37.466000      52.000000     0.652   149.136    69.774  -170.541    55.840    81.129   -20.481      0.00     20.00    1
   77     179.754654     -37.508331      52.000000     0.665   149.687    66.879  -174.421    57.490    84.870   -23.220      5.00     20.00    1
   78     179.735306     -37.550659      52.000000     0.628    99.201    23.872    85.686   283.917    66.200    91.907     10.00     20.00    1
   79     179.715912     -37.592991      52.000000     0.577   131.807    23.183   128.369   271.071    72.022    75.114     15.00     20.00    1
   80     179.696503     -37.635311      52.000000     0.477   150.152    23.601   152.573   265.585    79.373    68.804     20.00     20.00    1
   81     179.677078     -37.677631      52.000000     0.334   163.954    29.943   167.710   264.644    83.901    60.628     25.00     20.00    0
   82     179.657623     -37.719940      52.000000     0.241   171.430    57.665  -166.277    73.988    78.438   -33.090     30.00     20.00    0
   83     179.638153     -37.762249      52.000000     0.198   177.274    57.454  -167.298    80.360    79.318   -33.193     35.00     20.00    0
   84     179.618668     -37.804562      52.000000     0.134   183.185    44.351  -169.967    85.975    83.005   -46.091     40.00     20.00    0
   85     179.870377     -37.254292      42.000000     0.120    97.209    89.447  -123.480     6.374    33.484    -1.001    -25.00     30.00    1
   86     179.851135     -37.296638      42.000000     0.266    15.941    29.704     8.540   278.510    85.780   119.430    -20.00     30.00    1
   87     179.831894     -37.338982      42.000000     0.410    96.834    83.395  -121.013   356.002    31.640   -12.666    -15.00     30.00    0
   88     179.812607     -37.381321      42.000000     0.600    93.365    79.264  -120.425   345.767    32.092   -20.526    -10.00     30.00    0
   89     179.793320     -37.423660      42.000000     0.766    88.031    83.302  -118.746   346.027    29.451   -13.722     -5.00     30.00    0
   90     179.774002     -37.466000      42.000000     0.878   -14.185    26.491    -9.913    84.704    85.596  -116.149      0.00     30.00    1
   91     179.754654     -37.508331      42.000000     0.900   -13.079    26.697    -8.148    84.211    86.349  -116.465      5.00     30.00    1
   92     179.735306     -37.550659      42.000000     0.835    87.545    84.800  -121.408   349.103    31.792    -9.906     10.00     30.00    0
   93     179.715912     -37.592991      42.000000     0.795   348.105    32.968   -11.265    87.593    83.898  -122.462     15.00     30.00    0
   94     179.696503     -37.635311      42.000000     0.786    85.680    82.542  -121.668   343.797    32.445   -14.000     20.00     30.00    0
   95     179.677078     -37.677631      42.000000     0.694    84.090    81.998  -120.491   340.788    31.425   -15.486     25.00     30.00    0
   96     179.657623     -37.719940      42.000000     0.527    84.818    77.764  -119.256   334.094    31.501   -23.929     30.00     30.00    1
   97     179.638153     -37.762249      42.000000     0.383    81.598    73.363  -119.240   324.511    33.274   -31.455     35.00     30.00    1
   98     179.618668     -37.804562      42.000000     0.212    75.496    72.082  -122.015   319.295    36.217   -31.380     40.00     30.00    1
   99     179.870377     -37.254292      32.000000     0.133    37.051    53.879    34.348   285.109    62.886   138.526    -25.00     40.00    1
  100     179.851135     -37.296638      32.000000     0.245   280.212    67.185   139.466    28.556    53.198    28.965    -20.00     40.00    1
  101     179.831894     -37.338982      32.000000     0.347   276.704    87.169   139.599     9.111    49.658     3.715    -15.00     40.00    1
  102     179.812607     -37.381321      32.000000     0.533    92.810    81.515  -136.705   354.896    47.293   -11.583    -10.00     40.00    0
  103     179.793320     -37.423660      32.000000     0.758   346.812    42.984   -15.661    88.402    79.395  -131.905     -5.00     40.00    0
  104     179.774002     -37.466000      32.000000     0.926   343.242    40.523   -16.199    85.695    79.557  -129.381      0.00     40.00    0
  105     179.754654     -37.508331      32.000000     1.026   340.942    38.480   -15.237    82.979    80.588  -127.486      5.00     40.00    0
  106     179.735306     -37.550659      32.000000     1.022   339.489    38.936   -15.680    81.806    80.221  -127.878     10.00     40.00    0
  107     179.715912     -37.592991      32.000000     0.964   337.496    38.664   -16.212    80.287    79.955  -127.535     15.00     40.00    0
  108     179.696503     -37.635311      32.000000     0.900   335.041    35.125   -14.521    77.002    81.706  -124.255     20.00     40.00    0
  109     179.677078     -37.677631      32.000000     0.784   333.203    39.930   -18.952    77.955    77.968  -128.366     25.00     40.00    1
  110     179.657623     -37.719940      32.000000     0.637   334.491    50.945   -27.008    82.296    69.351  -137.676     30.00     40.00    1
  111     179.638153     -37.762249      32.000000     0.496    92.607    48.549  -151.759   343.034    69.228   -45.072     35.00     40.00    0
  112     179.618668     -37.804562      32.000000     0.289    91.636    44.617  -151.678   340.647    70.536   -49.023     40.00     40.00    0
  113     179.870377     -37.254292      22.000000     0.210    77.101    33.367    41.414   310.723    68.665   116.284    -25.00     50.00    1
  114     179.851135     -37.296638      22.000000     0.362    75.512    31.278    45.097   304.897    68.424   113.211    -20.00     50.00    1
  115     179.831894     -37.338982      22.000000     0.387    68.374    26.045    48.537   292.895    70.790   107.931    -15.00     50.00    1
  116     179.812607     -37.381321      22.000000     0.425    45.370    21.020    39.524   277.769    76.805   106.510    -10.00     50.00    1
  117     179.793320     -37.423660      22.000000     0.528    20.073    20.220    26.397   265.100    81.161   108.259     -5.00     50.00    1
  118     179.774002     -37.466000      22.000000     0.641     6.740    20.532    19.959   257.957    83.124   109.394      0.00     50.00    1
  119     179.754654     -37.508331      22.000000     0.717     0.038    19.930    18.910   252.187    83.657   108.933      5.00     50.00    1
  120     179.735306     -37.550659      22.000000     0.748   353.274    19.701    17.219   247.009    84.273   108.882     10.00     50.00    0
  121     179.715912     -37.592991      22.000000     0.734   239.848    83.680   105.930   350.940    17.107    21.977     15.00     50.00    0
  122     179.696503     -37.635311      22.000000     0.702   227.426    81.706    95.894    11.838    10.163    54.839     20.00     50.00    0
  123     179.677078     -37.677631      22.000000     0.623   218.759    80.809    89.003    44.976     9.244    96.136     25.00     50.00    0
  124     179.657623     -37.719940      22.000000     0.511   212.419    80.815    84.889    61.683    10.501   118.853     30.00     50.00    0
  125     179.638153     -37.762249      22.000000     0.355   204.424    82.883    81.478    74.841    11.086   139.886     35.00     50.00    0
  126     179.618668     -37.804562      22.000000     0.207   197.942    84.929    81.682    76.788     9.733   148.477     40.00     50.00    0
  127     179.870377     -37.254292      12.000000     0.158   158.815    19.245   111.784   315.872    72.177    82.618    -25.00     60.00    0
  128     179.851135     -37.296638      12.000000     0.272   168.556    18.447   123.225   313.932    74.651    79.642    -20.00     60.00    0
  129     179.831894     -37.338982      12.000000     0.327   181.962    21.184   139.521   310.474    76.433    73.575    -15.00     60.00    0
  130     179.812607     -37.381321      12.000000     0.345   194.620    23.781   153.578   309.071    79.663    68.465    -10.00     60.00    0
  131     179.793320     -37.423660      12.000000     0.334   199.844    27.967   162.168   305.704    81.743    63.185     -5.00     60.00    0
  132     179.774002     -37.466000      12.000000     0.316   301.089    83.993    58.570   201.372    31.941   168.591      0.00     60.00    0
  133     179.754654     -37.508331      12.000000     0.349   241.500    89.793   115.953   331.925    25.954     0.475      5.00     60.00    0
  134     179.735306     -37.550659      12.000000     0.397    56.368    88.999  -117.675   324.461    27.691    -2.153     10.00     60.00    1
  135     179.715912     -37.592991      12.000000     0.410    52.568    89.073  -117.572   320.794    27.587    -2.002     15.00     60.00    1
  136     179.696503     -37.635311      12.000000     0.393   317.423    29.562     0.963   226.586    89.525   119.558     20.00     60.00    0
  137     179.677078     -37.677631      12.000000     0.358   314.555    31.560     3.301   221.741    88.273   121.518     25.00     60.00    0
  138     179.657623     -37.719940      12.000000     0.299   311.130    32.654     3.995   217.765    87.846   122.591     30.00     60.00    0
  139     179.638153     -37.762249      12.000000     0.226   305.371    34.994    -1.552    36.642    89.110  -124.984     35.00     60.00    1
  140     179.618668     -37.804562      12.000000     0.100   300.142    38.815     3.584   207.348    87.754   128.760     40.00     60.00    0
